ID,Visitor_Team,V_Team_PTS,Home_Team,H_Team_PTS,True_Result,Predicted_Result,Confidence,Date
276,Los Angeles Clippers,113,Cleveland Cavaliers,94,0,1,0.699577354427,2016-12-01
277,Houston Rockets,132,Golden State Warriors,127,0,1,0.805472337644,2016-12-01
278,Orlando Magic,94,Memphis Grizzlies,95,1,1,0.767333942234,2016-12-01
279,Miami Heat,111,Utah Jazz,110,0,1,0.849425539116,2016-12-01
280,Detroit Pistons,121,Atlanta Hawks,85,0,0,0.50123771169,2016-12-02
281,Sacramento Kings,92,Boston Celtics,97,1,1,0.782950511507,2016-12-02
282,Cleveland Cavaliers,105,Chicago Bulls,111,1,0,0.651690705954,2016-12-02
283,Houston Rockets,128,Denver Nuggets,110,0,0,0.697481236301,2016-12-02
284,Los Angeles Clippers,114,New Orleans Pelicans,96,0,0,0.733931835528,2016-12-02
285,Minnesota Timberwolves,114,New York Knicks,118,1,1,0.642185298614,2016-12-02
286,Orlando Magic,105,Philadelphia 76ers,88,0,1,0.502784727307,2016-12-02
287,Washington Wizards,105,San Antonio Spurs,107,1,1,0.878315280316,2016-12-02
288,Los Angeles Lakers,80,Toronto Raptors,113,1,1,0.950000217076,2016-12-02
289,Minnesota Timberwolves,125,Charlotte Hornets,120,0,1,0.761678060165,2016-12-03
290,Chicago Bulls,82,Dallas Mavericks,107,1,0,0.575010849622,2016-12-03
291,Phoenix Suns,109,Golden State Warriors,138,1,1,0.975933928433,2016-12-03
292,Los Angeles Lakers,100,Memphis Grizzlies,103,1,1,0.790300859684,2016-12-03
293,Brooklyn Nets,103,Milwaukee Bucks,112,1,1,0.884364512462,2016-12-03
294,Boston Celtics,107,Philadelphia 76ers,106,0,0,0.736922428495,2016-12-03
295,Miami Heat,92,Portland Trail Blazers,99,1,1,0.618117824111,2016-12-03
296,Atlanta Hawks,84,Toronto Raptors,128,1,1,0.921892912057,2016-12-03
297,Denver Nuggets,98,Utah Jazz,105,1,1,0.834302023214,2016-12-03
298,Orlando Magic,98,Detroit Pistons,92,0,1,0.820974542506,2016-12-04
299,Indiana Pacers,111,Los Angeles Clippers,102,0,1,0.889462563835,2016-12-04
300,Sacramento Kings,98,New York Knicks,106,1,1,0.649760822681,2016-12-04
301,New Orleans Pelicans,92,Oklahoma City Thunder,101,1,1,0.803712745699,2016-12-04
302,Oklahoma City Thunder,102,Atlanta Hawks,99,0,0,0.509159695624,2016-12-05
303,Washington Wizards,118,Brooklyn Nets,113,0,0,0.581154819779,2016-12-05
304,Portland Trail Blazers,112,Chicago Bulls,110,0,1,0.770172755627,2016-12-05
305,Charlotte Hornets,109,Dallas Mavericks,101,0,0,0.614149392487,2016-12-05
306,Indiana Pacers,106,Golden State Warriors,142,1,1,0.951803707296,2016-12-05
307,Boston Celtics,106,Houston Rockets,107,1,1,0.795508186753,2016-12-05
308,Utah Jazz,107,Los Angeles Lakers,101,0,0,0.723814922733,2016-12-05
309,San Antonio Spurs,97,Milwaukee Bucks,96,0,0,0.567009825244,2016-12-05
310,Memphis Grizzlies,110,New Orleans Pelicans,108,0,1,0.531711221481,2016-12-05
311,Denver Nuggets,106,Philadelphia 76ers,98,0,0,0.593345920646,2016-12-05
312,Cleveland Cavaliers,116,Toronto Raptors,112,0,1,0.691273232997,2016-12-05
313,Chicago Bulls,91,Detroit Pistons,102,1,1,0.675281327576,2016-12-06
314,Philadelphia 76ers,91,Memphis Grizzlies,96,1,1,0.854438870501,2016-12-06
315,New York Knicks,114,Miami Heat,103,0,1,0.61933655346,2016-12-06
