ID,Visitor_Team,V_Team_PTS,Home_Team,H_Team_PTS,True_Result,Predicted_Result,Confidence,Date
638,Denver Nuggets,0,San Antonio Spurs,1,1,1,0.879660676951,2017-01-19
639,Chicago Bulls,0,Atlanta Hawks,1,1,1,0.520664763918,2017-01-20
640,Toronto Raptors,0,Charlotte Hornets,1,1,0,0.678976080774,2017-01-20
641,Utah Jazz,0,Dallas Mavericks,1,1,0,0.727010839378,2017-01-20
642,Golden State Warriors,0,Houston Rockets,1,1,0,0.565268557548,2017-01-20
643,Indiana Pacers,0,Los Angeles Lakers,1,1,1,0.536091437146,2017-01-20
644,Sacramento Kings,0,Memphis Grizzlies,1,1,1,0.711338360159,2017-01-20
645,Brooklyn Nets,0,New Orleans Pelicans,1,1,1,0.764174483394,2017-01-20
646,Milwaukee Bucks,0,Orlando Magic,1,1,0,0.622051164418,2017-01-20
647,Portland Trail Blazers,0,Philadelphia 76ers,1,1,0,0.542232111541,2017-01-20
648,Philadelphia 76ers,0,Atlanta Hawks,1,1,1,0.827118259528,2017-01-21
649,Portland Trail Blazers,0,Boston Celtics,1,1,1,0.803675167682,2017-01-21
650,Sacramento Kings,0,Chicago Bulls,1,1,1,0.76264936698,2017-01-21
651,Brooklyn Nets,0,Charlotte Hornets,1,1,1,0.882648959953,2017-01-21
652,San Antonio Spurs,0,Cleveland Cavaliers,1,1,1,0.721782407999,2017-01-21
653,Los Angeles Clippers,0,Denver Nuggets,1,1,0,0.742267110618,2017-01-21
654,Washington Wizards,0,Detroit Pistons,1,1,1,0.701290050856,2017-01-21
655,Houston Rockets,0,Memphis Grizzlies,1,1,0,0.641388903611,2017-01-21
656,Milwaukee Bucks,0,Miami Heat,1,1,1,0.502736600075,2017-01-21
657,Phoenix Suns,0,New York Knicks,1,1,1,0.812160921488,2017-01-21
658,Indiana Pacers,0,Utah Jazz,1,1,1,0.855240120451,2017-01-21
659,Los Angeles Lakers,0,Dallas Mavericks,1,1,1,0.657501403744,2017-01-22
660,Denver Nuggets,0,Minnesota Timberwolves,1,1,1,0.652348963068,2017-01-22
661,Golden State Warriors,0,Orlando Magic,1,1,0,0.905274578986,2017-01-22
662,Phoenix Suns,0,Toronto Raptors,1,1,1,0.966645043913,2017-01-22
663,Los Angeles Clippers,0,Atlanta Hawks,1,1,0,0.726162311868,2017-01-23
664,San Antonio Spurs,0,Brooklyn Nets,1,1,0,0.837425441441,2017-01-23
665,Washington Wizards,0,Charlotte Hornets,1,1,1,0.728149140674,2017-01-23
666,Sacramento Kings,0,Detroit Pistons,1,1,1,0.741296404252,2017-01-23
667,New York Knicks,0,Indiana Pacers,1,1,1,0.61907645342,2017-01-23
668,Golden State Warriors,0,Miami Heat,1,1,0,0.851706159814,2017-01-23
669,Houston Rockets,0,Milwaukee Bucks,1,1,0,0.579587367084,2017-01-23
670,Cleveland Cavaliers,0,New Orleans Pelicans,1,1,0,0.804838116503,2017-01-23
671,Oklahoma City Thunder,0,Utah Jazz,1,1,1,0.768262775648,2017-01-23
672,Utah Jazz,0,Denver Nuggets,1,1,0,0.631329993771,2017-01-24
673,Chicago Bulls,0,Orlando Magic,1,1,0,0.623237493788,2017-01-24
674,Los Angeles Clippers,0,Philadelphia 76ers,1,1,0,0.875763364063,2017-01-24
675,Minnesota Timberwolves,0,Phoenix Suns,1,1,0,0.572358912726,2017-01-24
676,San Antonio Spurs,0,Toronto Raptors,1,1,1,0.755401726537,2017-01-24
677,Boston Celtics,0,Washington Wizards,1,1,1,0.52777801951,2017-01-24
678,Houston Rockets,0,Boston Celtics,1,1,0,0.554756482283,2017-01-25
679,Miami Heat,0,Brooklyn Nets,1,1,0,0.560547282511,2017-01-25
680,Atlanta Hawks,0,Chicago Bulls,1,1,1,0.748877398917,2017-01-25
681,Golden State Warriors,0,Charlotte Hornets,1,1,0,0.759330360753,2017-01-25
682,Sacramento Kings,0,Cleveland Cavaliers,1,1,1,0.912691439526,2017-01-25
683,New York Knicks,0,Dallas Mavericks,1,1,1,0.526746073871,2017-01-25
684,Toronto Raptors,0,Memphis Grizzlies,1,1,0,0.737245067192,2017-01-25
685,Philadelphia 76ers,0,Milwaukee Bucks,1,1,1,0.88747997164,2017-01-25
686,Oklahoma City Thunder,0,New Orleans Pelicans,1,1,0,0.540995295797,2017-01-25
687,Los Angeles Lakers,0,Portland Trail Blazers,1,1,1,0.722248311001,2017-01-25
688,Phoenix Suns,0,Denver Nuggets,1,1,1,0.806138541821,2017-01-26
689,Indiana Pacers,0,Minnesota Timberwolves,1,1,1,0.666504920153,2017-01-26
690,Dallas Mavericks,0,Oklahoma City Thunder,1,1,1,0.824044268607,2017-01-26
691,Los Angeles Lakers,0,Utah Jazz,1,1,1,0.901974511297,2017-01-26
692,Washington Wizards,0,Atlanta Hawks,1,1,1,0.613731999362,2017-01-27
693,Orlando Magic,0,Boston Celtics,1,1,1,0.855050551403,2017-01-27
694,Miami Heat,0,Chicago Bulls,1,1,1,0.763044280747,2017-01-27
695,Brooklyn Nets,0,Cleveland Cavaliers,1,1,1,0.960081787923,2017-01-27
696,Sacramento Kings,0,Indiana Pacers,1,1,1,0.626378026241,2017-01-27
697,San Antonio Spurs,0,New Orleans Pelicans,1,1,0,0.740997906915,2017-01-27
698,Charlotte Hornets,0,New York Knicks,1,1,1,0.505474362709,2017-01-27
699,Houston Rockets,0,Philadelphia 76ers,1,1,0,0.857986269946,2017-01-27
700,Memphis Grizzlies,0,Portland Trail Blazers,1,1,1,0.531808287494,2017-01-27
701,Milwaukee Bucks,0,Toronto Raptors,1,1,1,0.875088659686,2017-01-27
702,Sacramento Kings,0,Charlotte Hornets,1,1,1,0.765759773806,2017-01-28
703,Los Angeles Clippers,0,Golden State Warriors,1,1,1,0.783073706211,2017-01-28
704,Detroit Pistons,0,Miami Heat,1,1,1,0.530073582433,2017-01-28
705,Boston Celtics,0,Milwaukee Bucks,1,1,1,0.619281162861,2017-01-28
706,Brooklyn Nets,0,Minnesota Timberwolves,1,1,1,0.810719998584,2017-01-28
707,Denver Nuggets,0,Phoenix Suns,1,1,0,0.562120298704,2017-01-28
708,Memphis Grizzlies,0,Utah Jazz,1,1,1,0.800771374661,2017-01-28
709,New York Knicks,0,Atlanta Hawks,1,1,1,0.652765246058,2017-01-29
710,Philadelphia 76ers,0,Chicago Bulls,1,1,1,0.887983186287,2017-01-29
711,Oklahoma City Thunder,0,Cleveland Cavaliers,1,1,1,0.862964287321,2017-01-29
712,Houston Rockets,0,Indiana Pacers,1,1,0,0.72443748291,2017-01-29
713,Washington Wizards,0,New Orleans Pelicans,1,1,1,0.535738563423,2017-01-29
714,Golden State Warriors,0,Portland Trail Blazers,1,1,0,0.868972576941,2017-01-29
715,Dallas Mavericks,0,San Antonio Spurs,1,1,1,0.919146254852,2017-01-29
716,Orlando Magic,0,Toronto Raptors,1,1,1,0.954027741231,2017-01-29
717,Detroit Pistons,0,Boston Celtics,1,1,1,0.689618236964,2017-01-30
718,Cleveland Cavaliers,0,Dallas Mavericks,1,1,0,0.834948607915,2017-01-30
719,Brooklyn Nets,0,Miami Heat,1,1,1,0.805138246905,2017-01-30
720,Orlando Magic,0,Minnesota Timberwolves,1,1,1,0.75636480457,2017-01-30
721,Sacramento Kings,0,Philadelphia 76ers,1,1,0,0.578196416189,2017-01-30
722,Memphis Grizzlies,0,Phoenix Suns,1,1,0,0.639205197573,2017-01-30
723,Sacramento Kings,0,Houston Rockets,1,1,1,0.888048496078,2017-01-31
724,Denver Nuggets,0,Los Angeles Lakers,1,1,1,0.520383268919,2017-01-31
725,Charlotte Hornets,0,Portland Trail Blazers,1,1,0,0.538728046159,2017-01-31
726,Oklahoma City Thunder,0,San Antonio Spurs,1,1,1,0.813737615244,2017-01-31
727,New Orleans Pelicans,0,Toronto Raptors,1,1,1,0.940836483526,2017-01-31
728,New York Knicks,0,Washington Wizards,1,1,1,0.680454147009,2017-01-31
729,Toronto Raptors,0,Boston Celtics,1,1,0,0.661549950503,2017-02-01
730,New York Knicks,0,Brooklyn Nets,1,1,0,0.568723714945,2017-02-01
731,Minnesota Timberwolves,0,Cleveland Cavaliers,1,1,1,0.909961142612,2017-02-01
732,Philadelphia 76ers,0,Dallas Mavericks,1,1,1,0.739083395021,2017-02-01
733,Memphis Grizzlies,0,Denver Nuggets,1,1,1,0.565994120937,2017-02-01
734,New Orleans Pelicans,0,Detroit Pistons,1,1,1,0.785484743616,2017-02-01
735,Charlotte Hornets,0,Golden State Warriors,1,1,1,0.910873873452,2017-02-01
736,Atlanta Hawks,0,Miami Heat,1,1,1,0.625008367324,2017-02-01
737,Chicago Bulls,0,Oklahoma City Thunder,1,1,1,0.625953956865,2017-02-01
738,Indiana Pacers,0,Orlando Magic,1,1,1,0.536743069869,2017-02-01
739,Los Angeles Clippers,0,Phoenix Suns,1,1,0,0.86935038275,2017-02-01
740,Milwaukee Bucks,0,Utah Jazz,1,1,1,0.755987370947,2017-02-01
741,Atlanta Hawks,0,Houston Rockets,1,1,1,0.880411709898,2017-02-02
742,Golden State Warriors,0,Los Angeles Clippers,1,1,0,0.527055798294,2017-02-02
743,Philadelphia 76ers,0,San Antonio Spurs,1,1,1,0.947067015436,2017-02-02
744,Los Angeles Lakers,0,Washington Wizards,1,1,1,0.785995241399,2017-02-02
745,Los Angeles Lakers,0,Boston Celtics,1,1,1,0.855375023371,2017-02-03
746,Indiana Pacers,0,Brooklyn Nets,1,1,0,0.543540894194,2017-02-03
747,Milwaukee Bucks,0,Denver Nuggets,1,1,1,0.501301960644,2017-02-03
748,Minnesota Timberwolves,0,Detroit Pistons,1,1,1,0.734763888403,2017-02-03
749,Chicago Bulls,0,Houston Rockets,1,1,1,0.816283932972,2017-02-03
750,Memphis Grizzlies,0,Oklahoma City Thunder,1,1,1,0.685737177606,2017-02-03
751,Toronto Raptors,0,Orlando Magic,1,1,0,0.864983615116,2017-02-03
752,Dallas Mavericks,0,Portland Trail Blazers,1,1,1,0.709123772333,2017-02-03
753,Phoenix Suns,0,Sacramento Kings,1,1,1,0.807373516442,2017-02-03
754,Orlando Magic,0,Atlanta Hawks,1,1,1,0.763811151282,2017-02-04
755,Detroit Pistons,0,Indiana Pacers,1,1,1,0.512912646121,2017-02-04
756,Philadelphia 76ers,0,Miami Heat,1,1,1,0.81585770194,2017-02-04
757,Memphis Grizzlies,0,Minnesota Timberwolves,1,1,1,0.576210444681,2017-02-04
758,Cleveland Cavaliers,0,New York Knicks,1,1,0,0.757776880249,2017-02-04
759,Milwaukee Bucks,0,Phoenix Suns,1,1,0,0.696827068922,2017-02-04
760,Golden State Warriors,0,Sacramento Kings,1,1,0,0.851430240343,2017-02-04
761,Denver Nuggets,0,San Antonio Spurs,1,1,1,0.879660676951,2017-02-04
762,Charlotte Hornets,0,Utah Jazz,1,1,1,0.751848265328,2017-02-04
763,New Orleans Pelicans,0,Washington Wizards,1,1,1,0.737330903865,2017-02-04
764,Los Angeles Clippers,0,Boston Celtics,1,1,0,0.592461708967,2017-02-05
765,Toronto Raptors,0,Brooklyn Nets,1,1,0,0.898362212978,2017-02-05
766,Portland Trail Blazers,0,Oklahoma City Thunder,1,1,1,0.775656196466,2017-02-05
767,Utah Jazz,0,Atlanta Hawks,1,1,0,0.611917452127,2017-02-06
768,Dallas Mavericks,0,Denver Nuggets,1,1,1,0.736770979761,2017-02-06
769,Philadelphia 76ers,0,Detroit Pistons,1,1,1,0.876073519179,2017-02-06
770,Oklahoma City Thunder,0,Indiana Pacers,1,1,1,0.502472964723,2017-02-06
771,San Antonio Spurs,0,Memphis Grizzlies,1,1,0,0.620515335537,2017-02-06
772,Miami Heat,0,Minnesota Timberwolves,1,1,1,0.651046359363,2017-02-06
773,Phoenix Suns,0,New Orleans Pelicans,1,1,1,0.766352880127,2017-02-06
774,Los Angeles Lakers,0,New York Knicks,1,1,1,0.756348425257,2017-02-06
775,Chicago Bulls,0,Sacramento Kings,1,1,1,0.502020067274,2017-02-06
776,Los Angeles Clippers,0,Toronto Raptors,1,1,1,0.707594099127,2017-02-06
777,Cleveland Cavaliers,0,Washington Wizards,1,1,0,0.725585690692,2017-02-06
778,Brooklyn Nets,0,Charlotte Hornets,1,1,1,0.882648959953,2017-02-07
779,Portland Trail Blazers,0,Dallas Mavericks,1,1,1,0.570577552975,2017-02-07
780,Orlando Magic,0,Houston Rockets,1,1,1,0.929717210707,2017-02-07
781,Denver Nuggets,0,Atlanta Hawks,1,1,1,0.661551862114,2017-02-08
782,Washington Wizards,0,Brooklyn Nets,1,1,0,0.609410606086,2017-02-08
783,Los Angeles Lakers,0,Detroit Pistons,1,1,1,0.827317077307,2017-02-08
784,Chicago Bulls,0,Golden State Warriors,1,1,1,0.912265300501,2017-02-08
785,Cleveland Cavaliers,0,Indiana Pacers,1,1,0,0.776010992656,2017-02-08
786,Phoenix Suns,0,Memphis Grizzlies,1,1,1,0.851606410073,2017-02-08
787,Miami Heat,0,Milwaukee Bucks,1,1,1,0.762130151011,2017-02-08
788,Toronto Raptors,0,Minnesota Timberwolves,1,1,0,0.787869817458,2017-02-08
789,Utah Jazz,0,New Orleans Pelicans,1,1,0,0.68464636471,2017-02-08
790,Los Angeles Clippers,0,New York Knicks,1,1,0,0.734735748833,2017-02-08
791,San Antonio Spurs,0,Philadelphia 76ers,1,1,0,0.846706924551,2017-02-08
792,Boston Celtics,0,Sacramento Kings,1,1,0,0.521996398566,2017-02-08
793,Houston Rockets,0,Charlotte Hornets,1,1,0,0.574141603569,2017-02-09
794,Utah Jazz,0,Dallas Mavericks,1,1,0,0.727010839378,2017-02-09
795,Cleveland Cavaliers,0,Oklahoma City Thunder,1,1,0,0.660335922779,2017-02-09
796,Philadelphia 76ers,0,Orlando Magic,1,1,1,0.726973489182,2017-02-09
797,Boston Celtics,0,Portland Trail Blazers,1,1,0,0.558255329444,2017-02-09
798,Miami Heat,0,Brooklyn Nets,1,1,0,0.560547282511,2017-02-10
799,San Antonio Spurs,0,Detroit Pistons,1,1,0,0.584411938259,2017-02-10
800,Golden State Warriors,0,Memphis Grizzlies,1,1,0,0.807156725595,2017-02-10
801,Los Angeles Lakers,0,Milwaukee Bucks,1,1,1,0.842403896105,2017-02-10
802,New Orleans Pelicans,0,Minnesota Timberwolves,1,1,1,0.704050545587,2017-02-10
803,Denver Nuggets,0,New York Knicks,1,1,1,0.651734264858,2017-02-10
804,Chicago Bulls,0,Phoenix Suns,1,1,0,0.697892677634,2017-02-10
805,Atlanta Hawks,0,Sacramento Kings,1,1,1,0.62551984279,2017-02-10
806,Indiana Pacers,0,Washington Wizards,1,1,1,0.702221647356,2017-02-10
807,Los Angeles Clippers,0,Charlotte Hornets,1,1,0,0.611355277123,2017-02-11
808,Denver Nuggets,0,Cleveland Cavaliers,1,1,1,0.913320615525,2017-02-11
809,Orlando Magic,0,Dallas Mavericks,1,1,1,0.656911056613,2017-02-11
810,Phoenix Suns,0,Houston Rockets,1,1,1,0.94864751134,2017-02-11
811,Milwaukee Bucks,0,Indiana Pacers,1,1,0,0.514453753469,2017-02-11
812,Golden State Warriors,0,Oklahoma City Thunder,1,1,0,0.77539780113,2017-02-11
813,Miami Heat,0,Philadelphia 76ers,1,1,0,0.577663945517,2017-02-11
814,Boston Celtics,0,Utah Jazz,1,1,1,0.736844709195,2017-02-11
815,Chicago Bulls,0,Minnesota Timberwolves,1,1,1,0.510465742366,2017-02-12
816,San Antonio Spurs,0,New York Knicks,1,1,0,0.684575500337,2017-02-12
817,New Orleans Pelicans,0,Sacramento Kings,1,1,1,0.696962004682,2017-02-12
818,Detroit Pistons,0,Toronto Raptors,1,1,1,0.886574024333,2017-02-12
819,Memphis Grizzlies,0,Brooklyn Nets,1,1,0,0.636403785218,2017-02-13
820,Philadelphia 76ers,0,Charlotte Hornets,1,1,1,0.889688701288,2017-02-13
821,Boston Celtics,0,Dallas Mavericks,1,1,0,0.63124149655,2017-02-13
822,Golden State Warriors,0,Denver Nuggets,1,1,0,0.852429505981,2017-02-13
823,San Antonio Spurs,0,Indiana Pacers,1,1,0,0.706183478725,2017-02-13
824,Orlando Magic,0,Miami Heat,1,1,1,0.749675077139,2017-02-13
825,Detroit Pistons,0,Milwaukee Bucks,1,1,1,0.667558536976,2017-02-13
826,New Orleans Pelicans,0,Phoenix Suns,1,1,0,0.503122614109,2017-02-13
827,Atlanta Hawks,0,Portland Trail Blazers,1,1,1,0.59073442229,2017-02-13
828,Los Angeles Clippers,0,Utah Jazz,1,1,1,0.51694635783,2017-02-13
829,Oklahoma City Thunder,0,Washington Wizards,1,1,1,0.569576014292,2017-02-13
830,Toronto Raptors,0,Chicago Bulls,1,1,0,0.682726835105,2017-02-14
831,Sacramento Kings,0,Los Angeles Lakers,1,1,1,0.518405859596,2017-02-14
832,Cleveland Cavaliers,0,Minnesota Timberwolves,1,1,0,0.757279235408,2017-02-14
833,Philadelphia 76ers,0,Boston Celtics,1,1,1,0.897193830532,2017-02-15
834,Milwaukee Bucks,0,Brooklyn Nets,1,1,0,0.694259063162,2017-02-15
835,Indiana Pacers,0,Cleveland Cavaliers,1,1,1,0.91818286627,2017-02-15
836,Minnesota Timberwolves,0,Denver Nuggets,1,1,1,0.633197715715,2017-02-15
837,Dallas Mavericks,0,Detroit Pistons,1,1,1,0.817905598577,2017-02-15
838,Sacramento Kings,0,Golden State Warriors,1,1,1,0.948884686082,2017-02-15
839,Miami Heat,0,Houston Rockets,1,1,1,0.888265333774,2017-02-15
840,Atlanta Hawks,0,Los Angeles Clippers,1,1,1,0.895722794151,2017-02-15
841,New Orleans Pelicans,0,Memphis Grizzlies,1,1,1,0.758980019447,2017-02-15
842,New York Knicks,0,Oklahoma City Thunder,1,1,1,0.743341325009,2017-02-15
843,San Antonio Spurs,0,Orlando Magic,1,1,0,0.788740808231,2017-02-15
844,Los Angeles Lakers,0,Phoenix Suns,1,1,1,0.5637314864,2017-02-15
845,Charlotte Hornets,0,Toronto Raptors,1,1,1,0.872629449007,2017-02-15
846,Portland Trail Blazers,0,Utah Jazz,1,1,1,0.864289908851,2017-02-15
847,Boston Celtics,0,Chicago Bulls,1,1,1,0.620470882057,2017-02-16
848,Washington Wizards,0,Indiana Pacers,1,1,1,0.578700360195,2017-02-16
849,New York Knicks,0,Cleveland Cavaliers,1,1,1,0.91018287537,2017-02-23
850,Charlotte Hornets,0,Detroit Pistons,1,1,1,0.612033100277,2017-02-23
851,Los Angeles Clippers,0,Golden State Warriors,1,1,1,0.783073706211,2017-02-23
852,Houston Rockets,0,New Orleans Pelicans,1,1,0,0.757830712048,2017-02-23
853,Portland Trail Blazers,0,Orlando Magic,1,1,1,0.555351983561,2017-02-23
854,Denver Nuggets,0,Sacramento Kings,1,1,1,0.644647100479,2017-02-23
855,Miami Heat,0,Atlanta Hawks,1,1,1,0.660265782704,2017-02-24
856,Phoenix Suns,0,Chicago Bulls,1,1,1,0.882116074099,2017-02-24
857,Brooklyn Nets,0,Denver Nuggets,1,1,1,0.804236328691,2017-02-24
858,Memphis Grizzlies,0,Indiana Pacers,1,1,1,0.550449402949,2017-02-24
859,San Antonio Spurs,0,Los Angeles Clippers,1,1,1,0.696687832718,2017-02-24
860,Utah Jazz,0,Milwaukee Bucks,1,1,1,0.511132033331,2017-02-24
861,Dallas Mavericks,0,Minnesota Timberwolves,1,1,1,0.744780005405,2017-02-24
862,Los Angeles Lakers,0,Oklahoma City Thunder,1,1,1,0.833203174915,2017-02-24
863,Washington Wizards,0,Philadelphia 76ers,1,1,0,0.625894244838,2017-02-24
864,Boston Celtics,0,Toronto Raptors,1,1,1,0.86360367548,2017-02-24
865,Chicago Bulls,0,Cleveland Cavaliers,1,1,1,0.854128999953,2017-02-25
866,New Orleans Pelicans,0,Dallas Mavericks,1,1,1,0.594685306231,2017-02-25
867,Brooklyn Nets,0,Golden State Warriors,1,1,1,0.977122085981,2017-02-25
868,Minnesota Timberwolves,0,Houston Rockets,1,1,1,0.88464496949,2017-02-25
869,Indiana Pacers,0,Miami Heat,1,1,1,0.658461968639,2017-02-25
870,Philadelphia 76ers,0,New York Knicks,1,1,1,0.820802431603,2017-02-25
871,Atlanta Hawks,0,Orlando Magic,1,1,1,0.50041282453,2017-02-25
872,Charlotte Hornets,0,Sacramento Kings,1,1,0,0.502295266742,2017-02-25
873,Memphis Grizzlies,0,Denver Nuggets,1,1,1,0.565994120937,2017-02-26
874,Boston Celtics,0,Detroit Pistons,1,1,1,0.593150554863,2017-02-26
875,Charlotte Hornets,0,Los Angeles Clippers,1,1,1,0.835943866998,2017-02-26
876,San Antonio Spurs,0,Los Angeles Lakers,1,1,0,0.789177117208,2017-02-26
877,Phoenix Suns,0,Milwaukee Bucks,1,1,1,0.881590017161,2017-02-26
878,New Orleans Pelicans,0,Oklahoma City Thunder,1,1,1,0.792439007772,2017-02-26
879,Portland Trail Blazers,0,Toronto Raptors,1,1,1,0.935069514954,2017-02-26
880,Utah Jazz,0,Washington Wizards,1,1,0,0.581938482765,2017-02-26
881,Atlanta Hawks,0,Boston Celtics,1,1,1,0.766518635886,2017-02-27
882,Milwaukee Bucks,0,Cleveland Cavaliers,1,1,1,0.854756957527,2017-02-27
883,Miami Heat,0,Dallas Mavericks,1,1,1,0.535029738494,2017-02-27
884,Indiana Pacers,0,Houston Rockets,1,1,1,0.894911419683,2017-02-27
885,Toronto Raptors,0,New York Knicks,1,1,0,0.788322274641,2017-02-27
886,Golden State Warriors,0,Philadelphia 76ers,1,1,0,0.933943587069,2017-02-27
887,Minnesota Timberwolves,0,Sacramento Kings,1,1,1,0.635035616969,2017-02-27
888,Denver Nuggets,0,Chicago Bulls,1,1,1,0.764080307096,2017-02-28
889,Portland Trail Blazers,0,Detroit Pistons,1,1,1,0.768304037562,2017-02-28
890,Charlotte Hornets,0,Los Angeles Lakers,1,1,0,0.627894443565,2017-02-28
891,Phoenix Suns,0,Memphis Grizzlies,1,1,1,0.851606410073,2017-02-28
892,Utah Jazz,0,Oklahoma City Thunder,1,1,0,0.505796633504,2017-02-28
893,Golden State Warriors,0,Washington Wizards,1,1,0,0.824421245608,2017-02-28
894,Dallas Mavericks,0,Atlanta Hawks,1,1,1,0.752464547084,2017-03-01
895,Cleveland Cavaliers,0,Boston Celtics,1,1,0,0.621494545308,2017-03-01
896,Houston Rockets,0,Los Angeles Clippers,1,1,1,0.677414156876,2017-03-01
897,Philadelphia 76ers,0,Miami Heat,1,1,1,0.81585770194,2017-03-01
898,Denver Nuggets,0,Milwaukee Bucks,1,1,1,0.763168933641,2017-03-01
899,Detroit Pistons,0,New Orleans Pelicans,1,1,0,0.530606683388,2017-03-01
900,New York Knicks,0,Orlando Magic,1,1,1,0.511297500873,2017-03-01
901,Brooklyn Nets,0,Sacramento Kings,1,1,1,0.805480497154,2017-03-01
902,Indiana Pacers,0,San Antonio Spurs,1,1,1,0.886175757324,2017-03-01
903,Washington Wizards,0,Toronto Raptors,1,1,1,0.910682155162,2017-03-01
904,Minnesota Timberwolves,0,Utah Jazz,1,1,1,0.841783244247,2017-03-01
905,Golden State Warriors,0,Chicago Bulls,1,1,0,0.762470715631,2017-03-02
906,Charlotte Hornets,0,Phoenix Suns,1,1,0,0.701519575276,2017-03-02
907,Oklahoma City Thunder,0,Portland Trail Blazers,1,1,0,0.516291601508,2017-03-02
908,Cleveland Cavaliers,0,Atlanta Hawks,1,1,0,0.74969444167,2017-03-03
909,Memphis Grizzlies,0,Dallas Mavericks,1,1,0,0.543900898111,2017-03-03
910,Boston Celtics,0,Los Angeles Lakers,1,1,0,0.6461264979,2017-03-03
911,Los Angeles Clippers,0,Milwaukee Bucks,1,1,0,0.616642908478,2017-03-03
912,San Antonio Spurs,0,New Orleans Pelicans,1,1,0,0.740997906915,2017-03-03
913,Miami Heat,0,Orlando Magic,1,1,1,0.519604959896,2017-03-03
914,New York Knicks,0,Philadelphia 76ers,1,1,0,0.585757255883,2017-03-03
915,Oklahoma City Thunder,0,Phoenix Suns,1,1,0,0.682332282539,2017-03-03
916,Brooklyn Nets,0,Utah Jazz,1,1,1,0.926802676766,2017-03-03
917,Toronto Raptors,0,Washington Wizards,1,1,0,0.758898944063,2017-03-03
918,Los Angeles Clippers,0,Chicago Bulls,1,1,0,0.6154486267,2017-03-04
919,Charlotte Hornets,0,Denver Nuggets,1,1,0,0.504275570257,2017-03-04
920,Memphis Grizzlies,0,Houston Rockets,1,1,1,0.852800604669,2017-03-04
921,Cleveland Cavaliers,0,Miami Heat,1,1,0,0.763829766776,2017-03-04
922,Toronto Raptors,0,Milwaukee Bucks,1,1,0,0.683819516455,2017-03-04
923,Detroit Pistons,0,Philadelphia 76ers,1,1,0,0.685770914991,2017-03-04
924,Brooklyn Nets,0,Portland Trail Blazers,1,1,1,0.781574348414,2017-03-04
925,Minnesota Timberwolves,0,San Antonio Spurs,1,1,1,0.875174928564,2017-03-04
926,Indiana Pacers,0,Atlanta Hawks,1,1,1,0.675519480309,2017-03-05
927,Oklahoma City Thunder,0,Dallas Mavericks,1,1,0,0.591133125494,2017-03-05
928,New Orleans Pelicans,0,Los Angeles Lakers,1,1,1,0.579046237583,2017-03-05
929,Golden State Warriors,0,New York Knicks,1,1,0,0.847455697806,2017-03-05
930,Boston Celtics,0,Phoenix Suns,1,1,0,0.717765725685,2017-03-05
931,Utah Jazz,0,Sacramento Kings,1,1,0,0.629484319435,2017-03-05
932,Orlando Magic,0,Washington Wizards,1,1,1,0.785554136745,2017-03-05
933,Golden State Warriors,0,Atlanta Hawks,1,1,0,0.841740689831,2017-03-06
934,Indiana Pacers,0,Charlotte Hornets,1,1,1,0.778247354691,2017-03-06
935,Miami Heat,0,Cleveland Cavaliers,1,1,1,0.912865229866,2017-03-06
936,Sacramento Kings,0,Denver Nuggets,1,1,1,0.641009539724,2017-03-06
937,Chicago Bulls,0,Detroit Pistons,1,1,1,0.616123793473,2017-03-06
938,Boston Celtics,0,Los Angeles Clippers,1,1,1,0.824840281151,2017-03-06
939,Brooklyn Nets,0,Memphis Grizzlies,1,1,1,0.850067360901,2017-03-06
940,Portland Trail Blazers,0,Minnesota Timberwolves,1,1,1,0.682980025598,2017-03-06
941,New York Knicks,0,Orlando Magic,1,1,1,0.511297500873,2017-03-06
942,Milwaukee Bucks,0,Philadelphia 76ers,1,1,0,0.708872535648,2017-03-06
943,Houston Rockets,0,San Antonio Spurs,1,1,1,0.621991264006,2017-03-06
944,New Orleans Pelicans,0,Utah Jazz,1,1,1,0.875506380035,2017-03-06
945,Los Angeles Lakers,0,Dallas Mavericks,1,1,1,0.657501403744,2017-03-07
946,Portland Trail Blazers,0,Oklahoma City Thunder,1,1,1,0.775656196466,2017-03-07
947,Washington Wizards,0,Phoenix Suns,1,1,0,0.612293292069,2017-03-07
948,Brooklyn Nets,0,Atlanta Hawks,1,1,1,0.816907206214,2017-03-08
949,Washington Wizards,0,Denver Nuggets,1,1,1,0.593988746702,2017-03-08
950,Boston Celtics,0,Golden State Warriors,1,1,1,0.904260855737,2017-03-08
951,Utah Jazz,0,Houston Rockets,1,1,1,0.72177540012,2017-03-08
952,Detroit Pistons,0,Indiana Pacers,1,1,1,0.512912646121,2017-03-08
953,Charlotte Hornets,0,Miami Heat,1,1,0,0.502840980086,2017-03-08
954,New York Knicks,0,Milwaukee Bucks,1,1,1,0.756047616685,2017-03-08
955,Los Angeles Clippers,0,Minnesota Timberwolves,1,1,0,0.7342073701,2017-03-08
956,Toronto Raptors,0,New Orleans Pelicans,1,1,0,0.830774197016,2017-03-08
957,Chicago Bulls,0,Orlando Magic,1,1,0,0.623237493788,2017-03-08
958,Sacramento Kings,0,San Antonio Spurs,1,1,1,0.87881959242,2017-03-08
959,Cleveland Cavaliers,0,Detroit Pistons,1,1,0,0.669640974493,2017-03-09
