ID,Visitor_Team,V_Team_PTS,Home_Team,H_Team_PTS,True_Result,Predicted_Result,Confidence,Date
1181,Edmonton Oilers,0,Los Angeles Kings,1,1,1,0.579972396796,2017-04-04
1182,Carolina Hurricanes,0,Minnesota Wild,1,1,1,0.697388613019,2017-04-04
1183,Philadelphia Flyers,0,New Jersey Devils,1,1,0,0.563596259772,2017-04-04
1184,New York Islanders,0,Nashville Predators,1,1,1,0.565976693997,2017-04-04
1185,Detroit Red Wings,0,Ottawa Senators,1,1,1,0.65933761953,2017-04-04
1186,Columbus Blue Jackets,0,Pittsburgh Penguins,1,1,0,0.554336119522,2017-04-04
1187,Vancouver Canucks,0,San Jose Sharks,1,1,1,0.752675170572,2017-04-04
1188,Winnipeg Jets,0,St. Louis Blues,1,1,1,0.646876767554,2017-04-04
1189,Washington Capitals,0,Toronto Maple Leafs,1,1,0,0.602087399049,2017-04-04
1190,Montreal Canadiens,0,Buffalo Sabres,1,1,0,0.700104631813,2017-04-05
1191,New York Rangers,0,Washington Capitals,1,1,0,0.515931195859,2017-04-05
1192,Chicago Blackhawks,0,Anaheim Ducks,1,1,0,0.549847427735,2017-04-06
1193,Vancouver Canucks,0,Arizona Coyotes,1,1,0,0.505315829175,2017-04-06
1194,Ottawa Senators,0,Boston Bruins,1,1,1,0.56204326737,2017-04-06
1195,New York Islanders,0,Carolina Hurricanes,1,1,1,0.607278484618,2017-04-06
1196,Winnipeg Jets,0,Columbus Blue Jackets,1,1,1,0.804713435816,2017-04-06
1197,Minnesota Wild,0,Colorado Avalanche,1,1,0,0.763247736784,2017-04-06
1198,Nashville Predators,0,Dallas Stars,1,1,0,0.503282795025,2017-04-06
1199,St. Louis Blues,0,Florida Panthers,1,1,0,0.51212827315,2017-04-06
1200,Calgary Flames,0,Los Angeles Kings,1,1,1,0.630062067568,2017-04-06
1201,Pittsburgh Penguins,0,New Jersey Devils,1,1,0,0.655577824816,2017-04-06
1202,Edmonton Oilers,0,San Jose Sharks,1,1,1,0.643067691589,2017-04-06
1203,Tampa Bay Lightning,0,Toronto Maple Leafs,1,1,0,0.50179983917,2017-04-06
1204,Tampa Bay Lightning,0,Montreal Canadiens,1,1,1,0.700405401997,2017-04-07
1205,Minnesota Wild,0,Arizona Coyotes,1,1,0,0.733036938809,2017-04-08
1206,Washington Capitals,0,Boston Bruins,1,1,1,0.500187184808,2017-04-08
1207,St. Louis Blues,0,Carolina Hurricanes,1,1,1,0.516752683838,2017-04-08
1208,Colorado Avalanche,0,Dallas Stars,1,1,1,0.64178815171,2017-04-08
1209,Montreal Canadiens,0,Detroit Red Wings,1,1,0,0.669246452959,2017-04-08
1210,Buffalo Sabres,0,Florida Panthers,1,1,1,0.61203443283,2017-04-08
1211,Chicago Blackhawks,0,Los Angeles Kings,1,1,1,0.504937301937,2017-04-08
1212,New York Islanders,0,New Jersey Devils,1,1,1,0.525518875541,2017-04-08
1213,New York Rangers,0,Ottawa Senators,1,1,0,0.577484711284,2017-04-08
1214,Columbus Blue Jackets,0,Philadelphia Flyers,1,1,0,0.647047158346,2017-04-08
1215,Calgary Flames,0,San Jose Sharks,1,1,1,0.689659273029,2017-04-08
1216,Pittsburgh Penguins,0,Toronto Maple Leafs,1,1,0,0.612769090032,2017-04-08
1217,Edmonton Oilers,0,Vancouver Canucks,1,1,0,0.57657188794,2017-04-08
1218,Nashville Predators,0,Winnipeg Jets,1,1,1,0.536084832423,2017-04-08
1219,Los Angeles Kings,0,Anaheim Ducks,1,1,0,0.501073259903,2017-04-09
1220,New Jersey Devils,0,Detroit Red Wings,1,1,1,0.583299124579,2017-04-09
1221,Vancouver Canucks,0,Edmonton Oilers,1,1,1,0.676938650033,2017-04-09
1222,Ottawa Senators,0,New York Islanders,1,1,0,0.558923758719,2017-04-09
1223,Pittsburgh Penguins,0,New York Rangers,1,1,1,0.610632511381,2017-04-09
1224,Carolina Hurricanes,0,Philadelphia Flyers,1,1,1,0.587361845803,2017-04-09
1225,Colorado Avalanche,0,St. Louis Blues,1,1,1,0.755965001444,2017-04-09
1226,Buffalo Sabres,0,Tampa Bay Lightning,1,1,1,0.655905469008,2017-04-09
1227,Columbus Blue Jackets,0,Toronto Maple Leafs,1,1,0,0.70944379457,2017-04-09
1228,Florida Panthers,0,Washington Capitals,1,1,1,0.692473820299,2017-04-09
