ID,Date,Time,Matchup_US_P,Visitor_Team,Home_Team,Visitor_Odd,Home_Odd,Bookies_choice,Sibyl,Confidence,Divergence_Y/N,Visi_Team_PTS,Home_Team_PTS,True_Result,Winner_Odd
671,2016-05-31,23:10,TEX @ CLE,TEX,CLE,2.8,1.48,CLE,CLE,0.543,N,7,3,TEX,1.48
672,2016-06-01,00:05,BOS @ BAL,BOS,BAL,2.06,1.82,BAL,BOS,0.519,Y,6,2,BAL,1.82
673,2016-06-01,00:07,NYY @ TOR,NYY,TOR,2.48,1.59,TOR,TOR,0.559,N,1,4,TOR,1.59
674,2016-06-01,00:10,SFG @ ATL,SFG,ATL,1.76,2.14,SFG,SFG,0.582,N,4,0,ATL,2.14
675,2016-06-01,00:10,PIT @ MIA,PIT,MIA,2.09,1.8,MIA,MIA,0.532,N,1,3,MIA,1.8
676,2016-06-01,00:10,CHW @ NYM,CHW,NYM,2.6,1.54,NYM,NYM,0.56,N,6,4,CHW,1.54
677,2016-06-01,01:05,LAD @ CHC,LAD,CHC,2.89,1.45,CHC,CHC,0.612,N,5,0,CHC,1.45
678,2016-06-01,01:10,STL @ MIL,STL,MIL,1.66,2.33,STL,STL,0.51,N,10,3,MIL,2.33
679,2016-06-01,01:15,TBR @ KCR,TBR,KCR,1.79,2.1,TBR,KCR,0.552,Y,5,10,KCR,2.1
680,2016-06-01,01:40,CIN @ COL,CIN,COL,2.91,1.44,COL,COL,0.588,N,4,17,CIN,1.44
681,2016-06-01,03:05,DET @ LAA,DET,LAA,1.97,1.89,LAA,DET,0.556,Y,9,11,DET,1.89
682,2016-06-01,03:05,MIN @ OAK,MIN,OAK,1.92,1.96,MIN,OAK,0.6,Y,4,7,OAK,1.96
683,2016-06-01,18:10,CHW @ NYM,CHW,NYM,2.51,1.58,NYM,NYM,0.56,N,2,1,CHW,1.58
684,2016-06-01,18:40,STL @ MIL,STL,MIL,1.56,2.56,STL,STL,0.51,N,1,3,MIL,2.56
685,2016-06-01,20:35,MIN @ OAK,MIN,OAK,2.47,1.6,OAK,OAK,0.6,N,1,5,OAK,1.6
686,2016-06-01,23:10,TEX @ CLE,TEX,CLE,1.86,2.0,TEX,CLE,0.543,Y,4,5,CLE,2.0
687,2016-06-02,00:05,BOS @ BAL,BOS,BAL,1.91,1.94,BOS,BOS,0.519,N,9,13,BAL,1.94
688,2016-06-02,00:10,SFG @ ATL,SFG,ATL,1.74,2.18,SFG,SFG,0.582,N,4,5,SFG,2.18
689,2016-06-02,00:10,PIT @ MIA,PIT,MIA,2.02,1.85,MIA,MIA,0.532,N,2,3,MIA,1.85
690,2016-06-02,01:05,LAD @ CHC,LAD,CHC,2.82,1.47,CHC,CHC,0.612,N,1,2,CHC,1.47
691,2016-06-02,01:10,ARI @ HOU,ARI,HOU,2.63,1.54,HOU,HOU,0.641,N,4,5,ARI,1.54
692,2016-06-02,01:40,CIN @ COL,CIN,COL,2.73,1.5,COL,COL,0.588,N,7,2,CIN,1.5
693,2016-06-02,03:10,SEA @ SDP,SEA,SDP,1.75,2.18,SEA,SEA,0.567,N,6,14,SEA,2.18
694,2016-06-02,17:10,SFG @ ATL,SFG,ATL,1.4,3.09,SFG,SFG,0.582,N,6,0,SFG,3.09
695,2016-06-02,19:10,ARI @ HOU,ARI,HOU,2.22,1.7,HOU,HOU,0.641,N,3,0,ARI,1.7
696,2016-06-02,19:20,LAD @ CHC,LAD,CHC,2.46,1.59,CHC,CHC,0.612,N,2,7,CHC,1.59
697,2016-06-03,00:05,MIL @ PHI,MIL,PHI,1.93,1.92,PHI,MIL,0.51,Y,4,1,PHI,1.92
698,2016-06-03,00:10,KCR @ CLE,KCR,CLE,2.68,1.51,CLE,CLE,0.627,N,4,5,CLE,1.51
699,2016-06-03,01:10,TBR @ MIN,TBR,MIN,1.85,2.02,TBR,TBR,0.531,N,4,6,TBR,2.02
700,2016-06-03,19:20,ARI @ CHC,ARI,CHC,3.19,1.38,CHC,CHC,0.734,N,0,6,CHC,1.38
701,2016-06-04,00:05,NYY @ BAL,NYY,BAL,2.14,1.76,BAL,BAL,0.533,N,5,6,NYY,1.76
702,2016-06-04,00:05,MIL @ PHI,MIL,PHI,2.1,1.79,PHI,MIL,0.51,Y,3,6,MIL,1.79
703,2016-06-04,00:05,LAA @ PIT,LAA,PIT,2.38,1.63,PIT,PIT,0.603,N,9,2,PIT,1.63
704,2016-06-04,00:10,TOR @ BOS,TOR,BOS,2.55,1.56,BOS,BOS,0.573,N,5,2,BOS,1.56
705,2016-06-04,00:10,WSN @ CIN,WSN,CIN,1.6,2.45,WSN,WSN,0.621,N,2,7,CIN,2.45
706,2016-06-04,00:10,KCR @ CLE,KCR,CLE,2.59,1.54,CLE,CLE,0.627,N,1,6,CLE,1.54
707,2016-06-04,00:10,CHW @ DET,CHW,DET,2.28,1.68,DET,DET,0.569,N,3,10,DET,1.68
708,2016-06-04,00:10,NYM @ MIA,NYM,MIA,1.55,2.58,NYM,MIA,0.509,Y,6,2,NYM,2.58
709,2016-06-04,01:05,SEA @ TEX,SEA,TEX,2.3,1.66,TEX,TEX,0.573,N,3,7,TEX,1.66
710,2016-06-04,01:10,OAK @ HOU,OAK,HOU,2.2,1.72,HOU,HOU,0.608,N,2,12,HOU,1.72
711,2016-06-04,01:10,TBR @ MIN,TBR,MIN,1.83,2.03,TBR,TBR,0.531,N,4,2,TBR,2.03
712,2016-06-04,03:10,ATL @ LAD,ATL,LAD,2.69,1.51,LAD,LAD,0.701,N,2,4,LAD,1.51
713,2016-06-04,03:40,COL @ SDP,COL,SDP,2.28,1.68,SDP,COL,0.512,Y,0,4,SDP,1.68
714,2016-06-04,19:20,ARI @ CHC,ARI,CHC,3.43,1.34,CHC,CHC,0.734,N,3,5,CHC,1.34
715,2016-06-04,20:05,MIL @ PHI,MIL,PHI,1.85,2.01,MIL,MIL,0.51,N,6,3,MIL,2.01
716,2016-06-04,21:05,TOR @ BOS,TOR,BOS,2.21,1.72,BOS,BOS,0.573,N,4,6,BOS,1.72
717,2016-06-04,21:05,LAA @ PIT,LAA,PIT,1.89,1.97,LAA,PIT,0.603,Y,7,8,PIT,1.97
718,2016-06-04,21:10,WSN @ CIN,WSN,CIN,1.51,2.69,WSN,WSN,0.621,N,3,6,CIN,2.69
719,2016-06-04,21:10,CHW @ DET,CHW,DET,1.68,2.28,CHW,DET,0.569,Y,4,7,DET,2.28
720,2016-06-04,21:10,OAK @ HOU,OAK,HOU,2.48,1.59,HOU,HOU,0.608,N,5,6,HOU,1.59
721,2016-06-04,21:10,NYM @ MIA,NYM,MIA,1.89,1.95,NYM,MIA,0.509,Y,6,4,NYM,1.95
722,2016-06-04,21:10,TBR @ MIN,TBR,MIN,1.91,1.95,TBR,TBR,0.531,N,7,4,TBR,1.95
723,2016-06-05,00:15,NYY @ BAL,NYY,BAL,2.18,1.74,BAL,BAL,0.533,N,8,6,BAL,1.74
724,2016-06-05,00:15,KCR @ CLE,KCR,CLE,2.04,1.83,CLE,CLE,0.627,N,1,7,CLE,1.83
725,2016-06-05,00:15,SFG @ STL,SFG,STL,1.87,2.0,SFG,STL,0.558,Y,4,7,STL,2.0
726,2016-06-05,02:05,SEA @ TEX,SEA,TEX,1.91,1.95,SEA,TEX,0.573,Y,4,10,TEX,1.95
727,2016-06-05,03:10,ATL @ LAD,ATL,LAD,4.71,1.22,LAD,LAD,0.701,N,0,4,LAD,1.22
728,2016-06-05,03:10,COL @ SDP,COL,SDP,1.84,2.03,COL,COL,0.512,N,3,4,COL,2.03
729,2016-06-05,18:10,WSN @ CIN,WSN,CIN,1.51,2.7,WSN,WSN,0.621,N,10,9,WSN,2.7
730,2016-06-05,18:10,KCR @ CLE,KCR,CLE,2.71,1.5,CLE,CLE,0.627,N,0,7,CLE,1.5
731,2016-06-05,18:10,CHW @ DET,CHW,DET,2.13,1.77,DET,DET,0.569,N,2,5,DET,1.77
732,2016-06-05,18:10,NYM @ MIA,NYM,MIA,2.45,1.6,MIA,MIA,0.509,N,0,1,MIA,1.6
733,2016-06-05,18:35,NYY @ BAL,NYY,BAL,2.2,1.73,BAL,BAL,0.533,N,1,3,BAL,1.73
734,2016-06-05,18:35,TOR @ BOS,TOR,BOS,1.96,1.9,BOS,BOS,0.573,N,5,4,TOR,1.9
735,2016-06-05,18:35,MIL @ PHI,MIL,PHI,2.48,1.59,PHI,MIL,0.51,Y,1,8,PHI,1.59
736,2016-06-05,18:35,LAA @ PIT,LAA,PIT,2.28,1.68,PIT,PIT,0.603,N,5,4,LAA,1.68
737,2016-06-05,19:10,OAK @ HOU,OAK,HOU,2.5,1.58,HOU,HOU,0.608,N,2,5,HOU,1.58
738,2016-06-05,19:10,TBR @ MIN,TBR,MIN,1.83,2.04,TBR,TBR,0.531,N,7,5,TBR,2.04
739,2016-06-05,19:20,ARI @ CHC,ARI,CHC,3.73,1.3,CHC,CHC,0.734,N,3,2,ARI,1.3
740,2016-06-05,20:05,SEA @ TEX,SEA,TEX,1.83,2.04,SEA,TEX,0.573,Y,2,3,TEX,2.04
741,2016-06-05,21:10,ATL @ LAD,ATL,LAD,3.15,1.39,LAD,LAD,0.701,N,6,12,LAD,1.39
742,2016-06-07,00:05,KCR @ BAL,KCR,BAL,2.01,1.85,BAL,BAL,0.589,N,1,4,BAL,1.85
743,2016-06-07,00:05,LAA @ NYY,LAA,NYY,2.4,1.62,NYY,NYY,0.632,N,2,5,NYY,1.62
744,2016-06-07,00:05,CHC @ PHI,CHC,PHI,1.37,3.29,CHC,CHC,0.662,N,6,4,PHI,3.29
745,2016-06-07,00:10,TOR @ DET,TOR,DET,2.19,1.73,DET,DET,0.522,N,0,11,DET,1.73
746,2016-06-07,01:05,HOU @ TEX,HOU,TEX,1.76,2.14,HOU,TEX,0.578,Y,5,6,TEX,2.14
747,2016-06-07,02:40,TBR @ ARI,TBR,ARI,2.06,1.82,ARI,TBR,0.505,Y,6,4,ARI,1.82
748,2016-06-07,03:10,COL @ LAD,COL,LAD,2.16,1.75,LAD,LAD,0.623,N,6,1,LAD,1.75
749,2016-06-07,03:10,ATL @ SDP,ATL,SDP,2.18,1.73,SDP,SDP,0.576,N,2,7,SDP,1.73
750,2016-06-07,03:10,CLE @ SEA,CLE,SEA,2.15,1.75,SEA,SEA,0.504,N,3,1,SEA,1.75
751,2016-06-07,21:05,NYM @ PIT,NYM,PIT,2.06,1.83,PIT,PIT,0.516,N,1,3,PIT,1.83
752,2016-06-08,00:05,KCR @ BAL,KCR,BAL,2.18,1.73,BAL,BAL,0.589,N,1,9,BAL,1.73
753,2016-06-08,00:05,LAA @ NYY,LAA,NYY,2.36,1.64,NYY,NYY,0.632,N,3,6,NYY,1.64
754,2016-06-08,00:05,CHC @ PHI,CHC,PHI,1.49,2.74,CHC,CHC,0.662,N,2,3,CHC,2.74
755,2016-06-08,00:05,NYM @ PIT,NYM,PIT,1.81,2.08,NYM,PIT,0.516,Y,1,3,NYM,2.08
756,2016-06-08,00:10,STL @ CIN,STL,CIN,1.64,2.36,STL,STL,0.56,N,6,7,STL,2.36
757,2016-06-08,00:10,TOR @ DET,TOR,DET,1.69,2.25,TOR,DET,0.522,Y,2,3,TOR,2.25
758,2016-06-08,01:05,HOU @ TEX,HOU,TEX,1.87,1.99,HOU,TEX,0.578,Y,3,4,HOU,1.99
759,2016-06-08,01:10,WSN @ CHW,WSN,CHW,1.68,2.28,WSN,WSN,0.544,N,10,5,WSN,2.28
760,2016-06-08,01:10,OAK @ MIL,OAK,MIL,2.17,1.74,MIL,MIL,0.562,N,4,5,MIL,1.74
761,2016-06-08,02:40,TBR @ ARI,TBR,ARI,2.57,1.55,ARI,TBR,0.505,Y,0,5,TBR,1.55
762,2016-06-08,03:10,COL @ LAD,COL,LAD,2.66,1.52,LAD,LAD,0.623,N,3,4,COL,1.52
763,2016-06-08,03:10,ATL @ SDP,ATL,SDP,2.3,1.67,SDP,SDP,0.576,N,3,4,ATL,1.67
764,2016-06-08,03:10,CLE @ SEA,CLE,SEA,2.09,1.8,SEA,SEA,0.504,N,1,7,SEA,1.8
765,2016-06-08,03:15,BOS @ SFG,BOS,SFG,1.76,2.14,BOS,BOS,0.536,N,5,3,SFG,2.14
766,2016-06-08,18:05,CHC @ PHI,CHC,PHI,1.54,2.6,CHC,CHC,0.662,N,8,1,CHC,2.6
767,2016-06-08,18:10,TOR @ DET,TOR,DET,2.16,1.75,DET,DET,0.522,N,7,2,TOR,1.75
768,2016-06-08,20:40,TBR @ ARI,TBR,ARI,1.99,1.87,ARI,TBR,0.505,Y,6,3,TBR,1.87
769,2016-06-08,20:40,ATL @ SDP,ATL,SDP,2.38,1.63,SDP,SDP,0.576,N,4,2,ATL,1.63
770,2016-06-09,00:05,LAA @ NYY,LAA,NYY,2.69,1.5,NYY,NYY,0.632,N,6,12,NYY,1.5
771,2016-06-09,00:10,STL @ CIN,STL,CIN,1.5,2.69,STL,STL,0.56,N,12,7,STL,2.69
772,2016-06-09,01:05,HOU @ TEX,HOU,TEX,2.47,1.59,TEX,TEX,0.578,N,3,1,TEX,1.59
773,2016-06-09,01:10,WSN @ CHW,WSN,CHW,1.58,2.5,WSN,WSN,0.544,N,11,4,CHW,2.5
774,2016-06-09,01:10,MIA @ MIN,MIA,MIN,1.92,1.93,MIA,MIA,0.56,N,5,7,MIA,1.93
775,2016-06-09,03:10,CLE @ SEA,CLE,SEA,1.95,1.93,SEA,SEA,0.504,N,0,5,CLE,1.93
776,2016-06-09,19:05,HOU @ TEX,HOU,TEX,1.77,2.12,HOU,TEX,0.578,Y,3,5,TEX,2.12
777,2016-06-09,22:10,PIT @ COL,PIT,COL,1.97,1.88,COL,COL,0.513,N,5,11,COL,1.88
778,2016-06-10,00:07,BAL @ TOR,BAL,TOR,2.49,1.58,TOR,TOR,0.566,N,6,5,TOR,1.58
779,2016-06-10,01:10,NYM @ MIL,NYM,MIL,1.98,1.89,MIL,NYM,0.509,Y,5,2,NYM,1.89
780,2016-06-11,00:05,PHI @ WSN,PHI,WSN,3.27,1.37,WSN,WSN,0.693,N,6,9,WSN,1.37
781,2016-06-11,00:05,DET @ NYY,DET,NYY,2.19,1.73,NYY,NYY,0.539,N,0,4,DET,1.73
782,2016-06-11,00:05,STL @ PIT,STL,PIT,2.46,1.59,PIT,PIT,0.515,N,9,3,STL,1.59
783,2016-06-11,00:07,BAL @ TOR,BAL,TOR,1.98,1.88,TOR,TOR,0.566,N,3,4,TOR,1.88
784,2016-06-11,00:10,OAK @ CIN,OAK,CIN,1.86,1.99,OAK,CIN,0.512,Y,1,2,CIN,1.99
785,2016-06-11,00:10,HOU @ TBR,HOU,TBR,1.91,1.95,HOU,HOU,0.52,N,3,4,HOU,1.95
786,2016-06-11,00:35,CHC @ ATL,CHC,ATL,1.47,2.78,CHC,CHC,0.696,N,1,5,CHC,2.78
787,2016-06-11,01:10,KCR @ CHW,KCR,CHW,2.44,1.6,CHW,CHW,0.569,N,5,7,KCR,1.6
788,2016-06-11,01:10,NYM @ MIL,NYM,MIL,2.01,1.86,MIL,NYM,0.509,Y,2,1,MIL,1.86
789,2016-06-11,01:10,BOS @ MIN,BOS,MIN,1.7,2.24,BOS,BOS,0.647,N,8,1,BOS,2.24
790,2016-06-11,01:40,SDP @ COL,SDP,COL,2.77,1.48,COL,COL,0.591,N,7,5,COL,1.48
791,2016-06-11,02:40,MIA @ ARI,MIA,ARI,2.33,1.65,ARI,MIA,0.534,Y,8,6,ARI,1.65
792,2016-06-11,03:05,CLE @ LAA,CLE,LAA,1.71,2.23,CLE,CLE,0.587,N,6,2,LAA,2.23
793,2016-06-11,03:10,TEX @ SEA,TEX,SEA,2.31,1.66,SEA,SEA,0.507,N,5,7,TEX,1.66
794,2016-06-11,03:15,LAD @ SFG,LAD,SFG,1.63,2.39,LAD,LAD,0.511,N,3,2,SFG,2.39
795,2016-06-11,17:05,PHI @ WSN,PHI,WSN,2.31,1.66,WSN,WSN,0.693,N,0,8,WSN,1.66
796,2016-06-11,18:07,BAL @ TOR,BAL,TOR,2.21,1.71,TOR,TOR,0.566,N,6,11,TOR,1.71
797,2016-06-11,19:10,KCR @ CHW,KCR,CHW,2.18,1.74,CHW,CHW,0.569,N,4,1,KCR,1.74
798,2016-06-11,21:10,CHC @ ATL,CHC,ATL,1.33,3.49,CHC,CHC,0.696,N,8,2,CHC,3.49
799,2016-06-11,21:10,OAK @ CIN,OAK,CIN,2.04,1.83,CIN,CIN,0.512,N,1,2,CIN,1.83
800,2016-06-11,21:10,SDP @ COL,SDP,COL,2.58,1.55,COL,COL,0.591,N,3,5,COL,1.55
801,2016-06-11,21:10,NYM @ MIL,NYM,MIL,1.84,2.02,NYM,NYM,0.509,N,4,7,MIL,2.02
802,2016-06-11,21:10,HOU @ TBR,HOU,TBR,2.14,1.75,TBR,HOU,0.52,Y,4,3,HOU,1.75
803,2016-06-12,00:15,DET @ NYY,DET,NYY,2.2,1.73,NYY,NYY,0.539,N,6,1,DET,1.73
804,2016-06-12,00:15,STL @ PIT,STL,PIT,1.92,1.94,STL,PIT,0.515,Y,5,1,STL,1.94
805,2016-06-12,00:15,LAD @ SFG,LAD,SFG,2.02,1.85,SFG,LAD,0.511,Y,4,5,SFG,1.85
806,2016-06-12,03:05,CLE @ LAA,CLE,LAA,2.15,1.76,LAA,CLE,0.587,Y,3,4,CLE,1.76
807,2016-06-12,03:10,MIA @ ARI,MIA,ARI,1.5,2.72,MIA,MIA,0.534,N,3,5,ARI,2.72
808,2016-06-12,03:10,TEX @ SEA,TEX,SEA,2.56,1.56,SEA,SEA,0.507,N,2,1,TEX,1.56
809,2016-06-12,18:07,BAL @ TOR,BAL,TOR,2.42,1.61,TOR,TOR,0.566,N,9,10,TOR,1.61
810,2016-06-12,18:10,OAK @ CIN,OAK,CIN,1.82,2.06,OAK,CIN,0.512,Y,6,1,OAK,2.06
811,2016-06-12,18:10,HOU @ TBR,HOU,TBR,1.74,2.18,HOU,HOU,0.52,N,0,5,TBR,2.18
812,2016-06-12,18:35,CHC @ ATL,CHC,ATL,1.38,3.22,CHC,CHC,0.696,N,13,2,CHC,3.22
813,2016-06-12,19:05,DET @ NYY,DET,NYY,2.12,1.77,NYY,NYY,0.539,N,4,1,DET,1.77
814,2016-06-12,19:10,KCR @ CHW,KCR,CHW,2.11,1.79,CHW,CHW,0.569,N,3,1,KCR,1.79
815,2016-06-12,19:10,NYM @ MIL,NYM,MIL,1.79,2.09,NYM,NYM,0.509,N,3,5,MIL,2.09
816,2016-06-12,19:10,BOS @ MIN,BOS,MIN,1.54,2.61,BOS,BOS,0.647,N,4,7,MIN,2.61
817,2016-06-12,20:35,CLE @ LAA,CLE,LAA,1.67,2.29,CLE,CLE,0.587,N,8,3,CLE,2.29
818,2016-06-12,21:05,PHI @ WSN,PHI,WSN,3.11,1.4,WSN,WSN,0.693,N,4,5,WSN,1.4
819,2016-06-12,21:10,MIA @ ARI,MIA,ARI,1.93,1.92,ARI,MIA,0.534,Y,0,6,ARI,1.92
820,2016-06-12,21:10,SDP @ COL,SDP,COL,2.4,1.63,COL,COL,0.591,N,1,2,COL,1.63
821,2016-06-12,21:10,TEX @ SEA,TEX,SEA,2.01,1.85,SEA,SEA,0.507,N,6,4,TEX,1.85
822,2016-06-12,22:05,STL @ PIT,STL,PIT,1.89,1.97,STL,PIT,0.515,Y,8,3,STL,1.97
823,2016-06-14,00:05,CHC @ WSN,CHC,WSN,2.13,1.77,WSN,CHC,0.504,Y,1,4,CHC,1.77
824,2016-06-14,00:07,PHI @ TOR,PHI,TOR,2.62,1.53,TOR,TOR,0.661,N,7,0,TOR,1.53
825,2016-06-14,00:10,CIN @ ATL,CIN,ATL,1.92,1.94,CIN,ATL,0.5,Y,9,8,CIN,1.94
826,2016-06-14,01:10,DET @ CHW,DET,CHW,1.94,1.92,CHW,CHW,0.511,N,9,10,DET,1.92
827,2016-06-14,01:15,CLE @ KCR,CLE,KCR,1.72,2.2,CLE,CLE,0.549,N,1,2,KCR,2.2
828,2016-06-14,02:40,LAD @ ARI,LAD,ARI,2.24,1.69,ARI,LAD,0.599,Y,2,3,LAD,1.69
829,2016-06-14,03:05,MIN @ LAA,MIN,LAA,2.03,1.84,LAA,LAA,0.584,N,9,4,LAA,1.84
830,2016-06-14,03:05,TEX @ OAK,TEX,OAK,2.28,1.68,OAK,TEX,0.567,Y,5,14,TEX,1.68
831,2016-06-14,03:10,MIA @ SDP,MIA,SDP,1.87,2.01,MIA,MIA,0.531,N,13,4,MIA,2.01
832,2016-06-14,03:15,MIL @ SFG,MIL,SFG,2.35,1.65,SFG,SFG,0.572,N,5,11,SFG,1.65
833,2016-06-14,17:37,PHI @ TOR,PHI,TOR,3.49,1.33,TOR,TOR,0.661,N,3,11,TOR,1.33
834,2016-06-15,00:05,CHC @ WSN,CHC,WSN,1.76,2.13,CHC,CHC,0.504,N,4,3,WSN,2.13
835,2016-06-15,00:10,CIN @ ATL,CIN,ATL,2.17,1.74,ATL,ATL,0.5,N,3,1,ATL,1.74
836,2016-06-15,00:10,BAL @ BOS,BAL,BOS,2.68,1.51,BOS,BOS,0.598,N,3,2,BOS,1.51
837,2016-06-15,00:10,PIT @ NYM,PIT,NYM,2.17,1.74,NYM,NYM,0.564,N,4,0,NYM,1.74
838,2016-06-15,00:10,SEA @ TBR,SEA,TBR,2.04,1.84,TBR,SEA,0.525,Y,7,8,TBR,1.84
839,2016-06-15,01:10,DET @ CHW,DET,CHW,1.8,2.09,DET,CHW,0.511,Y,11,8,CHW,2.09
840,2016-06-15,01:15,CLE @ KCR,CLE,KCR,1.8,2.07,CLE,CLE,0.549,N,2,3,KCR,2.07
841,2016-06-15,01:15,HOU @ STL,HOU,STL,2.33,1.65,STL,STL,0.542,N,5,2,HOU,1.65
842,2016-06-15,01:40,NYY @ COL,NYY,COL,1.98,1.89,COL,NYY,0.518,Y,10,13,COL,1.89
843,2016-06-15,02:40,LAD @ ARI,LAD,ARI,1.65,2.32,LAD,LAD,0.599,N,7,4,LAD,2.32
844,2016-06-15,03:05,MIN @ LAA,MIN,LAA,2.19,1.73,LAA,LAA,0.584,N,4,5,LAA,1.73
845,2016-06-15,03:05,TEX @ OAK,TEX,OAK,2.07,1.81,OAK,TEX,0.567,Y,10,6,TEX,1.81
846,2016-06-15,03:15,MIL @ SFG,MIL,SFG,3.3,1.36,SFG,SFG,0.572,N,2,3,SFG,1.36
847,2016-06-15,20:10,NYY @ COL,NYY,COL,1.9,1.95,NYY,NYY,0.518,N,3,6,COL,1.95
848,2016-06-15,20:40,LAD @ ARI,LAD,ARI,1.4,3.09,LAD,LAD,0.599,N,3,2,LAD,3.09
849,2016-06-15,20:40,MIA @ SDP,MIA,SDP,2.1,1.78,SDP,MIA,0.531,Y,3,6,SDP,1.78
850,2016-06-15,20:45,MIL @ SFG,MIL,SFG,2.9,1.44,SFG,SFG,0.572,N,1,10,SFG,1.44
851,2016-06-15,21:05,CHC @ WSN,CHC,WSN,2.31,1.66,WSN,CHC,0.504,Y,4,5,WSN,1.66
852,2016-06-16,00:05,TOR @ PHI,TOR,PHI,1.58,2.49,TOR,TOR,0.585,N,7,2,TOR,2.49
853,2016-06-16,00:10,CIN @ ATL,CIN,ATL,2.05,1.82,ATL,ATL,0.5,N,8,9,ATL,1.82
854,2016-06-16,00:10,BAL @ BOS,BAL,BOS,2.28,1.68,BOS,BOS,0.598,N,4,6,BAL,1.68
855,2016-06-16,00:10,PIT @ NYM,PIT,NYM,2.45,1.6,NYM,NYM,0.564,N,2,11,NYM,1.6
856,2016-06-16,00:10,SEA @ TBR,SEA,TBR,2.17,1.73,TBR,SEA,0.525,Y,2,3,SEA,1.73
857,2016-06-16,03:05,TEX @ OAK,TEX,OAK,2.29,1.68,OAK,TEX,0.567,Y,7,5,TEX,1.68
858,2016-06-16,17:10,CIN @ ATL,CIN,ATL,2.01,1.86,ATL,ATL,0.5,N,2,7,ATL,1.86
859,2016-06-16,18:10,SEA @ TBR,SEA,TBR,1.86,2.0,SEA,SEA,0.525,N,6,4,SEA,2.0
860,2016-06-16,20:35,TEX @ OAK,TEX,OAK,1.96,1.9,OAK,TEX,0.567,Y,5,1,TEX,1.9
861,2016-06-17,01:10,NYY @ MIN,NYY,MIN,1.76,2.14,NYY,NYY,0.598,N,4,1,NYY,2.14
862,2016-06-17,01:15,DET @ KCR,DET,KCR,1.92,1.94,DET,DET,0.518,N,10,4,KCR,1.94
863,2016-06-17,03:10,MIL @ LAD,MIL,LAD,2.36,1.63,LAD,LAD,0.621,N,8,6,LAD,1.63
864,2016-06-17,03:10,WSN @ SDP,WSN,SDP,1.54,2.61,WSN,WSN,0.624,N,8,5,WSN,2.61
865,2016-06-17,19:20,PIT @ CHC,PIT,CHC,3.3,1.36,CHC,CHC,0.665,N,0,6,CHC,1.36
866,2016-06-18,00:05,TOR @ BAL,TOR,BAL,1.7,2.22,TOR,BAL,0.514,Y,13,3,BAL,2.22
867,2016-06-18,00:05,ARI @ PHI,ARI,PHI,1.68,2.27,ARI,PHI,0.546,Y,10,2,ARI,2.27
868,2016-06-18,00:10,SEA @ BOS,SEA,BOS,2.12,1.78,BOS,BOS,0.595,N,8,4,BOS,1.78
869,2016-06-18,00:10,CHW @ CLE,CHW,CLE,1.86,2.02,CHW,CLE,0.6,Y,2,3,CLE,2.02
870,2016-06-18,00:10,COL @ MIA,COL,MIA,2.09,1.79,MIA,MIA,0.559,N,1,5,MIA,1.79
871,2016-06-18,00:10,ATL @ NYM,ATL,NYM,2.89,1.45,NYM,NYM,0.672,N,5,1,ATL,1.45
872,2016-06-18,00:10,SFG @ TBR,SFG,TBR,2.04,1.83,TBR,SFG,0.504,Y,5,1,SFG,1.83
873,2016-06-18,01:10,CIN @ HOU,CIN,HOU,3.36,1.36,HOU,HOU,0.635,N,4,2,HOU,1.36
874,2016-06-18,01:10,NYY @ MIN,NYY,MIN,1.57,2.51,NYY,NYY,0.598,N,8,2,NYY,2.51
875,2016-06-18,01:15,DET @ KCR,DET,KCR,1.88,1.98,DET,DET,0.518,N,3,10,KCR,1.98
876,2016-06-18,01:15,TEX @ STL,TEX,STL,2.04,1.82,STL,STL,0.504,N,1,0,TEX,1.82
877,2016-06-18,02:35,LAA @ OAK,LAA,OAK,1.68,2.28,LAA,OAK,0.557,Y,2,3,LAA,2.28
878,2016-06-18,03:10,MIL @ LAD,MIL,LAD,2.46,1.6,LAD,LAD,0.621,N,2,3,LAD,1.6
879,2016-06-18,03:40,WSN @ SDP,WSN,SDP,1.56,2.56,WSN,WSN,0.624,N,7,5,SDP,2.56
880,2016-06-18,19:10,NYY @ MIN,NYY,MIN,1.65,2.34,NYY,NYY,0.598,N,7,6,NYY,2.34
881,2016-06-18,20:05,ARI @ PHI,ARI,PHI,1.65,2.33,ARI,PHI,0.546,Y,4,1,ARI,2.33
882,2016-06-18,21:05,TOR @ BAL,TOR,BAL,1.99,1.86,BAL,BAL,0.514,N,2,4,BAL,1.86
883,2016-06-18,21:05,SEA @ BOS,SEA,BOS,2.59,1.55,BOS,BOS,0.595,N,2,6,BOS,1.55
884,2016-06-18,21:05,LAA @ OAK,LAA,OAK,2.08,1.81,OAK,OAK,0.557,N,7,1,LAA,1.81
885,2016-06-18,21:10,CIN @ HOU,CIN,HOU,2.94,1.43,HOU,HOU,0.635,N,4,5,HOU,1.43
886,2016-06-18,21:10,COL @ MIA,COL,MIA,2.06,1.81,MIA,MIA,0.559,N,6,9,MIA,1.81
887,2016-06-18,21:10,SFG @ TBR,SFG,TBR,2.2,1.71,TBR,SFG,0.504,Y,6,4,SFG,1.71
888,2016-06-18,23:10,CHW @ CLE,CHW,CLE,2.78,1.48,CLE,CLE,0.6,N,2,13,CLE,1.48
