Visitor_Team,V_Team_PTS,Home_Team,H_Team_PTS,True_Result,Predicted_Result,Confidence,Date
WSN,2,PHI,1,0,0,0.55296515952716563,2012-05-21
WSN,5,PHI,2,0,0,0.55296515952716563,2012-05-22
WSN,1,PHI,4,1,0,0.55296515952716563,2012-05-23
MIA,4,PHI,6,1,1,0.6087309546834867,2012-06-01
MIA,5,PHI,4,0,1,0.6087309546834867,2012-06-02
MIA,5,PHI,1,0,1,0.6087309546834867,2012-06-03
LAD,4,PHI,3,0,1,0.52010783918035985,2012-06-04
LAD,2,PHI,1,0,1,0.52010783918035985,2012-06-05
LAD,6,PHI,5,0,1,0.52010783918035985,2012-06-06
LAD,8,PHI,3,0,1,0.52010783918035985,2012-06-07
COL,2,PHI,7,1,1,0.63732794443700269,2012-06-19
COL,6,PHI,7,1,1,0.63732794443700269,2012-06-20
COL,4,PHI,1,0,1,0.63732794443700269,2012-06-21
TBR,6,PHI,7,1,0,0.54148673080283971,2012-06-23
TBR,3,PHI,2,0,0,0.54148673080283971,2012-06-24
TBR,7,PHI,3,0,0,0.54148673080283971,2012-06-24
PIT,3,PHI,8,1,1,0.56320593906849736,2012-06-25
PIT,4,PHI,5,1,1,0.56320593906849736,2012-06-26
PIT,11,PHI,7,0,1,0.56320593906849736,2012-06-27
PIT,5,PHI,4,0,1,0.56320593906849736,2012-06-28
ATL,5,PHI,0,0,0,0.53664707574941639,2012-07-06
ATL,6,PHI,3,0,0,0.53664707574941639,2012-07-07
ATL,4,PHI,3,0,0,0.53664707574941639,2012-07-08
SFG,7,PHI,2,0,0,0.53877266027252857,2012-07-20
SFG,6,PHI,5,0,0,0.53877266027252857,2012-07-21
SFG,3,PHI,4,1,0,0.53877266027252857,2012-07-22
MIL,6,PHI,7,1,1,0.51487484305988207,2012-07-23
MIL,6,PHI,7,1,1,0.51487484305988207,2012-07-24
MIL,6,PHI,7,1,1,0.51487484305988207,2012-07-25
ARI,4,PHI,2,0,1,0.53027931687150609,2012-08-03
ARI,0,PHI,3,1,1,0.53027931687150609,2012-08-04
ARI,4,PHI,5,1,1,0.53027931687150609,2012-08-05
ATL,6,PHI,1,0,0,0.53664707574941639,2012-08-06
ATL,0,PHI,3,1,0,0.53664707574941639,2012-08-07
ATL,12,PHI,6,0,0,0.53664707574941639,2012-08-08
STL,1,PHI,3,1,0,0.51014399498288299,2012-08-10
STL,4,PHI,1,0,0,0.51014399498288299,2012-08-11
STL,7,PHI,8,1,0,0.51014399498288299,2012-08-12
CIN,5,PHI,12,1,0,0.54991259285140703,2012-08-20
CIN,5,PHI,4,0,0,0.54991259285140703,2012-08-21
CIN,3,PHI,2,0,0,0.54991259285140703,2012-08-22
CIN,3,PHI,4,1,0,0.54991259285140703,2012-08-23
WSN,2,PHI,4,1,0,0.55296515952716563,2012-08-24
WSN,2,PHI,4,1,0,0.55296515952716563,2012-08-25
WSN,1,PHI,4,1,0,0.55296515952716563,2012-08-26
NYM,9,PHI,5,0,1,0.58137905387632904,2012-08-28
NYM,3,PHI,2,0,1,0.58137905387632904,2012-08-29
NYM,2,PHI,3,1,1,0.58137905387632904,2012-08-30
COL,2,PHI,3,1,1,0.63732794443700269,2012-09-07
COL,2,PHI,3,1,1,0.63732794443700269,2012-09-09
COL,4,PHI,7,1,1,0.63732794443700269,2012-09-09
MIA,1,PHI,3,1,1,0.6087309546834867,2012-09-10
MIA,7,PHI,9,1,1,0.6087309546834867,2012-09-11
MIA,1,PHI,3,1,1,0.6087309546834867,2012-09-12
ATL,2,PHI,6,1,0,0.53664707574941639,2012-09-21
ATL,8,PHI,2,0,0,0.53664707574941639,2012-09-22
ATL,2,PHI,1,0,0,0.53664707574941639,2012-09-23
WSN,3,PHI,6,1,0,0.55296515952716563,2012-09-25
WSN,8,PHI,4,0,0,0.55296515952716563,2012-09-26
WSN,7,PHI,3,0,0,0.55296515952716563,2012-09-27
PHI,1,PIT,0,0,1,0.51893345902510146,2012-04-05
PHI,1,PIT,2,1,1,0.51893345902510146,2012-04-07
PHI,4,PIT,5,1,1,0.51893345902510146,2012-04-08
STL,4,PIT,1,0,0,0.53240159822437971,2012-04-20
STL,0,PIT,2,1,0,0.53240159822437971,2012-04-21
STL,5,PIT,1,0,0,0.53240159822437971,2012-04-22
COL,4,PIT,5,1,1,0.61646688103604952,2012-04-24
COL,2,PIT,1,0,1,0.61646688103604952,2012-04-25
COL,1,PIT,5,1,1,0.61646688103604952,2012-04-25
CIN,6,PIT,1,0,0,0.57187966234231413,2012-05-04
CIN,2,PIT,3,1,0,0.57187966234231413,2012-05-05
CIN,5,PIT,0,0,0,0.57187966234231413,2012-05-06
WSN,4,PIT,5,1,0,0.57489841477697268,2012-05-08
WSN,2,PIT,4,1,0,0.57489841477697268,2012-05-09
WSN,4,PIT,2,0,0,0.57489841477697268,2012-05-10
HOU,1,PIT,0,0,1,0.65432917560975201,2012-05-11
HOU,2,PIT,5,1,1,0.65432917560975201,2012-05-12
HOU,2,PIT,3,1,1,0.65432917560975201,2012-05-13
NYM,4,PIT,5,1,1,0.55952398097741507,2012-05-21
NYM,3,PIT,2,0,1,0.55952398097741507,2012-05-22
NYM,3,PIT,1,0,1,0.55952398097741507,2012-05-23
CHC,0,PIT,1,1,1,0.64066734851775475,2012-05-25
CHC,2,PIT,3,1,1,0.64066734851775475,2012-05-26
CHC,4,PIT,10,1,1,0.64066734851775475,2012-05-27
CIN,1,PIT,4,1,0,0.57187966234231413,2012-05-28
CIN,8,PIT,1,0,0,0.57187966234231413,2012-05-29
CIN,1,PIT,2,1,0,0.57187966234231413,2012-05-30
KCR,2,PIT,4,1,1,0.55675711811564643,2012-06-08
KCR,3,PIT,5,1,1,0.55675711811564643,2012-06-09
KCR,2,PIT,3,1,1,0.55675711811564643,2012-06-10
MIN,2,PIT,7,1,1,0.59153090216488347,2012-06-19
MIN,2,PIT,1,0,1,0.59153090216488347,2012-06-20
MIN,1,PIT,9,1,1,0.59153090216488347,2012-06-21
DET,1,PIT,4,1,0,0.52596857425411037,2012-06-22
DET,1,PIT,4,1,0,0.52596857425411037,2012-06-23
DET,3,PIT,2,0,0,0.52596857425411037,2012-06-24
HOU,2,PIT,11,1,1,0.65432917560975201,2012-07-02
HOU,7,PIT,8,1,1,0.65432917560975201,2012-07-03
HOU,4,PIT,6,1,1,0.65432917560975201,2012-07-04
HOU,0,PIT,2,1,1,0.65432917560975201,2012-07-05
SFG,6,PIT,5,0,0,0.5608492398929088,2012-07-06
SFG,1,PIT,3,1,0,0.5608492398929088,2012-07-07
SFG,2,PIT,13,1,0,0.5608492398929088,2012-07-08
MIA,3,PIT,4,1,1,0.58729016302231529,2012-07-20
MIA,1,PIT,5,1,1,0.58729016302231529,2012-07-21
MIA,0,PIT,3,1,1,0.58729016302231529,2012-07-22
CHC,2,PIT,0,0,1,0.64066734851775475,2012-07-23
CHC,5,PIT,1,0,1,0.64066734851775475,2012-07-24
CHC,2,PIT,3,1,1,0.64066734851775475,2012-07-25
ARI,0,PIT,4,1,1,0.50801404498770431,2012-08-06
ARI,10,PIT,4,0,1,0.50801404498770431,2012-08-07
ARI,6,PIT,7,1,1,0.50801404498770431,2012-08-08
ARI,6,PIT,3,0,1,0.50801404498770431,2012-08-09
SDP,9,PIT,8,0,1,0.54221501276237638,2012-08-10
SDP,5,PIT,0,0,1,0.54221501276237638,2012-08-11
SDP,5,PIT,11,1,1,0.54221501276237638,2012-08-12
LAD,5,PIT,4,0,0,0.50218297837993986,2012-08-13
LAD,11,PIT,0,0,0,0.50218297837993986,2012-08-14
LAD,9,PIT,3,0,0,0.50218297837993986,2012-08-15
LAD,6,PIT,10,1,0,0.50218297837993986,2012-08-16
MIL,6,PIT,5,0,0,0.50742190323310066,2012-08-24
MIL,0,PIT,4,1,0,0.50742190323310066,2012-08-25
MIL,7,PIT,0,0,0,0.50742190323310066,2012-08-26
STL,4,PIT,3,0,0,0.53240159822437971,2012-08-27
STL,0,PIT,9,1,0,0.53240159822437971,2012-08-28
STL,0,PIT,5,1,0,0.53240159822437971,2012-08-29
HOU,5,PIT,1,0,1,0.65432917560975201,2012-09-03
HOU,2,PIT,6,1,1,0.65432917560975201,2012-09-04
HOU,3,PIT,6,1,1,0.65432917560975201,2012-09-05
CHC,12,PIT,2,0,1,0.64066734851775475,2012-09-07
CHC,4,PIT,3,0,1,0.64066734851775475,2012-09-08
CHC,4,PIT,2,0,1,0.64066734851775475,2012-09-09
MIL,6,PIT,0,0,0,0.50742190323310066,2012-09-18
MIL,3,PIT,1,0,0,0.50742190323310066,2012-09-19
MIL,9,PIT,7,0,0,0.50742190323310066,2012-09-20
CIN,1,PIT,0,0,0,0.57187966234231413,2012-09-28
CIN,1,PIT,2,1,0,0.57187966234231413,2012-09-29
CIN,4,PIT,3,0,0,0.57187966234231413,2012-09-30
ATL,1,PIT,2,1,0,0.55874206986415742,2012-10-01
ATL,1,PIT,5,1,0,0.55874206986415742,2012-10-02
ATL,4,PIT,0,0,0,0.55874206986415742,2012-10-03
LAD,5,SDP,3,0,0,0.50325450067757738,2012-04-05
LAD,6,SDP,0,0,0,0.50325450067757738,2012-04-06
LAD,6,SDP,5,0,0,0.50325450067757738,2012-04-07
LAD,4,SDP,8,1,0,0.50325450067757738,2012-04-08
ARI,4,SDP,2,0,1,0.50694273072068174,2012-04-10
ARI,1,SDP,2,1,1,0.50694273072068174,2012-04-11
ARI,3,SDP,1,0,1,0.50694273072068174,2012-04-12
PHI,2,SDP,0,0,1,0.51786335593741462,2012-04-19
PHI,4,SDP,1,0,1,0.51786335593741462,2012-04-20
PHI,1,SDP,5,1,1,0.51786335593741462,2012-04-21
PHI,1,SDP,6,1,1,0.51786335593741462,2012-04-22
WSN,3,SDP,1,0,0,0.57594558668326057,2012-04-24
WSN,7,SDP,2,0,0,0.57594558668326057,2012-04-25
WSN,1,SDP,2,1,0,0.57594558668326057,2012-04-26
MIL,8,SDP,3,0,0,0.50849318579824865,2012-04-30
MIL,0,SDP,2,1,0,0.50849318579824865,2012-05-01
MIL,0,SDP,5,1,0,0.50849318579824865,2012-05-02
MIA,9,SDP,8,0,1,0.58625088052759822,2012-05-04
MIA,4,SDP,1,0,1,0.58625088052759822,2012-05-05
MIA,6,SDP,3,0,1,0.58625088052759822,2012-05-06
COL,2,SDP,3,1,1,0.61545296259368087,2012-05-07
COL,1,SDP,3,1,1,0.61545296259368087,2012-05-08
COL,6,SDP,2,0,1,0.61545296259368087,2012-05-09
LAD,2,SDP,4,1,0,0.50325450067757738,2012-05-16
LAD,8,SDP,1,0,0,0.50325450067757738,2012-05-17
LAA,7,SDP,2,0,0,0.54451367317601296,2012-05-18
LAA,2,SDP,3,1,0,0.54451367317601296,2012-05-19
LAA,2,SDP,3,1,0,0.54451367317601296,2012-05-20
ARI,1,SDP,7,1,1,0.50694273072068174,2012-06-01
ARI,4,SDP,2,0,1,0.50694273072068174,2012-06-02
ARI,6,SDP,0,0,1,0.50694273072068174,2012-06-03
SFG,5,SDP,6,1,0,0.56190464712496069,2012-06-05
SFG,6,SDP,5,0,0,0.56190464712496069,2012-06-06
SFG,8,SDP,3,0,0,0.56190464712496069,2012-06-07
TEX,2,SDP,1,0,0,0.55472560147819105,2012-06-18
TEX,7,SDP,3,0,0,0.55472560147819105,2012-06-19
TEX,4,SDP,2,0,0,0.55472560147819105,2012-06-20
SEA,5,SDP,9,1,1,0.53576141763636709,2012-06-22
SEA,5,SDP,1,0,1,0.53576141763636709,2012-06-23
SEA,0,SDP,2,1,1,0.53576141763636709,2012-06-24
CIN,1,SDP,2,1,0,0.57292874637185087,2012-07-05
CIN,6,SDP,0,0,0,0.57292874637185087,2012-07-06
CIN,6,SDP,5,0,0,0.57292874637185087,2012-07-07
CIN,4,SDP,2,0,0,0.57292874637185087,2012-07-08
HOU,2,SDP,0,0,1,0.65335906795329679,2012-07-16
HOU,2,SDP,8,1,1,0.65335906795329679,2012-07-17
HOU,4,SDP,8,1,1,0.65335906795329679,2012-07-18
HOU,0,SDP,1,1,1,0.65335906795329679,2012-07-19
COL,5,SDP,9,1,1,0.61545296259368087,2012-07-20
COL,8,SDP,6,0,1,0.61545296259368087,2012-07-21
COL,2,SDP,3,1,1,0.61545296259368087,2012-07-22
NYM,1,SDP,3,1,1,0.55846734513905572,2012-08-03
NYM,6,SDP,2,0,1,0.55846734513905572,2012-08-04
NYM,3,SDP,7,1,1,0.55846734513905572,2012-08-05
CHC,0,SDP,2,1,1,0.63968001303003075,2012-08-06
CHC,4,SDP,7,1,1,0.63968001303003075,2012-08-07
CHC,0,SDP,2,1,1,0.63968001303003075,2012-08-08
SFG,10,SDP,1,0,0,0.56190464712496069,2012-08-17
SFG,8,SDP,7,0,0,0.56190464712496069,2012-08-18
SFG,1,SDP,7,1,0,0.56190464712496069,2012-08-19
PIT,1,SDP,3,1,1,0.54008642371227789,2012-08-20
PIT,5,SDP,7,1,1,0.54008642371227789,2012-08-21
PIT,2,SDP,4,1,1,0.54008642371227789,2012-08-22
ATL,0,SDP,3,1,0,0.55979856647596871,2012-08-27
ATL,2,SDP,0,0,0,0.55979856647596871,2012-08-28
ATL,2,SDP,8,1,0,0.55979856647596871,2012-08-29
ARI,5,SDP,6,1,1,0.50694273072068174,2012-09-07
ARI,8,SDP,5,0,1,0.50694273072068174,2012-09-08
ARI,2,SDP,8,1,1,0.50694273072068174,2012-09-09
STL,3,SDP,11,1,0,0.53346850286484682,2012-09-10
STL,4,SDP,6,1,0,0.53346850286484682,2012-09-11
STL,2,SDP,3,1,0,0.53346850286484682,2012-09-12
COL,7,SDP,4,0,1,0.61545296259368087,2012-09-14
COL,3,SDP,4,1,1,0.61545296259368087,2012-09-15
COL,11,SDP,12,1,1,0.61545296259368087,2012-09-16
LAD,1,SDP,2,1,0,0.50325450067757738,2012-09-25
LAD,8,SDP,2,0,0,0.50325450067757738,2012-09-26
LAD,8,SDP,4,0,0,0.50325450067757738,2012-09-27
SFG,3,SDP,1,0,0,0.56190464712496069,2012-09-28
SFG,3,SDP,7,1,0,0.56190464712496069,2012-09-29
SFG,7,SDP,5,0,0,0.56190464712496069,2012-09-30
OAK,4,SEA,0,0,0,0.55911139783775776,2012-04-13
OAK,0,SEA,4,1,0,0.55911139783775776,2012-04-14
OAK,3,SEA,5,1,0,0.55911139783775776,2012-04-15
CLE,9,SEA,8,0,1,0.58045636666665767,2012-04-17
CLE,1,SEA,4,1,1,0.58045636666665767,2012-04-18
CLE,2,SEA,1,0,1,0.58045636666665767,2012-04-19
CHW,7,SEA,3,0,0,0.51710597315100493,2012-04-20
CHW,4,SEA,0,0,0,0.51710597315100493,2012-04-21
CHW,7,SEA,4,0,0,0.51710597315100493,2012-04-22
MIN,3,SEA,2,0,1,0.59572839279747491,2012-05-04
MIN,0,SEA,7,1,1,0.59572839279747491,2012-05-05
MIN,2,SEA,5,1,1,0.59572839279747491,2012-05-06
DET,2,SEA,3,1,0,0.52162839749101586,2012-05-07
DET,6,SEA,4,0,0,0.52162839749101586,2012-05-08
DET,1,SEA,2,1,0,0.52162839749101586,2012-05-09
TEX,1,SEA,6,1,0,0.54936278196460631,2012-05-21
TEX,3,SEA,1,0,0,0.54936278196460631,2012-05-22
TEX,3,SEA,5,1,0,0.54936278196460631,2012-05-23
LAA,3,SEA,0,0,0,0.53913004446141133,2012-05-24
LAA,6,SEA,4,0,0,0.53913004446141133,2012-05-25
LAA,5,SEA,3,0,0,0.53913004446141133,2012-05-26
LAA,4,SEA,2,0,0,0.53913004446141133,2012-05-27
LAD,0,SEA,1,1,1,0.50216705344218771,2012-06-08
LAD,8,SEA,3,0,1,0.50216705344218771,2012-06-09
LAD,8,SEA,2,0,1,0.50216705344218771,2012-06-10
SDP,5,SEA,4,0,1,0.54653078389032939,2012-06-12
SDP,1,SEA,0,0,1,0.54653078389032939,2012-06-13
SDP,6,SEA,2,0,1,0.54653078389032939,2012-06-14
SFG,4,SEA,2,0,0,0.55655917322671833,2012-06-15
SFG,4,SEA,7,1,0,0.55655917322671833,2012-06-16
SFG,1,SEA,2,1,0,0.55655917322671833,2012-06-17
OAK,1,SEA,0,0,0,0.55911139783775776,2012-06-25
OAK,2,SEA,3,1,0,0.55911139783775776,2012-06-26
OAK,2,SEA,1,0,0,0.55911139783775776,2012-06-27
BOS,0,SEA,1,1,1,0.57157516618971616,2012-06-28
BOS,5,SEA,0,0,1,0.57157516618971616,2012-06-29
BOS,2,SEA,3,1,1,0.57157516618971616,2012-06-30
BOS,2,SEA,1,0,1,0.57157516618971616,2012-07-01
BAL,3,SEA,6,1,0,0.5423141922410557,2012-07-02
BAL,5,SEA,4,0,0,0.5423141922410557,2012-07-03
BAL,4,SEA,2,0,0,0.5423141922410557,2012-07-04
TEX,3,SEA,2,0,0,0.54936278196460631,2012-07-13
TEX,0,SEA,7,1,0,0.54936278196460631,2012-07-14
TEX,4,SEA,0,0,0,0.54936278196460631,2012-07-15
NYY,4,SEA,1,0,0,0.57682222838620301,2012-07-23
NYY,2,SEA,4,1,0,0.57682222838620301,2012-07-24
NYY,5,SEA,2,0,0,0.57682222838620301,2012-07-25
KCR,1,SEA,4,1,1,0.56104678012151787,2012-07-26
KCR,1,SEA,6,1,1,0.56104678012151787,2012-07-27
KCR,3,SEA,4,1,1,0.56104678012151787,2012-07-28
KCR,6,SEA,7,1,1,0.56104678012151787,2012-07-29
TOR,1,SEA,4,1,1,0.55641376148930777,2012-07-30
TOR,2,SEA,7,1,1,0.55641376148930777,2012-07-31
TOR,3,SEA,5,1,1,0.55641376148930777,2012-08-01
TBR,4,SEA,1,0,0,0.55925420070973075,2012-08-13
TBR,2,SEA,3,1,0,0.55925420070973075,2012-08-14
TBR,0,SEA,1,1,0,0.55925420070973075,2012-08-15
MIN,3,SEA,5,1,1,0.59572839279747491,2012-08-17
MIN,2,SEA,3,1,1,0.59572839279747491,2012-08-18
MIN,1,SEA,5,1,1,0.59572839279747491,2012-08-19
CLE,3,SEA,5,1,1,0.58045636666665767,2012-08-20
CLE,1,SEA,5,1,1,0.58045636666665767,2012-08-21
CLE,1,SEA,3,1,1,0.58045636666665767,2012-08-22
LAA,9,SEA,1,0,0,0.53913004446141133,2012-08-31
LAA,5,SEA,2,0,0,0.53913004446141133,2012-09-01
LAA,1,SEA,2,1,0,0.53913004446141133,2012-09-02
BOS,1,SEA,4,1,1,0.57157516618971616,2012-09-03
BOS,4,SEA,3,0,1,0.57157516618971616,2012-09-04
BOS,1,SEA,2,1,1,0.57157516618971616,2012-09-05
OAK,6,SEA,1,0,0,0.55911139783775776,2012-09-07
OAK,6,SEA,1,0,0,0.55911139783775776,2012-09-08
OAK,4,SEA,2,0,0,0.55911139783775776,2012-09-09
BAL,10,SEA,4,0,0,0.5423141922410557,2012-09-17
BAL,4,SEA,2,0,0,0.5423141922410557,2012-09-18
BAL,3,SEA,1,0,0,0.5423141922410557,2012-09-19
TEX,3,SEA,6,1,0,0.54936278196460631,2012-09-21
TEX,0,SEA,1,1,0,0.54936278196460631,2012-09-22
TEX,3,SEA,2,0,0,0.54936278196460631,2012-09-23
LAA,8,SEA,4,0,0,0.53913004446141133,2012-10-01
LAA,1,SEA,6,1,0,0.53913004446141133,2012-10-02
LAA,0,SEA,12,1,0,0.53913004446141133,2012-10-03
PIT,0,SFG,5,1,1,0.63981538437504837,2012-04-13
PIT,3,SFG,4,1,1,0.63981538437504837,2012-04-14
PIT,4,SFG,1,0,1,0.63981538437504837,2012-04-15
PHI,5,SFG,2,0,1,0.61901186868516767,2012-04-16
PHI,2,SFG,4,1,1,0.61901186868516767,2012-04-17
PHI,0,SFG,1,1,1,0.61901186868516767,2012-04-18
SDP,5,SFG,3,0,1,0.64080255721570578,2012-04-27
SDP,1,SFG,2,1,1,0.64080255721570578,2012-04-28
SDP,1,SFG,4,1,1,0.64080255721570578,2012-04-29
MIA,2,SFG,1,0,1,0.68186598230904372,2012-05-01
MIA,3,SFG,2,0,1,0.68186598230904372,2012-05-02
MIA,3,SFG,2,0,1,0.68186598230904372,2012-05-03
MIL,6,SFG,4,0,1,0.59384810693706813,2012-05-04
MIL,2,SFG,5,1,1,0.59384810693706813,2012-05-05
MIL,3,SFG,4,1,1,0.59384810693706813,2012-05-06
COL,2,SFG,3,1,1,0.70768452203558685,2012-05-14
COL,5,SFG,4,0,1,0.70768452203558685,2012-05-15
STL,4,SFG,1,0,1,0.56949667103769019,2012-05-16
STL,5,SFG,7,1,1,0.56949667103769019,2012-05-17
OAK,6,SFG,8,1,1,0.53858051496309467,2012-05-18
OAK,0,SFG,4,1,1,0.53858051496309467,2012-05-19
OAK,6,SFG,2,0,1,0.53858051496309467,2012-05-20
ARI,2,SFG,4,1,1,0.60865095122277069,2012-05-28
ARI,1,SFG,3,1,1,0.60865095122277069,2012-05-29
ARI,4,SFG,1,0,1,0.60865095122277069,2012-05-30
CHC,3,SFG,4,1,1,0.72866264416185567,2012-06-01
CHC,1,SFG,2,1,1,0.72866264416185567,2012-06-02
CHC,0,SFG,2,1,1,0.72866264416185567,2012-06-03
CHC,2,SFG,3,1,1,0.72866264416185567,2012-06-04
TEX,5,SFG,0,0,1,0.54837062717663854,2012-06-08
TEX,2,SFG,5,1,1,0.54837062717663854,2012-06-09
TEX,5,SFG,0,0,1,0.54837062717663854,2012-06-10
HOU,3,SFG,6,1,1,0.74033486806339976,2012-06-12
HOU,0,SFG,10,1,1,0.74033486806339976,2012-06-13
HOU,6,SFG,3,0,1,0.74033486806339976,2012-06-14
LAD,0,SFG,8,1,1,0.5988928707950647,2012-06-25
LAD,0,SFG,2,1,1,0.5988928707950647,2012-06-26
LAD,0,SFG,3,1,1,0.5988928707950647,2012-06-27
CIN,0,SFG,5,1,1,0.52997946809698604,2012-06-28
CIN,5,SFG,1,0,1,0.52997946809698604,2012-06-29
CIN,2,SFG,1,0,1,0.52997946809698604,2012-06-30
CIN,3,SFG,4,1,1,0.52997946809698604,2012-07-01
HOU,1,SFG,5,1,1,0.74033486806339976,2012-07-13
HOU,2,SFG,3,1,1,0.74033486806339976,2012-07-14
HOU,2,SFG,3,1,1,0.74033486806339976,2012-07-15
SDP,1,SFG,7,1,1,0.64080255721570578,2012-07-23
SDP,2,SFG,3,1,1,0.64080255721570578,2012-07-24
SDP,6,SFG,3,0,1,0.64080255721570578,2012-07-25
LAD,5,SFG,3,0,1,0.5988928707950647,2012-07-27
LAD,10,SFG,0,0,1,0.5988928707950647,2012-07-28
LAD,4,SFG,0,0,1,0.5988928707950647,2012-07-29
NYM,8,SFG,7,0,1,0.65674372366537936,2012-07-30
NYM,1,SFG,4,1,1,0.65674372366537936,2012-07-31
NYM,2,SFG,1,0,1,0.65674372366537936,2012-08-01
NYM,9,SFG,1,0,1,0.65674372366537936,2012-08-02
COL,3,SFG,0,0,1,0.70768452203558685,2012-08-10
COL,3,SFG,9,1,1,0.70768452203558685,2012-08-11
COL,6,SFG,9,1,1,0.70768452203558685,2012-08-12
WSN,14,SFG,2,0,1,0.52690423077188753,2012-08-13
WSN,1,SFG,6,1,1,0.52690423077188753,2012-08-14
WSN,6,SFG,4,0,1,0.52690423077188753,2012-08-15
ATL,2,SFG,5,1,1,0.54327341355062797,2012-08-23
ATL,3,SFG,5,1,1,0.54327341355062797,2012-08-24
ATL,7,SFG,3,0,1,0.54327341355062797,2012-08-25
ATL,7,SFG,1,0,1,0.54327341355062797,2012-08-26
ARI,8,SFG,9,1,1,0.60865095122277069,2012-09-03
ARI,8,SFG,6,0,1,0.60865095122277069,2012-09-04
ARI,6,SFG,2,0,1,0.60865095122277069,2012-09-05
LAD,2,SFG,5,1,1,0.5988928707950647,2012-09-07
LAD,3,SFG,2,0,1,0.5988928707950647,2012-09-08
LAD,0,SFG,4,1,1,0.5988928707950647,2012-09-09
COL,1,SFG,2,1,1,0.70768452203558685,2012-09-17
COL,3,SFG,6,1,1,0.70768452203558685,2012-09-18
COL,1,SFG,7,1,1,0.70768452203558685,2012-09-19
COL,2,SFG,9,1,1,0.70768452203558685,2012-09-20
SDP,1,SFG,5,1,1,0.64080255721570578,2012-09-21
SDP,4,SFG,8,1,1,0.64080255721570578,2012-09-22
SDP,6,SFG,4,0,1,0.64080255721570578,2012-09-23
ARI,7,SFG,2,0,1,0.60865095122277069,2012-09-25
ARI,0,SFG,6,1,1,0.60865095122277069,2012-09-26
ARI,3,SFG,7,1,1,0.60865095122277069,2012-09-27
NYY,6,TBR,7,1,1,0.52332576788139851,2012-04-06
NYY,6,TBR,8,1,1,0.52332576788139851,2012-04-07
NYY,0,TBR,3,1,1,0.52332576788139851,2012-04-08
MIN,5,TBR,4,0,1,0.68800533727734547,2012-04-20
MIN,1,TBR,4,1,1,0.68800533727734547,2012-04-21
MIN,2,TBR,6,1,1,0.68800533727734547,2012-04-22
LAA,0,TBR,5,1,1,0.56125863109293794,2012-04-24
LAA,2,TBR,3,1,1,0.56125863109293794,2012-04-25
LAA,3,TBR,4,1,1,0.56125863109293794,2012-04-26
SEA,2,TBR,3,1,1,0.6383221995410352,2012-04-30
SEA,1,TBR,3,1,1,0.6383221995410352,2012-05-01
SEA,4,TBR,5,1,1,0.6383221995410352,2012-05-02
SEA,3,TBR,4,1,1,0.6383221995410352,2012-05-03
OAK,2,TBR,7,1,1,0.54129475352313416,2012-05-04
OAK,4,TBR,3,0,1,0.54129475352313416,2012-05-05
OAK,9,TBR,5,0,1,0.54129475352313416,2012-05-06
BOS,1,TBR,2,1,1,0.66627680348580964,2012-05-16
BOS,5,TBR,3,0,1,0.66627680348580964,2012-05-17
ATL,5,TBR,3,0,1,0.54598331772774822,2012-05-18
ATL,2,TBR,5,1,1,0.54598331772774822,2012-05-19
ATL,2,TBR,0,0,1,0.54598331772774822,2012-05-20
TOR,6,TBR,2,0,1,0.65242882200698005,2012-05-21
TOR,5,TBR,8,1,1,0.65242882200698005,2012-05-22
TOR,4,TBR,5,1,1,0.65242882200698005,2012-05-23
CHW,2,TBR,1,0,1,0.58289328098855775,2012-05-28
CHW,7,TBR,2,0,1,0.58289328098855775,2012-05-29
CHW,4,TBR,3,0,1,0.58289328098855775,2012-05-30
BAL,0,TBR,5,1,1,0.55809888651607309,2012-06-01
BAL,2,TBR,1,0,1,0.55809888651607309,2012-06-02
BAL,4,TBR,8,1,1,0.55809888651607309,2012-06-03
NYM,11,TBR,2,0,1,0.65920270786270152,2012-06-12
NYM,9,TBR,1,0,1,0.65920270786270152,2012-06-13
NYM,9,TBR,6,0,1,0.65920270786270152,2012-06-14
MIA,0,TBR,11,1,1,0.68423152865099501,2012-06-15
MIA,4,TBR,3,0,1,0.68423152865099501,2012-06-16
MIA,0,TBR,3,1,1,0.68423152865099501,2012-06-17
DET,5,TBR,2,0,1,0.57848201332376425,2012-06-28
DET,2,TBR,4,1,1,0.57848201332376425,2012-06-29
DET,6,TBR,2,0,1,0.57848201332376425,2012-06-30
DET,5,TBR,3,0,1,0.57848201332376425,2012-07-01
NYY,3,TBR,4,1,1,0.52332576788139851,2012-07-02
NYY,4,TBR,7,1,1,0.52332576788139851,2012-07-03
NYY,4,TBR,3,0,1,0.52332576788139851,2012-07-04
BOS,3,TBR,1,0,1,0.66627680348580964,2012-07-13
BOS,3,TBR,5,1,1,0.66627680348580964,2012-07-14
BOS,7,TBR,3,0,1,0.66627680348580964,2012-07-15
CLE,3,TBR,2,0,1,0.67431346513226587,2012-07-16
CLE,2,TBR,4,1,1,0.67431346513226587,2012-07-17
CLE,10,TBR,6,0,1,0.67431346513226587,2012-07-18
CLE,0,TBR,6,1,1,0.67431346513226587,2012-07-19
SEA,3,TBR,4,1,1,0.6383221995410352,2012-07-20
SEA,2,TBR,1,0,1,0.6383221995410352,2012-07-21
SEA,2,TBR,1,0,1,0.6383221995410352,2012-07-22
