Season_Yr,Visitor_Team,V_PTS,Home_Team,H_PTS
1980,LAD,4,CIN,5
1980,LAD,1,CIN,6
1980,SDP,2,CIN,4
1980,SDP,6,CIN,1
1980,SDP,0,CIN,1
1980,SDP,6,CIN,6
1980,PIT,5,CIN,3
1980,PIT,2,CIN,3
1980,PIT,10,CIN,6
1980,STL,7,CIN,5
1980,STL,5,CIN,8
1980,STL,12,CIN,2
1980,ATL,2,CIN,8
1980,ATL,3,CIN,15
1980,HOU,1,CIN,8
1980,HOU,6,CIN,8
1980,HOU,2,CIN,3
1980,HOU,3,CIN,2
1980,SFG,7,CIN,4
1980,SFG,10,CIN,7
1980,SFG,2,CIN,0
1980,SFG,5,CIN,3
1980,MON,7,CIN,11
1980,MON,6,CIN,4
1980,MON,6,CIN,1
1980,NYM,3,CIN,5
1980,NYM,3,CIN,8
1980,NYM,13,CIN,3
1980,NYM,3,CIN,4
1980,PHI,4,CIN,5
1980,PHI,2,CIN,3
1980,PHI,3,CIN,7
1980,SDP,1,CIN,7
1980,SDP,2,CIN,11
1980,SDP,2,CIN,9
1980,SDP,3,CIN,4
1980,LAD,5,CIN,8
1980,LAD,9,CIN,4
1980,LAD,7,CIN,1
1980,STL,10,CIN,1
1980,STL,2,CIN,4
1980,STL,3,CIN,4
1980,PIT,4,CIN,2
1980,PIT,2,CIN,1
1980,PIT,5,CIN,2
1980,CHC,0,CIN,2
1980,CHC,4,CIN,2
1980,LAD,5,CIN,2
1980,LAD,3,CIN,2
1980,LAD,3,CIN,1
1980,SFG,2,CIN,6
1980,SFG,8,CIN,1
1980,HOU,0,CIN,7
1980,HOU,10,CIN,2
1980,SDP,3,CIN,2
1980,SDP,1,CIN,2
1980,ATL,4,CIN,1
1980,ATL,2,CIN,3
1980,ATL,0,CIN,1
1980,TOR,1,CLE,8
1980,TOR,5,CLE,3
1980,TEX,4,CLE,1
1980,TEX,7,CLE,8
1980,TEX,4,CLE,7
1980,MIL,14,CLE,1
1980,CAL,13,CLE,7
1980,BOS,6,CLE,2
1980,BOS,2,CLE,1
1980,BOS,3,CLE,4
1980,BOS,1,CLE,3
1980,BAL,4,CLE,1
1980,BAL,0,CLE,4
1980,BAL,8,CLE,0
1980,BAL,2,CLE,4
1980,MIL,0,CLE,5
1980,SEA,4,CLE,3
1980,SEA,2,CLE,5
1980,SEA,8,CLE,7
1980,OAK,5,CLE,10
1980,OAK,4,CLE,6
1980,OAK,3,CLE,5
1980,KCR,8,CLE,4
1980,KCR,5,CLE,0
1980,KCR,5,CLE,8
1980,MIN,2,CLE,6
1980,MIN,2,CLE,3
1980,MIN,5,CLE,14
1980,CHW,3,CLE,5
1980,CHW,5,CLE,3
1980,DET,5,CLE,4
1980,DET,9,CLE,4
1980,DET,13,CLE,3
1980,NYY,0,CLE,7
1980,NYY,11,CLE,5
1980,NYY,3,CLE,2
1980,NYY,3,CLE,5
1980,CAL,8,CLE,9
1980,CAL,2,CLE,10
1980,CAL,4,CLE,14
1980,SEA,3,CLE,7
1980,SEA,2,CLE,7
1980,SEA,2,CLE,5
1980,OAK,2,CLE,1
1980,OAK,11,CLE,3
1980,OAK,2,CLE,4
1980,TOR,5,CLE,11
1980,TOR,5,CLE,8
1980,TOR,2,CLE,5
1980,TOR,6,CLE,7
1980,TEX,1,CLE,2
1980,TEX,3,CLE,14
1980,TEX,2,CLE,7
1980,MIL,4,CLE,1
1980,MIL,10,CLE,5
1980,MIL,4,CLE,0
1980,MIL,11,CLE,1
1980,MIN,3,CLE,4
1980,MIN,5,CLE,1
1980,MIN,1,CLE,4
1980,CHW,5,CLE,6
1980,CHW,2,CLE,6
1980,CHW,10,CLE,8
1980,CHW,8,CLE,7
1980,KCR,2,CLE,1
1980,KCR,3,CLE,8
1980,KCR,6,CLE,4
1980,BOS,10,CLE,4
1980,BOS,4,CLE,3
1980,BOS,4,CLE,7
1980,DET,6,CLE,3
1980,DET,7,CLE,4
1980,DET,4,CLE,5
1980,DET,0,CLE,3
1980,BAL,4,CLE,5
1980,BAL,5,CLE,6
1980,BAL,5,CLE,3
1980,NYY,9,CLE,12
1980,NYY,18,CLE,7
1980,KCR,9,DET,6
1980,KCR,6,DET,8
1980,KCR,9,DET,6
1980,BOS,3,DET,11
1980,BOS,12,DET,7
1980,BOS,5,DET,8
1980,TEX,10,DET,5
1980,TEX,4,DET,5
1980,OAK,3,DET,4
1980,OAK,5,DET,6
1980,BAL,2,DET,1
1980,BAL,4,DET,6
1980,NYY,1,DET,0
1980,NYY,8,DET,12
1980,NYY,9,DET,5
1980,CAL,1,DET,12
1980,CAL,6,DET,1
1980,SEA,3,DET,3
1980,SEA,2,DET,4
1980,SEA,2,DET,8
1980,MIN,3,DET,8
1980,MIN,9,DET,5
1980,MIN,4,DET,8
1980,CHW,4,DET,8
1980,CHW,0,DET,3
1980,MIL,5,DET,6
1980,MIL,5,DET,3
1980,MIL,0,DET,3
1980,CLE,4,DET,9
1980,CLE,8,DET,7
1980,CLE,6,DET,7
1980,TOR,5,DET,8
1980,TOR,3,DET,4
1980,TOR,5,DET,3
1980,TOR,5,DET,7
1980,OAK,5,DET,3
1980,OAK,0,DET,7
1980,OAK,2,DET,4
1980,OAK,4,DET,0
1980,CAL,3,DET,2
1980,CAL,7,DET,0
1980,CAL,6,DET,5
1980,CAL,6,DET,15
1980,SEA,0,DET,1
1980,SEA,2,DET,5
1980,SEA,3,DET,9
1980,SEA,3,DET,4
1980,KCR,6,DET,5
1980,KCR,6,DET,3
1980,KCR,5,DET,4
1980,BOS,7,DET,8
1980,BOS,5,DET,4
1980,BOS,1,DET,2
