Season_Yr,Visitor_Team,V_PTS,Home_Team,H_PTS
1996,Boston Celtics,95,Vancouver Grizzlies,103
1996,Seattle SuperSonics,111,Atlanta Hawks,88
1996,Utah Jazz,102,Dallas Mavericks,92
1996,Indiana Pacers,102,Denver Nuggets,87
1996,Philadelphia 76ers,90,Los Angeles Lakers,89
1996,Houston Rockets,105,Minnesota Timberwolves,100
1996,Milwaukee Bucks,72,New Jersey Nets,81
1996,Portland Trail Blazers,101,New York Knicks,92
1996,Cleveland Cavaliers,108,Washington Bullets,100
1996,Portland Trail Blazers,114,Boston Celtics,110
1996,Houston Rockets,86,Chicago Bulls,100
1996,Philadelphia 76ers,111,Golden State Warriors,122
1996,Indiana Pacers,110,Los Angeles Clippers,94
1996,Detroit Pistons,82,Milwaukee Bucks,96
1996,Toronto Raptors,110,Orlando Magic,121
1996,Utah Jazz,97,San Antonio Spurs,111
1996,Toronto Raptors,101,Atlanta Hawks,104
1996,Chicago Bulls,117,Charlotte Hornets,93
1996,Seattle SuperSonics,84,Miami Heat,81
1996,New Jersey Nets,93,New York Knicks,105
1996,Minnesota Timberwolves,98,Phoenix Suns,93
1996,Denver Nuggets,96,Sacramento Kings,126
1996,Dallas Mavericks,100,Washington Bullets,112
1996,Cleveland Cavaliers,77,Boston Celtics,93
1996,Minnesota Timberwolves,119,Golden State Warriors,122
1996,Phoenix Suns,88,Los Angeles Clippers,94
1996,Utah Jazz,100,Los Angeles Lakers,116
1996,Portland Trail Blazers,96,Milwaukee Bucks,113
1996,Dallas Mavericks,99,New Jersey Nets,107
1996,Seattle SuperSonics,93,Orlando Magic,115
1996,Indiana Pacers,105,San Antonio Spurs,92
1996,Philadelphia 76ers,102,Vancouver Grizzlies,103
1996,Atlanta Hawks,90,Charlotte Hornets,96
1996,Milwaukee Bucks,84,Chicago Bulls,113
1996,Orlando Magic,94,Cleveland Cavaliers,105
1996,Miami Heat,88,Denver Nuggets,86
1996,Washington Bullets,82,Detroit Pistons,90
1996,Indiana Pacers,87,Houston Rockets,99
1996,Golden State Warriors,106,Sacramento Kings,115
1996,Dallas Mavericks,117,Boston Celtics,96
1996,Denver Nuggets,96,Los Angeles Lakers,93
1996,Minnesota Timberwolves,97,Portland Trail Blazers,113
1996,Los Angeles Clippers,101,Vancouver Grizzlies,93
1996,Washington Bullets,91,Cleveland Cavaliers,109
1996,Miami Heat,92,Utah Jazz,94
1996,Sacramento Kings,88,Atlanta Hawks,104
1996,Indiana Pacers,91,Dallas Mavericks,84
1996,Vancouver Grizzlies,103,Golden State Warriors,109
1996,San Antonio Spurs,88,Houston Rockets,82
1996,Minnesota Timberwolves,104,Los Angeles Lakers,106
1996,Seattle SuperSonics,97,Milwaukee Bucks,92
1996,Boston Celtics,93,New York Knicks,98
1996,New Jersey Nets,84,Orlando Magic,92
1996,Los Angeles Clippers,105,Phoenix Suns,100
1996,Charlotte Hornets,92,Toronto Raptors,91
1996,Sacramento Kings,104,Boston Celtics,113
1996,Seattle SuperSonics,87,Chicago Bulls,113
1996,New York Knicks,79,New Jersey Nets,92
1996,Washington Bullets,98,Philadelphia 76ers,93
1996,Miami Heat,89,Portland Trail Blazers,90
1996,Cleveland Cavaliers,86,San Antonio Spurs,92
1996,Denver Nuggets,91,Vancouver Grizzlies,85
1996,Detroit Pistons,95,Charlotte Hornets,93
1996,Phoenix Suns,111,Golden State Warriors,106
1996,Milwaukee Bucks,88,Indiana Pacers,96
1996,Minnesota Timberwolves,89,Los Angeles Clippers,109
1996,Atlanta Hawks,87,Toronto Raptors,79
1996,New York Knicks,105,Boston Celtics,92
1996,Cleveland Cavaliers,83,Denver Nuggets,90
1996,Houston Rockets,100,Los Angeles Lakers,101
1996,Philadelphia 76ers,107,New Jersey Nets,80
1996,Milwaukee Bucks,88,Orlando Magic,93
1996,Dallas Mavericks,140,Phoenix Suns,130
1996,Miami Heat,81,Seattle SuperSonics,113
1996,San Antonio Spurs,101,Utah Jazz,94
1996,Golden State Warriors,104,Vancouver Grizzlies,95
1996,Sacramento Kings,88,Washington Bullets,117
1996,Boston Celtics,105,Atlanta Hawks,108
1996,Charlotte Hornets,103,Dallas Mavericks,83
1996,Portland Trail Blazers,118,Denver Nuggets,117
1996,Minnesota Timberwolves,94,Indiana Pacers,103
1996,Houston Rockets,115,Los Angeles Clippers,104
1996,Detroit Pistons,91,New Jersey Nets,80
1996,Sacramento Kings,119,New York Knicks,111
1996,Chicago Bulls,120,Philadelphia 76ers,93
1996,Orlando Magic,105,San Antonio Spurs,106
1996,Washington Bullets,100,Toronto Raptors,106
1996,Miami Heat,65,Vancouver Grizzlies,69
1996,Cleveland Cavaliers,89,Phoenix Suns,74
1996,Detroit Pistons,88,Atlanta Hawks,96
1996,Orlando Magic,104,Dallas Mavericks,119
1996,Seattle SuperSonics,104,Golden State Warriors,95
1996,Utah Jazz,99,Houston Rockets,107
1996,Miami Heat,88,Los Angeles Lakers,96
1996,Sacramento Kings,94,Minnesota Timberwolves,103
1996,Toronto Raptors,83,New Jersey Nets,108
1996,Milwaukee Bucks,98,New York Knicks,92
1996,Chicago Bulls,116,Washington Bullets,109
1996,Philadelphia 76ers,104,Chicago Bulls,116
1996,Denver Nuggets,69,Portland Trail Blazers,87
1996,Boston Celtics,97,San Antonio Spurs,121
1996,Cleveland Cavaliers,90,Seattle SuperSonics,99
1996,Indiana Pacers,110,Toronto Raptors,102
1996,Indiana Pacers,93,Atlanta Hawks,102
1996,New Jersey Nets,97,Charlotte Hornets,93
1996,Houston Rockets,120,Denver Nuggets,112
1996,New York Knicks,92,Los Angeles Clippers,81
1996,Washington Bullets,89,Miami Heat,96
1996,Golden State Warriors,88,Minnesota Timberwolves,98
1996,Milwaukee Bucks,111,Philadelphia 76ers,100
1996,Orlando Magic,113,Phoenix Suns,95
1996,San Antonio Spurs,98,Detroit Pistons,100
1996,Boston Celtics,108,Houston Rockets,106
1996,Golden State Warriors,96,Milwaukee Bucks,100
1996,Portland Trail Blazers,100,Sacramento Kings,105
1996,Chicago Bulls,92,Toronto Raptors,89
1996,Cleveland Cavaliers,98,Vancouver Grizzlies,90
1996,Boston Celtics,124,Dallas Mavericks,129
1996,Detroit Pistons,81,Indiana Pacers,89
1996,Los Angeles Lakers,106,Los Angeles Clippers,100
1996,Charlotte Hornets,114,Miami Heat,106
1996,San Antonio Spurs,92,Minnesota Timberwolves,100
1996,Atlanta Hawks,82,Philadelphia 76ers,77
1996,Phoenix Suns,84,Portland Trail Blazers,101
1996,New York Knicks,100,Seattle SuperSonics,97
1996,Orlando Magic,99,Utah Jazz,111
1996,New Jersey Nets,87,Washington Bullets,93
1996,Miami Heat,78,Atlanta Hawks,98
1996,Golden State Warriors,110,Charlotte Hornets,102
1996,Sacramento Kings,115,Denver Nuggets,110
1996,Utah Jazz,106,Los Angeles Clippers,82
1996,Cleveland Cavaliers,93,Los Angeles Lakers,82
1996,Minnesota Timberwolves,97,New Jersey Nets,103
1996,New York Knicks,80,Vancouver Grizzlies,84
1996,Chicago Bulls,111,Detroit Pistons,96
1996,Orlando Magic,97,Houston Rockets,96
1996,Washington Bullets,96,Indiana Pacers,106
1996,San Antonio Spurs,118,Philadelphia 76ers,88
1996,Sacramento Kings,97,Phoenix Suns,111
1996,Cleveland Cavaliers,81,Portland Trail Blazers,88
1996,Dallas Mavericks,101,Seattle SuperSonics,108
1996,Boston Celtics,95,Toronto Raptors,97
1996,Houston Rockets,96,Atlanta Hawks,105
1996,San Antonio Spurs,89,Miami Heat,96
1996,Vancouver Grizzlies,100,Milwaukee Bucks,92
1996,Atlanta Hawks,84,Cleveland Cavaliers,72
1996,Phoenix Suns,102,Indiana Pacers,117
1996,Chicago Bulls,99,New York Knicks,79
1996,Philadelphia 76ers,90,Orlando Magic,105
1996,Dallas Mavericks,111,Sacramento Kings,109
1996,New Jersey Nets,79,Toronto Raptors,86
1996,Portland Trail Blazers,72,Utah Jazz,96
1996,Los Angeles Lakers,124,Boston Celtics,107
1996,Washington Bullets,113,Charlotte Hornets,127
1996,Vancouver Grizzlies,84,Chicago Bulls,104
1996,Utah Jazz,100,Golden State Warriors,89
1996,New York Knicks,88,Miami Heat,79
1996,Indiana Pacers,97,Milwaukee Bucks,89
1996,Phoenix Suns,101,Minnesota Timberwolves,91
1996,Houston Rockets,98,New Jersey Nets,89
1996,Cleveland Cavaliers,91,Philadelphia 76ers,88
1996,Detroit Pistons,85,San Antonio Spurs,84
1996,Denver Nuggets,79,Seattle SuperSonics,86
1996,Detroit Pistons,93,Dallas Mavericks,92
1996,Denver Nuggets,93,Los Angeles Clippers,94
1996,Vancouver Grizzlies,106,Toronto Raptors,101
1996,Houston Rockets,85,Washington Bullets,120
1996,Orlando Magic,84,Atlanta Hawks,96
1996,Indiana Pacers,107,Boston Celtics,90
1996,Miami Heat,80,Chicago Bulls,102
1996,Sacramento Kings,118,Golden State Warriors,124
1996,Phoenix Suns,107,Milwaukee Bucks,97
1996,Charlotte Hornets,107,New Jersey Nets,115
1996,Los Angeles Lakers,100,Philadelphia 76ers,88
1996,Portland Trail Blazers,83,San Antonio Spurs,87
1996,Utah Jazz,93,Seattle SuperSonics,94
1996,Philadelphia 76ers,105,Charlotte Hornets,110
1996,Miami Heat,102,Cleveland Cavaliers,85
1996,Portland Trail Blazers,112,Dallas Mavericks,103
1996,Toronto Raptors,82,Denver Nuggets,93
1996,Detroit Pistons,85,Houston Rockets,105
1996,Orlando Magic,79,Indiana Pacers,102
1996,Seattle SuperSonics,96,Los Angeles Clippers,87
1996,Los Angeles Lakers,100,New Jersey Nets,98
1996,Minnesota Timberwolves,95,New York Knicks,104
1996,Golden State Warriors,91,Utah Jazz,108
1996,Vancouver Grizzlies,77,Washington Bullets,102
1996,Phoenix Suns,82,Chicago Bulls,93
1996,Cleveland Cavaliers,86,Charlotte Hornets,88
1996,Miami Heat,85,New York Knicks,94
1996,Vancouver Grizzlies,92,Philadelphia 76ers,103
1996,Seattle SuperSonics,92,Portland Trail Blazers,88
1996,Detroit Pistons,97,Utah Jazz,106
1996,Los Angeles Clippers,101,Dallas Mavericks,105
1996,Chicago Bulls,98,Houston Rockets,87
1996,Atlanta Hawks,90,Indiana Pacers,107
1996,Golden State Warriors,118,Los Angeles Lakers,128
1996,Phoenix Suns,114,Miami Heat,99
1996,Denver Nuggets,88,Minnesota Timberwolves,86
1996,Boston Celtics,99,Orlando Magic,104
1996,Toronto Raptors,75,Sacramento Kings,102
1996,New Jersey Nets,88,Seattle SuperSonics,97
1996,Phoenix Suns,120,Atlanta Hawks,84
1996,Vancouver Grizzlies,98,Boston Celtics,131
1996,Milwaukee Bucks,71,Cleveland Cavaliers,81
1996,Utah Jazz,98,Portland Trail Blazers,94
1996,Los Angeles Clippers,106,San Antonio Spurs,115
1996,Houston Rockets,116,Charlotte Hornets,111
1996,Seattle SuperSonics,100,Dallas Mavericks,103
1996,Indiana Pacers,70,Detroit Pistons,87
1996,Philadelphia 76ers,104,Miami Heat,124
1996,Denver Nuggets,102,Milwaukee Bucks,108
1996,Orlando Magic,102,New York Knicks,110
1996,Chicago Bulls,105,Sacramento Kings,85
1996,Phoenix Suns,85,Cleveland Cavaliers,107
1996,Toronto Raptors,111,Golden State Warriors,114
1996,Boston Celtics,108,Indiana Pacers,116
1996,Chicago Bulls,99,Los Angeles Lakers,84
1996,Atlanta Hawks,95,Orlando Magic,108
1996,Minnesota Timberwolves,90,San Antonio Spurs,101
1996,Los Angeles Clippers,113,Utah Jazz,122
1996,New Jersey Nets,93,Vancouver Grizzlies,84
1996,Portland Trail Blazers,97,Washington Bullets,113
1996,Minnesota Timberwolves,105,Dallas Mavericks,96
1996,Sacramento Kings,94,Detroit Pistons,85
1996,Seattle SuperSonics,104,Houston Rockets,103
1996,Toronto Raptors,119,Los Angeles Clippers,113
1996,Boston Celtics,100,Miami Heat,99
1996,Cleveland Cavaliers,111,Milwaukee Bucks,88
1996,Portland Trail Blazers,96,Philadelphia 76ers,85
1996,Charlotte Hornets,104,Atlanta Hawks,106
1996,Chicago Bulls,99,Denver Nuggets,105
1996,New Jersey Nets,92,Golden State Warriors,96
1996,New York Knicks,83,Indiana Pacers,90
1996,Utah Jazz,103,Los Angeles Lakers,110
1996,San Antonio Spurs,109,Orlando Magic,122
1996,Phoenix Suns,123,Washington Bullets,115
1996,Golden State Warriors,128,Los Angeles Clippers,124
1996,Sacramento Kings,92,Miami Heat,103
1996,Dallas Mavericks,92,Minnesota Timberwolves,104
1996,Detroit Pistons,91,New York Knicks,97
1996,Portland Trail Blazers,90,Toronto Raptors,87
1996,Utah Jazz,92,Vancouver Grizzlies,83
1996,San Antonio Spurs,109,Charlotte Hornets,102
1996,Boston Celtics,73,Cleveland Cavaliers,91
1996,Los Angeles Lakers,99,Denver Nuggets,78
1996,Dallas Mavericks,111,Milwaukee Bucks,114
1996,Sacramento Kings,102,Orlando Magic,112
1996,Chicago Bulls,96,Phoenix Suns,106
1996,Houston Rockets,94,Seattle SuperSonics,99
1996,San Antonio Spurs,99,Boston Celtics,89
1996,Orlando Magic,83,Detroit Pistons,97
1996,Chicago Bulls,99,Golden State Warriors,95
1996,Houston Rockets,110,Los Angeles Clippers,102
1996,New Jersey Nets,96,Los Angeles Lakers,106
1996,Atlanta Hawks,89,Miami Heat,101
1996,Portland Trail Blazers,103,Minnesota Timberwolves,93
1996,Washington Bullets,82,New York Knicks,87
1996,Indiana Pacers,101,Philadelphia 76ers,102
1996,Milwaukee Bucks,93,Toronto Raptors,88
1996,Vancouver Grizzlies,79,Utah Jazz,102
1996,Washington Bullets,92,Atlanta Hawks,98
1996,Sacramento Kings,105,Charlotte Hornets,115
1996,Utah Jazz,133,Dallas Mavericks,136
1996,Los Angeles Clippers,95,Denver Nuggets,115
1996,New Jersey Nets,102,Phoenix Suns,107
1996,Washington Bullets,98,Chicago Bulls,111
1996,Charlotte Hornets,100,Cleveland Cavaliers,110
1996,Dallas Mavericks,106,Houston Rockets,121
1996,New Jersey Nets,101,Indiana Pacers,92
1996,Boston Celtics,108,Los Angeles Clippers,94
1996,Toronto Raptors,98,Miami Heat,87
1996,Philadelphia 76ers,104,Milwaukee Bucks,101
1996,Denver Nuggets,93,Orlando Magic,121
1996,Seattle SuperSonics,102,Phoenix Suns,98
1996,Golden State Warriors,99,Portland Trail Blazers,98
1996,Minnesota Timberwolves,94,Sacramento Kings,90
1996,Utah Jazz,114,San Antonio Spurs,111
1996,New York Knicks,100,Charlotte Hornets,120
1996,Boston Celtics,103,Golden State Warriors,106
1996,Atlanta Hawks,86,Los Angeles Lakers,87
1996,Indiana Pacers,87,New Jersey Nets,88
1996,Detroit Pistons,102,Philadelphia 76ers,83
1996,Minnesota Timberwolves,93,Seattle SuperSonics,130
1996,Sacramento Kings,86,Vancouver Grizzlies,93
1996,Chicago Bulls,112,Detroit Pistons,109
1996,San Antonio Spurs,108,Houston Rockets,112
1996,Denver Nuggets,91,Miami Heat,97
1996,Washington Bullets,98,Milwaukee Bucks,109
1996,Phoenix Suns,96,Portland Trail Blazers,84
1996,Cleveland Cavaliers,95,Toronto Raptors,76
1996,Dallas Mavericks,103,Utah Jazz,106
1996,Denver Nuggets,100,Charlotte Hornets,107
1996,Dallas Mavericks,114,Los Angeles Lakers,119
1996,Chicago Bulls,103,Minnesota Timberwolves,100
1996,Philadelphia 76ers,84,New York Knicks,116
1996,Milwaukee Bucks,91,Orlando Magic,121
1996,Boston Celtics,130,Sacramento Kings,102
1996,Golden State Warriors,95,San Antonio Spurs,113
1996,Phoenix Suns,99,Seattle SuperSonics,117
1996,Atlanta Hawks,110,Vancouver Grizzlies,100
1996,Indiana Pacers,95,Washington Bullets,94
1996,Philadelphia 76ers,82,Cleveland Cavaliers,97
1996,Toronto Raptors,95,Detroit Pistons,108
1996,Portland Trail Blazers,96,Los Angeles Clippers,100
1996,Orlando Magic,95,Miami Heat,93
1996,New York Knicks,77,New Jersey Nets,82
1996,Milwaukee Bucks,99,Charlotte Hornets,122
1996,Boston Celtics,93,Denver Nuggets,117
1996,Chicago Bulls,110,Indiana Pacers,102
1996,Washington Bullets,108,Minnesota Timberwolves,96
1996,Atlanta Hawks,93,Portland Trail Blazers,90
1996,Houston Rockets,79,San Antonio Spurs,93
1996,Seattle SuperSonics,118,Vancouver Grizzlies,109
1996,Miami Heat,70,Cleveland Cavaliers,73
1996,Golden State Warriors,112,Dallas Mavericks,100
1996,Minnesota Timberwolves,83,Detroit Pistons,113
1996,Sacramento Kings,111,Houston Rockets,118
1996,Vancouver Grizzlies,94,Phoenix Suns,98
1996,Atlanta Hawks,94,Seattle SuperSonics,102
1996,New Jersey Nets,99,Washington Bullets,81
1996,Cleveland Cavaliers,76,Chicago Bulls,102
1996,Los Angeles Clippers,104,Los Angeles Lakers,121
1996,Milwaukee Bucks,92,New York Knicks,87
1996,Philadelphia 76ers,104,Orlando Magic,123
1996,San Antonio Spurs,108,Portland Trail Blazers,105
1996,Boston Celtics,98,Utah Jazz,112
1996,Washington Bullets,92,Charlotte Hornets,96
1996,Sacramento Kings,91,Dallas Mavericks,93
1996,New York Knicks,113,Detroit Pistons,110
1996,San Antonio Spurs,92,Golden State Warriors,95
1996,Orlando Magic,99,Indiana Pacers,97
1996,Los Angeles Lakers,112,Los Angeles Clippers,108
1996,New Jersey Nets,94,Milwaukee Bucks,92
1996,Houston Rockets,101,Minnesota Timberwolves,120
1996,Miami Heat,66,Philadelphia 76ers,57
1996,Boston Celtics,107,Phoenix Suns,120
1996,Chicago Bulls,96,Atlanta Hawks,91
1996,Houston Rockets,86,Cleveland Cavaliers,80
1996,Denver Nuggets,78,Portland Trail Blazers,107
1996,Golden State Warriors,90,Seattle SuperSonics,106
1996,Toronto Raptors,86,Utah Jazz,102
1996,Los Angeles Lakers,114,Dallas Mavericks,88
1996,Philadelphia 76ers,95,Indiana Pacers,102
1996,Chicago Bulls,104,Miami Heat,113
1996,Orlando Magic,115,Milwaukee Bucks,102
1996,Detroit Pistons,93,Minnesota Timberwolves,94
1996,Atlanta Hawks,108,New York Knicks,97
1996,Toronto Raptors,105,Phoenix Suns,110
1996,San Antonio Spurs,112,Sacramento Kings,105
1996,Charlotte Hornets,100,Washington Bullets,94
1996,Indiana Pacers,104,Charlotte Hornets,90
1996,New Jersey Nets,74,Cleveland Cavaliers,103
1996,Utah Jazz,90,Denver Nuggets,99
1996,Los Angeles Clippers,80,Golden State Warriors,86
1996,Los Angeles Lakers,94,Houston Rockets,96
1996,Sacramento Kings,91,Seattle SuperSonics,104
1996,Orlando Magic,91,Chicago Bulls,111
1996,Toronto Raptors,98,Dallas Mavericks,105
1996,Seattle SuperSonics,106,Los Angeles Clippers,101
1996,Philadelphia 76ers,101,Miami Heat,108
1996,Atlanta Hawks,92,Minnesota Timberwolves,76
1996,Boston Celtics,105,New Jersey Nets,111
1996,New York Knicks,105,Phoenix Suns,113
1996,Detroit Pistons,93,Portland Trail Blazers,81
1996,San Antonio Spurs,95,Vancouver Grizzlies,84
1996,Milwaukee Bucks,103,Washington Bullets,111
1996,Indiana Pacers,122,Boston Celtics,119
1996,New York Knicks,96,Los Angeles Lakers,114
1996,Detroit Pistons,93,Sacramento Kings,78
1996,Phoenix Suns,87,Utah Jazz,110
1996,Minnesota Timberwolves,99,Chicago Bulls,120
1996,Golden State Warriors,80,Cleveland Cavaliers,92
1996,Philadelphia 76ers,121,Dallas Mavericks,115
1996,Washington Bullets,92,Denver Nuggets,96
1996,Toronto Raptors,100,Houston Rockets,105
1996,Portland Trail Blazers,87,Indiana Pacers,101
1996,San Antonio Spurs,90,Los Angeles Clippers,95
1996,Charlotte Hornets,88,Milwaukee Bucks,84
1996,Miami Heat,93,New Jersey Nets,90
1996,Portland Trail Blazers,88,Atlanta Hawks,90
1996,Charlotte Hornets,116,Boston Celtics,121
1996,Phoenix Suns,117,Minnesota Timberwolves,93
1996,Miami Heat,112,Orlando Magic,116
1996,New York Knicks,85,Sacramento Kings,90
1996,Detroit Pistons,80,Seattle SuperSonics,94
1996,Washington Bullets,93,Utah Jazz,115
1996,Los Angeles Lakers,99,Vancouver Grizzlies,80
1996,Dallas Mavericks,137,Denver Nuggets,120
1996,Philadelphia 76ers,95,Houston Rockets,109
1996,Golden State Warriors,85,Indiana Pacers,94
1996,Sacramento Kings,110,Los Angeles Clippers,122
1996,Cleveland Cavaliers,95,Milwaukee Bucks,86
1996,Orlando Magic,114,New Jersey Nets,98
1996,Toronto Raptors,95,San Antonio Spurs,120
1996,Cleveland Cavaliers,68,Atlanta Hawks,74
1996,Seattle SuperSonics,106,Boston Celtics,96
1996,Golden State Warriors,87,Chicago Bulls,110
1996,Washington Bullets,95,Los Angeles Lakers,100
1996,Portland Trail Blazers,102,Miami Heat,88
1996,Charlotte Hornets,101,Minnesota Timberwolves,105
1996,Detroit Pistons,102,Phoenix Suns,97
1996,New York Knicks,88,Utah Jazz,99
1996,Dallas Mavericks,119,Vancouver Grizzlies,111
1996,Boston Celtics,75,Chicago Bulls,107
1996,Vancouver Grizzlies,82,Denver Nuggets,108
1996,Detroit Pistons,107,Los Angeles Clippers,103
1996,Atlanta Hawks,106,Milwaukee Bucks,110
1996,Seattle SuperSonics,103,New Jersey Nets,92
1996,Portland Trail Blazers,89,Orlando Magic,115
1996,Philadelphia 76ers,101,San Antonio Spurs,115
1996,Toronto Raptors,100,Cleveland Cavaliers,89
1996,Phoenix Suns,121,Dallas Mavericks,114
1996,Charlotte Hornets,100,Indiana Pacers,103
1996,Houston Rockets,111,Los Angeles Lakers,107
1996,Miami Heat,87,Minnesota Timberwolves,89
1996,Golden State Warriors,94,New York Knicks,109
1996,Washington Bullets,108,Sacramento Kings,99
1996,Milwaukee Bucks,98,Boston Celtics,105
1996,San Antonio Spurs,101,Denver Nuggets,90
1996,Atlanta Hawks,93,Detroit Pistons,99
1996,Orlando Magic,110,Philadelphia 76ers,97
1996,Washington Bullets,96,Vancouver Grizzlies,81
1996,Orlando Magic,123,Charlotte Hornets,97
1996,Milwaukee Bucks,106,Chicago Bulls,115
1996,Seattle SuperSonics,107,Cleveland Cavaliers,101
1996,New Jersey Nets,117,Dallas Mavericks,127
1996,Vancouver Grizzlies,78,Golden State Warriors,110
1996,Minnesota Timberwolves,72,Miami Heat,113
1996,Los Angeles Clippers,105,New York Knicks,88
1996,Indiana Pacers,95,Phoenix Suns,108
1996,Houston Rockets,100,Portland Trail Blazers,93
1996,Utah Jazz,112,Sacramento Kings,97
1996,Detroit Pistons,105,Toronto Raptors,84
1996,Los Angeles Clippers,97,Boston Celtics,110
1996,Minnesota Timberwolves,103,Philadelphia 76ers,90
1996,Denver Nuggets,90,San Antonio Spurs,100
1996,New York Knicks,89,Toronto Raptors,82
1996,Indiana Pacers,94,Utah Jazz,101
1996,Seattle SuperSonics,88,Washington Bullets,99
1996,Dallas Mavericks,105,Charlotte Hornets,119
1996,Detroit Pistons,81,Chicago Bulls,102
1996,Atlanta Hawks,83,Cleveland Cavaliers,72
1996,Phoenix Suns,92,Denver Nuggets,103
1996,Houston Rockets,86,Golden State Warriors,95
1996,Los Angeles Lakers,102,Sacramento Kings,89
1996,Milwaukee Bucks,91,Atlanta Hawks,94
1996,Cleveland Cavaliers,96,Boston Celtics,91
1996,Toronto Raptors,79,Miami Heat,109
1996,Seattle SuperSonics,132,Minnesota Timberwolves,112
1996,Charlotte Hornets,112,Orlando Magic,117
1996,New York Knicks,92,Philadelphia 76ers,100
1996,Los Angeles Lakers,119,Phoenix Suns,97
1996,Sacramento Kings,105,Portland Trail Blazers,117
1996,New Jersey Nets,100,San Antonio Spurs,115
1996,Houston Rockets,89,Utah Jazz,109
1996,Indiana Pacers,94,Vancouver Grizzlies,80
1996,Los Angeles Clippers,92,Washington Bullets,89
1996,Golden State Warriors,88,Denver Nuggets,102
1996,Dallas Mavericks,91,Detroit Pistons,92
1996,New Jersey Nets,99,Denver Nuggets,88
1996,Sacramento Kings,96,Golden State Warriors,95
1996,Cleveland Cavaliers,81,Miami Heat,88
1996,Boston Celtics,110,Milwaukee Bucks,103
1996,Utah Jazz,104,Minnesota Timberwolves,96
1996,Chicago Bulls,72,New York Knicks,104
1996,Phoenix Suns,106,Orlando Magic,122
1996,Los Angeles Clippers,104,Philadelphia 76ers,102
1996,Indiana Pacers,108,Portland Trail Blazers,113
1996,San Antonio Spurs,106,Seattle SuperSonics,105
1996,Dallas Mavericks,112,Toronto Raptors,128
1996,Houston Rockets,95,Vancouver Grizzlies,89
1996,Atlanta Hawks,91,Washington Bullets,99
1996,Los Angeles Clippers,90,Detroit Pistons,100
1996,Vancouver Grizzlies,88,Sacramento Kings,92
1996,Utah Jazz,89,Atlanta Hawks,115
1996,Miami Heat,125,Dallas Mavericks,118
1996,Orlando Magic,93,Denver Nuggets,110
1996,San Antonio Spurs,106,Golden State Warriors,98
1996,Portland Trail Blazers,105,Los Angeles Lakers,99
1996,Phoenix Suns,98,New Jersey Nets,88
1996,Toronto Raptors,110,Philadelphia 76ers,118
1996,Philadelphia 76ers,100,Boston Celtics,110
1996,Utah Jazz,85,Charlotte Hornets,91
1996,Washington Bullets,86,Chicago Bulls,103
1996,Phoenix Suns,115,Detroit Pistons,118
1996,New York Knicks,106,Minnesota Timberwolves,82
1996,Milwaukee Bucks,95,Sacramento Kings,104
1996,Orlando Magic,99,Seattle SuperSonics,100
1996,Boston Celtics,73,Cleveland Cavaliers,98
1996,Los Angeles Lakers,106,Golden State Warriors,103
1996,Atlanta Hawks,106,Houston Rockets,114
1996,Dallas Mavericks,106,Los Angeles Clippers,110
1996,Washington Bullets,100,New Jersey Nets,92
1996,Miami Heat,100,San Antonio Spurs,120
1996,Toronto Raptors,101,Charlotte Hornets,113
1996,Denver Nuggets,87,Chicago Bulls,108
1996,Cleveland Cavaliers,69,Detroit Pistons,80
1996,Utah Jazz,95,Indiana Pacers,86
1996,Milwaukee Bucks,95,Los Angeles Lakers,117
1996,Sacramento Kings,87,Minnesota Timberwolves,113
1996,Phoenix Suns,128,Philadelphia 76ers,102
1996,Los Angeles Clippers,79,Portland Trail Blazers,86
1996,Dallas Mavericks,97,Seattle SuperSonics,120
1996,Orlando Magic,92,Vancouver Grizzlies,87
1996,Milwaukee Bucks,94,Golden State Warriors,99
1996,Miami Heat,121,Houston Rockets,97
1996,Chicago Bulls,97,New Jersey Nets,93
1996,Philadelphia 76ers,88,New York Knicks,94
1996,Atlanta Hawks,92,San Antonio Spurs,119
1996,Utah Jazz,115,Washington Bullets,120
1996,New Jersey Nets,106,Boston Celtics,107
1996,Phoenix Suns,102,Charlotte Hornets,103
1996,Sacramento Kings,84,Cleveland Cavaliers,115
1996,Denver Nuggets,81,Detroit Pistons,91
1996,Toronto Raptors,96,Indiana Pacers,105
1996,Orlando Magic,98,Los Angeles Lakers,97
1996,Vancouver Grizzlies,85,Minnesota Timberwolves,90
1996,Dallas Mavericks,86,Portland Trail Blazers,112
1996,Utah Jazz,107,Milwaukee Bucks,90
1996,Chicago Bulls,98,Philadelphia 76ers,94
1996,Golden State Warriors,98,San Antonio Spurs,104
1996,Los Angeles Clippers,101,Seattle SuperSonics,104
1996,Denver Nuggets,122,Toronto Raptors,114
1996,Indiana Pacers,94,Charlotte Hornets,102
1996,Sacramento Kings,67,Chicago Bulls,89
1996,Cleveland Cavaliers,81,Dallas Mavericks,72
1996,Golden State Warriors,105,Houston Rockets,102
1996,Seattle SuperSonics,71,Los Angeles Lakers,94
1996,Vancouver Grizzlies,77,New Jersey Nets,82
1996,Detroit Pistons,91,Orlando Magic,113
1996,Minnesota Timberwolves,78,Portland Trail Blazers,106
1996,Vancouver Grizzlies,93,Atlanta Hawks,98
1996,Orlando Magic,112,Boston Celtics,90
1996,Minnesota Timberwolves,96,Los Angeles Clippers,110
