Season_Yr,Visitor_Team,Visitor_Team_PTS,Home_Team,Home_Team_PTS
2008,Buffalo Sabres,2,Carolina Hurricanes,6
2008,Minnesota Wild,3,Calgary Flames,5
2008,Vancouver Canucks,2,Detroit Red Wings,3
2008,Philadelphia Flyers,3,Florida Panthers,4
2008,Tampa Bay Lightning,3,Washington Capitals,5
2008,Phoenix Coyotes,1,Anaheim Ducks,0
2008,Chicago Blackhawks,1,Boston Bruins,3
2008,St. Louis Blues,0,Columbus Blue Jackets,3
2008,Minnesota Wild,4,Edmonton Oilers,5
2008,Dallas Stars,1,Los Angeles Kings,2
2008,Atlanta Thrashers,0,Nashville Predators,3
2008,New Jersey Devils,0,New York Rangers,2
2008,Toronto Maple Leafs,5,Pittsburgh Penguins,2
2008,Philadelphia Flyers,2,Tampa Bay Lightning,5
2008,Montreal Canadiens,7,Carolina Hurricanes,4
2008,Colorado Avalanche,3,Calgary Flames,2
2008,San Jose Sharks,1,Detroit Red Wings,5
2008,Buffalo Sabres,4,Florida Panthers,2
2008,Vancouver Canucks,3,Washington Capitals,2
2008,Philadelphia Flyers,2,Boston Bruins,1
2008,San Jose Sharks,1,Columbus Blue Jackets,2
2008,Atlanta Thrashers,3,Chicago Blackhawks,2
2008,Edmonton Oilers,1,Los Angeles Kings,4
2008,Ottawa Senators,4,New Jersey Devils,1
2008,Florida Panthers,3,Nashville Predators,4
2008,Carolina Hurricanes,8,New York Islanders,3
2008,Toronto Maple Leafs,4,New York Rangers,1
2008,Dallas Stars,5,Phoenix Coyotes,3
2008,Montreal Canadiens,4,Pittsburgh Penguins,3
2008,Washington Capitals,3,St. Louis Blues,4
2008,Buffalo Sabres,4,Tampa Bay Lightning,3
2008,Edmonton Oilers,3,Anaheim Ducks,2
2008,Minnesota Wild,1,Colorado Avalanche,3
2008,Detroit Red Wings,3,Vancouver Canucks,2
2008,San Jose Sharks,4,Dallas Stars,2
2008,Tampa Bay Lightning,1,New York Rangers,3
2008,Washington Capitals,7,Toronto Maple Leafs,1
2008,Nashville Predators,1,Calgary Flames,5
2008,Detroit Red Wings,2,Edmonton Oilers,1
2008,Pittsburgh Penguins,4,Minnesota Wild,2
2008,Atlanta Thrashers,3,Montreal Canadiens,2
2008,Phoenix Coyotes,2,St. Louis Blues,1
2008,Chicago Blackhawks,5,Dallas Stars,4
2008,Carolina Hurricanes,2,Florida Panthers,4
2008,Columbus Blue Jackets,4,Los Angeles Kings,1
2008,Tampa Bay Lightning,1,New Jersey Devils,6
2008,Columbus Blue Jackets,1,Anaheim Ducks,2
2008,Buffalo Sabres,3,Boston Bruins,4
2008,Detroit Red Wings,4,Calgary Flames,1
2008,Pittsburgh Penguins,2,Colorado Avalanche,3
2008,St. Louis Blues,3,Minnesota Wild,2
2008,Philadelphia Flyers,2,Montreal Canadiens,5
2008,Tampa Bay Lightning,0,New York Islanders,4
2008,Washington Capitals,0,New York Rangers,2
2008,Atlanta Thrashers,4,Ottawa Senators,6
2008,Nashville Predators,3,Vancouver Canucks,0
2008,Florida Panthers,4,Buffalo Sabres,2
2008,Phoenix Coyotes,5,Dallas Stars,0
2008,Nashville Predators,4,Edmonton Oilers,1
2008,Toronto Maple Leafs,2,New Jersey Devils,3
2008,Los Angeles Kings,5,San Jose Sharks,2
2008,Philadelphia Flyers,3,Washington Capitals,2
2008,Florida Panthers,2,Carolina Hurricanes,4
2008,Vancouver Canucks,4,Colorado Avalanche,3
2008,San Jose Sharks,3,Los Angeles Kings,1
2008,Calgary Flames,1,Minnesota Wild,4
2008,Toronto Maple Leafs,3,Montreal Canadiens,2
2008,Pittsburgh Penguins,2,New York Islanders,3
2008,New Jersey Devils,1,New York Rangers,2
2008,Boston Bruins,2,Ottawa Senators,3
2008,Anaheim Ducks,5,Phoenix Coyotes,2
2008,Chicago Blackhawks,3,St. Louis Blues,2
2008,Atlanta Thrashers,6,Tampa Bay Lightning,4
2008,Ottawa Senators,2,Boston Bruins,1
2008,St. Louis Blues,0,Columbus Blue Jackets,3
2008,Nashville Predators,5,Chicago Blackhawks,2
2008,Dallas Stars,5,Anaheim Ducks,0
2008,Washington Capitals,0,Carolina Hurricanes,5
2008,Calgary Flames,1,Colorado Avalanche,4
2008,Tampa Bay Lightning,3,Florida Panthers,4
2008,Edmonton Oilers,2,Minnesota Wild,5
2008,Buffalo Sabres,0,Montreal Canadiens,2
2008,Pittsburgh Penguins,5,New Jersey Devils,0
2008,Philadelphia Flyers,0,New York Rangers,2
2008,Washington Capitals,1,Atlanta Thrashers,2
2008,New York Rangers,2,New York Islanders,3
2008,Toronto Maple Leafs,1,Ottawa Senators,5
2008,Phoenix Coyotes,6,Anaheim Ducks,5
2008,Boston Bruins,1,Buffalo Sabres,2
2008,Columbus Blue Jackets,2,Chicago Blackhawks,5
2008,Edmonton Oilers,3,Colorado Avalanche,4
2008,Nashville Predators,2,Detroit Red Wings,3
2008,Philadelphia Flyers,3,Pittsburgh Penguins,1
2008,Dallas Stars,3,San Jose Sharks,1
2008,Florida Panthers,1,Tampa Bay Lightning,3
2008,Montreal Canadiens,2,Boston Bruins,1
2008,Tampa Bay Lightning,5,Carolina Hurricanes,1
2008,Vancouver Canucks,3,Calgary Flames,2
2008,Philadelphia Flyers,1,New Jersey Devils,4
2008,Pittsburgh Penguins,2,New York Rangers,4
2008,Washington Capitals,4,Ottawa Senators,1
2008,Dallas Stars,2,Phoenix Coyotes,5
2008,San Jose Sharks,2,Anaheim Ducks,3
2008,Toronto Maple Leafs,3,Buffalo Sabres,0
2008,St. Louis Blues,2,Chicago Blackhawks,4
2008,Columbus Blue Jackets,1,Detroit Red Wings,4
2008,Atlanta Thrashers,4,Florida Panthers,1
2008,Colorado Avalanche,1,Vancouver Canucks,2
2008,Carolina Hurricanes,5,Atlanta Thrashers,3
2008,Buffalo Sabres,1,Boston Bruins,2
2008,Edmonton Oilers,4,Calgary Flames,2
2008,Dallas Stars,5,Los Angeles Kings,6
2008,Columbus Blue Jackets,3,Nashville Predators,4
2008,New Jersey Devils,1,New York Islanders,2
2008,Montreal Canadiens,1,Ottawa Senators,3
2008,Pittsburgh Penguins,2,Philadelphia Flyers,5
2008,Phoenix Coyotes,1,San Jose Sharks,4
2008,New York Rangers,3,Toronto Maple Leafs,2
2008,Tampa Bay Lightning,5,Washington Capitals,2
2008,Detroit Red Wings,2,Chicago Blackhawks,3
2008,Minnesota Wild,2,Colorado Avalanche,4
2008,Nashville Predators,4,Columbus Blue Jackets,1
2008,Carolina Hurricanes,4,Florida Panthers,3
2008,New York Islanders,2,Philadelphia Flyers,3
2008,New Jersey Devils,3,Pittsburgh Penguins,2
2008,Phoenix Coyotes,0,San Jose Sharks,5
2008,Los Angeles Kings,3,Anaheim Ducks,4
2008,Florida Panthers,2,Atlanta Thrashers,3
2008,Minnesota Wild,2,Calgary Flames,3
2008,Detroit Red Wings,3,St. Louis Blues,4
2008,Montreal Canadiens,4,Toronto Maple Leafs,3
2008,Chicago Blackhawks,2,Columbus Blue Jackets,4
2008,San Jose Sharks,4,Dallas Stars,3
2008,New York Rangers,4,New Jersey Devils,2
2008,Carolina Hurricanes,1,Tampa Bay Lightning,6
2008,Edmonton Oilers,1,Vancouver Canucks,0
2008,Toronto Maple Leafs,2,Boston Bruins,5
2008,Minnesota Wild,4,Edmonton Oilers,2
2008,Washington Capitals,1,Florida Panthers,2
2008,Anaheim Ducks,6,Los Angeles Kings,3
2008,Chicago Blackhawks,4,Nashville Predators,5
2008,Buffalo Sabres,2,Ottawa Senators,3
2008,New York Rangers,4,Philadelphia Flyers,3
2008,San Jose Sharks,6,Phoenix Coyotes,0
2008,New York Islanders,2,Pittsburgh Penguins,3
2008,Montreal Canadiens,1,Buffalo Sabres,4
2008,Atlanta Thrashers,3,Carolina Hurricanes,0
2008,Colorado Avalanche,1,Dallas Stars,6
2008,New York Islanders,1,New Jersey Devils,0
2008,Columbus Blue Jackets,2,St. Louis Blues,3
2008,Washington Capitals,2,Tampa Bay Lightning,5
2008,Minnesota Wild,2,Vancouver Canucks,6
2008,Florida Panthers,1,Carolina Hurricanes,2
2008,Chicago Blackhawks,5,Detroit Red Wings,3
2008,Calgary Flames,3,Edmonton Oilers,1
2008,Phoenix Coyotes,1,Los Angeles Kings,0
2008,Boston Bruins,4,Montreal Canadiens,7
2008,St. Louis Blues,3,Nashville Predators,2
2008,New Jersey Devils,6,Philadelphia Flyers,2
2008,New York Rangers,4,Pittsburgh Penguins,3
2008,Anaheim Ducks,2,San Jose Sharks,1
2008,Ottawa Senators,0,Toronto Maple Leafs,3
2008,Detroit Red Wings,5,Columbus Blue Jackets,4
2008,Colorado Avalanche,1,Minnesota Wild,4
2008,Calgary Flames,1,Vancouver Canucks,4
2008,Tampa Bay Lightning,3,Atlanta Thrashers,4
2008,Los Angeles Kings,0,Dallas Stars,3
2008,Ottawa Senators,4,Montreal Canadiens,2
2008,New York Islanders,2,New York Rangers,1
2008,Nashville Predators,1,St. Louis Blues,2
2008,Florida Panthers,4,Washington Capitals,3
2008,Colorado Avalanche,1,Calgary Flames,4
2008,Vancouver Canucks,4,Edmonton Oilers,5
2008,Boston Bruins,4,Toronto Maple Leafs,2
2008,Ottawa Senators,2,Buffalo Sabres,4
2008,Philadelphia Flyers,6,Carolina Hurricanes,3
2008,Florida Panthers,5,Columbus Blue Jackets,2
2008,Anaheim Ducks,1,Dallas Stars,2
2008,St. Louis Blues,0,Detroit Red Wings,3
2008,Vancouver Canucks,4,Minnesota Wild,2
2008,Montreal Canadiens,4,New York Islanders,1
2008,Los Angeles Kings,1,Phoenix Coyotes,4
2008,New Jersey Devils,2,Pittsburgh Penguins,1
2008,New York Rangers,2,Tampa Bay Lightning,1
2008,Atlanta Thrashers,5,Washington Capitals,1
2008,Chicago Blackhawks,2,Calgary Flames,1
2008,Colorado Avalanche,3,Edmonton Oilers,2
2008,Detroit Red Wings,2,Nashville Predators,3
2008,Pittsburgh Penguins,6,Ottawa Senators,5
2008,Phoenix Coyotes,4,Anaheim Ducks,3
2008,New Jersey Devils,3,Atlanta Thrashers,0
2008,New York Islanders,1,Boston Bruins,2
2008,Montreal Canadiens,2,Buffalo Sabres,4
2008,Tampa Bay Lightning,3,Carolina Hurricanes,4
2008,Toronto Maple Leafs,1,Dallas Stars,3
2008,New York Rangers,2,Florida Panthers,3
2008,Columbus Blue Jackets,4,Minnesota Wild,0
2008,Washington Capitals,4,Philadelphia Flyers,3
2008,Vancouver Canucks,1,St. Louis Blues,3
2008,Detroit Red Wings,2,Columbus Blue Jackets,3
2008,Calgary Flames,5,Colorado Avalanche,2
2008,Chicago Blackhawks,2,Edmonton Oilers,3
2008,Buffalo Sabres,3,Montreal Canadiens,0
2008,Minnesota Wild,4,Nashville Predators,3
2008,Boston Bruins,1,New York Islanders,2
2008,Philadelphia Flyers,4,Ottawa Senators,3
2008,Toronto Maple Leafs,1,Phoenix Coyotes,5
2008,Atlanta Thrashers,0,Pittsburgh Penguins,5
2008,Los Angeles Kings,2,San Jose Sharks,1
2008,New Jersey Devils,3,Tampa Bay Lightning,2
2008,Carolina Hurricanes,2,Washington Capitals,5
2008,Los Angeles Kings,2,Anaheim Ducks,3
2008,Dallas Stars,3,New York Rangers,2
2008,Calgary Flames,0,St. Louis Blues,3
2008,Chicago Blackhawks,0,Vancouver Canucks,2
2008,Columbus Blue Jackets,1,Edmonton Oilers,3
2008,Dallas Stars,3,New York Islanders,2
2008,Boston Bruins,6,Philadelphia Flyers,3
2008,Buffalo Sabres,3,Washington Capitals,1
2008,Calgary Flames,3,Detroit Red Wings,5
2008,Montreal Canadiens,4,Toronto Maple Leafs,3
2008,Anaheim Ducks,0,Vancouver Canucks,4
2008,St. Louis Blues,4,Buffalo Sabres,3
2008,Philadelphia Flyers,3,Carolina Hurricanes,1
2008,Tampa Bay Lightning,1,Chicago Blackhawks,5
2008,Edmonton Oilers,2,Colorado Avalanche,4
2008,Phoenix Coyotes,1,Minnesota Wild,3
2008,Dallas Stars,2,New Jersey Devils,4
2008,Ottawa Senators,2,New York Islanders,3
2008,Los Angeles Kings,3,San Jose Sharks,2
2008,Florida Panthers,2,Washington Capitals,1
2008,Toronto Maple Leafs,4,Atlanta Thrashers,2
2008,Anaheim Ducks,4,Calgary Flames,1
2008,Tampa Bay Lightning,2,Detroit Red Wings,4
2008,Boston Bruins,4,Florida Panthers,3
2008,New York Islanders,2,New York Rangers,4
2008,Nashville Predators,6,Ottawa Senators,5
2008,Columbus Blue Jackets,0,Vancouver Canucks,2
2008,Washington Capitals,3,Carolina Hurricanes,4
2008,Phoenix Coyotes,1,Chicago Blackhawks,6
2008,Anaheim Ducks,1,Edmonton Oilers,5
2008,St. Louis Blues,2,Minnesota Wild,3
2008,Montreal Canadiens,0,New Jersey Devils,4
2008,Dallas Stars,1,Pittsburgh Penguins,4
2008,Colorado Avalanche,2,San Jose Sharks,3
2008,Carolina Hurricanes,1,Buffalo Sabres,8
2008,Columbus Blue Jackets,4,Calgary Flames,3
2008,Phoenix Coyotes,2,Detroit Red Wings,3
2008,Washington Capitals,2,Florida Panthers,1
2008,Colorado Avalanche,5,Los Angeles Kings,2
2008,Nashville Predators,5,Montreal Canadiens,4
2008,Atlanta Thrashers,4,New York Islanders,0
2008,New York Rangers,5,Ottawa Senators,2
2008,Dallas Stars,4,Philadelphia Flyers,1
2008,Chicago Blackhawks,1,St. Louis Blues,3
2008,Boston Bruins,1,Tampa Bay Lightning,4
2008,Pittsburgh Penguins,2,Toronto Maple Leafs,4
2008,Edmonton Oilers,4,Anaheim Ducks,0
2008,Vancouver Canucks,1,Minnesota Wild,2
2008,Atlanta Thrashers,2,New Jersey Devils,3
2008,Dallas Stars,2,Columbus Blue Jackets,1
2008,San Jose Sharks,3,Colorado Avalanche,2
2008,Edmonton Oilers,4,Los Angeles Kings,3
2008,Boston Bruins,3,New York Islanders,1
2008,Carolina Hurricanes,4,New York Rangers,0
2008,Phoenix Coyotes,1,Pittsburgh Penguins,3
2008,St. Louis Blues,1,Calgary Flames,3
2008,Detroit Red Wings,4,Montreal Canadiens,1
2008,Ottawa Senators,3,Tampa Bay Lightning,4
2008,Nashville Predators,1,Toronto Maple Leafs,3
2008,Buffalo Sabres,1,Anaheim Ducks,4
2008,New York Islanders,3,Atlanta Thrashers,4
2008,Colorado Avalanche,4,Columbus Blue Jackets,5
2008,Vancouver Canucks,3,Chicago Blackhawks,2
2008,San Jose Sharks,3,Dallas Stars,2
2008,Pittsburgh Penguins,4,Edmonton Oilers,2
2008,Ottawa Senators,5,Florida Panthers,4
2008,Philadelphia Flyers,3,Minnesota Wild,1
2008,Boston Bruins,3,New Jersey Devils,4
2008,Los Angeles Kings,1,Phoenix Coyotes,4
2008,Montreal Canadiens,4,Boston Bruins,2
2008,Pittsburgh Penguins,3,Calgary Flames,2
2008,Buffalo Sabres,2,Los Angeles Kings,8
2008,Vancouver Canucks,5,Nashville Predators,2
2008,Toronto Maple Leafs,6,New York Rangers,2
2008,Carolina Hurricanes,1,Tampa Bay Lightning,2
2008,New York Rangers,2,Atlanta Thrashers,4
2008,Anaheim Ducks,5,Chicago Blackhawks,3
2008,Philadelphia Flyers,1,Colorado Avalanche,2
2008,Ottawa Senators,4,Dallas Stars,2
2008,Minnesota Wild,0,Detroit Red Wings,5
2008,St. Louis Blues,4,Edmonton Oilers,3
2008,New York Islanders,0,Florida Panthers,3
2008,Washington Capitals,2,New Jersey Devils,3
2008,San Jose Sharks,1,Phoenix Coyotes,0
2008,Minnesota Wild,2,Columbus Blue Jackets,1
2008,Phoenix Coyotes,4,Los Angeles Kings,2
2008,Carolina Hurricanes,5,Montreal Canadiens,1
2008,Anaheim Ducks,2,Nashville Predators,4
2008,Buffalo Sabres,7,San Jose Sharks,1
2008,New York Islanders,3,Tampa Bay Lightning,2
2008,Boston Bruins,2,Toronto Maple Leafs,1
2008,Pittsburgh Penguins,2,Vancouver Canucks,1
2008,Atlanta Thrashers,3,Washington Capitals,6
2008,Calgary Flames,3,Chicago Blackhawks,2
2008,St. Louis Blues,5,Colorado Avalanche,9
2008,Carolina Hurricanes,2,Detroit Red Wings,5
2008,New Jersey Devils,0,New York Rangers,1
2008,Boston Bruins,4,Buffalo Sabres,1
2008,Anaheim Ducks,4,Columbus Blue Jackets,3
2008,Edmonton Oilers,4,Dallas Stars,5
2008,Vancouver Canucks,2,Los Angeles Kings,4
2008,Detroit Red Wings,2,Nashville Predators,1
2008,Tampa Bay Lightning,1,Toronto Maple Leafs,6
2008,New Jersey Devils,2,Washington Capitals,3
2008,Calgary Flames,2,Florida Panthers,1
2008,Tampa Bay Lightning,3,Montreal Canadiens,2
2008,Pittsburgh Penguins,2,Philadelphia Flyers,8
2008,Minnesota Wild,1,San Jose Sharks,4
2008,Edmonton Oilers,5,St. Louis Blues,4
2008,Vancouver Canucks,3,Anaheim Ducks,2
2008,Boston Bruins,5,Atlanta Thrashers,3
2008,New York Islanders,3,Buffalo Sabres,5
2008,Ottawa Senators,6,Carolina Hurricanes,0
2008,Colorado Avalanche,1,Columbus Blue Jackets,4
2008,Los Angeles Kings,3,Chicago Blackhawks,6
2008,New York Rangers,4,Washington Capitals,5
2008,New Jersey Devils,3,Boston Bruins,1
2008,Los Angeles Kings,1,Dallas Stars,4
2008,Edmonton Oilers,4,Detroit Red Wings,3
2008,Colorado Avalanche,2,Nashville Predators,1
2008,Phoenix Coyotes,2,New York Islanders,3
2008,Montreal Canadiens,4,Philadelphia Flyers,1
2008,Ottawa Senators,4,Pittsburgh Penguins,1
2008,Vancouver Canucks,2,San Jose Sharks,5
2008,Florida Panthers,1,St. Louis Blues,0
2008,Calgary Flames,9,Tampa Bay Lightning,6
2008,Minnesota Wild,5,Anaheim Ducks,2
2008,Toronto Maple Leafs,4,Atlanta Thrashers,0
2008,Calgary Flames,4,Carolina Hurricanes,3
2008,Buffalo Sabres,5,Washington Capitals,3
2008,Columbus Blue Jackets,0,Boston Bruins,2
2008,Chicago Blackhawks,1,Buffalo Sabres,3
2008,Nashville Predators,1,Colorado Avalanche,3
2008,Florida Panthers,2,Detroit Red Wings,5
2008,Vancouver Canucks,1,Edmonton Oilers,2
2008,Minnesota Wild,2,Los Angeles Kings,1
2008,Toronto Maple Leafs,1,Montreal Canadiens,4
2008,Phoenix Coyotes,4,New Jersey Devils,1
2008,Pittsburgh Penguins,3,New York Islanders,2
2008,Atlanta Thrashers,3,Ottawa Senators,7
2008,Carolina Hurricanes,6,Philadelphia Flyers,5
2008,Dallas Stars,4,San Jose Sharks,2
2008,Washington Capitals,3,Tampa Bay Lightning,2
2008,San Jose Sharks,2,Anaheim Ducks,1
2008,Florida Panthers,3,Chicago Blackhawks,1
2008,Philadelphia Flyers,2,New Jersey Devils,4
2008,Phoenix Coyotes,5,New York Rangers,1
2008,Calgary Flames,5,St. Louis Blues,3
2008,Washington Capitals,3,Detroit Red Wings,4
2008,Colorado Avalanche,4,Los Angeles Kings,2
2008,Tampa Bay Lightning,2,Atlanta Thrashers,6
2008,Ottawa Senators,3,Boston Bruins,2
2008,Toronto Maple Leafs,2,Carolina Hurricanes,3
2008,Calgary Flames,3,Columbus Blue Jackets,1
2008,Dallas Stars,2,Edmonton Oilers,1
2008,Nashville Predators,2,Minnesota Wild,3
2008,Florida Panthers,3,Montreal Canadiens,2
2008,Pittsburgh Penguins,0,New York Rangers,4
2008,Phoenix Coyotes,3,Philadelphia Flyers,2
2008,Anaheim Ducks,2,San Jose Sharks,0
2008,New Jersey Devils,0,Vancouver Canucks,5
2008,Colorado Avalanche,1,Anaheim Ducks,2
2008,Nashville Predators,2,Chicago Blackhawks,5
2008,Los Angeles Kings,2,Detroit Red Wings,6
2008,Buffalo Sabres,2,New York Islanders,1
2008,Ottawa Senators,2,Atlanta Thrashers,3
2008,Pittsburgh Penguins,5,Boston Bruins,4
2008,Carolina Hurricanes,4,Florida Panthers,5
2008,New York Rangers,3,Minnesota Wild,6
2008,Phoenix Coyotes,3,San Jose Sharks,2
2008,Detroit Red Wings,2,St. Louis Blues,3
2008,Toronto Maple Leafs,1,Tampa Bay Lightning,2
2008,Dallas Stars,2,Vancouver Canucks,3
2008,Montreal Canadiens,5,Washington Capitals,2
2008,Philadelphia Flyers,2,Buffalo Sabres,3
2008,Los Angeles Kings,1,Columbus Blue Jackets,2
2008,Dallas Stars,3,Calgary Flames,2
2008,New York Rangers,3,Colorado Avalanche,4
2008,New Jersey Devils,3,Edmonton Oilers,1
2008,New York Islanders,4,Pittsburgh Penguins,2
2008,Montreal Canadiens,2,Atlanta Thrashers,3
2008,St. Louis Blues,4,Boston Bruins,1
2008,Toronto Maple Leafs,2,Florida Panthers,1
2008,Detroit Red Wings,4,Minnesota Wild,1
2008,Los Angeles Kings,3,Nashville Predators,4
2008,Washington Capitals,2,New York Islanders,3
2008,Chicago Blackhawks,4,Ottawa Senators,3
2008,Buffalo Sabres,6,Philadelphia Flyers,5
2008,Vancouver Canucks,2,Phoenix Coyotes,1
2008,Anaheim Ducks,5,San Jose Sharks,2
2008,Carolina Hurricanes,4,Tampa Bay Lightning,1
2008,Nashville Predators,3,Columbus Blue Jackets,1
2008,New Jersey Devils,1,Calgary Flames,0
2008,Edmonton Oilers,2,Chicago Blackhawks,3
2008,Vancouver Canucks,1,Colorado Avalanche,3
2008,Montreal Canadiens,1,Dallas Stars,4
2008,Ottawa Senators,3,New York Rangers,1
2008,Boston Bruins,2,Pittsburgh Penguins,4
2008,Atlanta Thrashers,3,St. Louis Blues,2
2008,Ottawa Senators,5,Buffalo Sabres,3
2008,Atlanta Thrashers,0,Columbus Blue Jackets,2
2008,Nashville Predators,2,Chicago Blackhawks,5
2008,Minnesota Wild,3,Dallas Stars,8
2008,San Jose Sharks,3,Los Angeles Kings,2
2008,Toronto Maple Leafs,3,New York Islanders,4
2008,Carolina Hurricanes,2,New York Rangers,4
2008,Detroit Red Wings,5,St. Louis Blues,0
2008,Tampa Bay Lightning,2,Washington Capitals,3
2008,Florida Panthers,5,Atlanta Thrashers,3
2008,Detroit Red Wings,4,Colorado Avalanche,2
2008,Anaheim Ducks,2,Edmonton Oilers,1
2008,Columbus Blue Jackets,3,Nashville Predators,4
2008,New York Islanders,2,Ottawa Senators,5
2008,Toronto Maple Leafs,1,Philadelphia Flyers,4
2008,Minnesota Wild,3,Phoenix Coyotes,2
2008,Washington Capitals,3,Pittsburgh Penguins,4
2008,Montreal Canadiens,5,Tampa Bay Lightning,2
2008,Calgary Flames,3,Vancouver Canucks,5
2008,Boston Bruins,3,Carolina Hurricanes,4
2008,Montreal Canadiens,5,Florida Panthers,1
2008,Buffalo Sabres,1,New Jersey Devils,2
2008,San Jose Sharks,1,St. Louis Blues,0
2008,Boston Bruins,0,Atlanta Thrashers,5
2008,Carolina Hurricanes,1,Columbus Blue Jackets,4
2008,Anaheim Ducks,3,Calgary Flames,5
2008,Los Angeles Kings,3,Colorado Avalanche,1
2008,St. Louis Blues,4,Dallas Stars,5
2008,Edmonton Oilers,4,Minnesota Wild,5
2008,San Jose Sharks,5,Nashville Predators,2
2008,New Jersey Devils,2,New York Islanders,5
2008,Washington Capitals,8,Ottawa Senators,6
2008,Detroit Red Wings,4,Phoenix Coyotes,2
2008,Buffalo Sabres,0,Pittsburgh Penguins,2
2008,Philadelphia Flyers,4,Tampa Bay Lightning,2
2008,New York Rangers,6,Toronto Maple Leafs,1
2008,Los Angeles Kings,3,Chicago Blackhawks,2
2008,Philadelphia Flyers,1,Florida Panthers,0
2008,Montreal Canadiens,3,New York Rangers,4
2008,Anaheim Ducks,1,Vancouver Canucks,2
2008,Atlanta Thrashers,2,Boston Bruins,5
2008,New York Islanders,4,Carolina Hurricanes,1
2008,Edmonton Oilers,2,Columbus Blue Jackets,4
2008,Vancouver Canucks,1,Calgary Flames,2
2008,Nashville Predators,1,Dallas Stars,0
2008,St. Louis Blues,2,Detroit Red Wings,0
2008,San Jose Sharks,3,Minnesota Wild,2
2008,Colorado Avalanche,3,Phoenix Coyotes,4
2008,Pittsburgh Penguins,2,Buffalo Sabres,1
2008,Chicago Blackhawks,2,Los Angeles Kings,9
2008,Tampa Bay Lightning,3,Toronto Maple Leafs,4
2008,Ottawa Senators,3,Washington Capitals,6
2008,Columbus Blue Jackets,1,Anaheim Ducks,2
2008,Atlanta Thrashers,5,Carolina Hurricanes,4
2008,New York Rangers,3,Calgary Flames,4
2008,Phoenix Coyotes,5,Colorado Avalanche,2
2008,Dallas Stars,1,Detroit Red Wings,4
2008,Florida Panthers,2,New Jersey Devils,3
2008,Edmonton Oilers,3,St. Louis Blues,2
2008,Washington Capitals,0,Boston Bruins,2
2008,Columbus Blue Jackets,4,Los Angeles Kings,3
2008,Dallas Stars,3,Minnesota Wild,6
2008,Tampa Bay Lightning,3,Montreal Canadiens,6
2008,Edmonton Oilers,2,Nashville Predators,5
2008,Florida Panthers,4,New York Islanders,3
2008,Chicago Blackhawks,2,Phoenix Coyotes,4
2008,Toronto Maple Leafs,2,Pittsburgh Penguins,6
2008,Calgary Flames,3,San Jose Sharks,2
2008,New York Rangers,0,Vancouver Canucks,3
2008,Chicago Blackhawks,1,Anaheim Ducks,2
2008,Carolina Hurricanes,4,Atlanta Thrashers,3
2008,Ottawa Senators,5,Buffalo Sabres,3
2008,Philadelphia Flyers,0,New Jersey Devils,3
2008,New Jersey Devils,3,Boston Bruins,4
2008,New York Islanders,1,Colorado Avalanche,2
2008,Detroit Red Wings,3,Dallas Stars,0
2008,New York Rangers,2,Edmonton Oilers,3
2008,Calgary Flames,6,Los Angeles Kings,4
2008,Washington Capitals,5,Montreal Canadiens,4
2008,Minnesota Wild,1,Nashville Predators,4
2008,Tampa Bay Lightning,3,Ottawa Senators,4
2008,Anaheim Ducks,2,Phoenix Coyotes,3
2008,Florida Panthers,0,Pittsburgh Penguins,3
2008,Columbus Blue Jackets,2,San Jose Sharks,3
2008,Carolina Hurricanes,0,St. Louis Blues,1
2008,Philadelphia Flyers,3,Toronto Maple Leafs,2
2008,Buffalo Sabres,2,Atlanta Thrashers,5
2008,Detroit Red Wings,3,Chicago Blackhawks,1
2008,Nashville Predators,2,Anaheim Ducks,5
2008,Minnesota Wild,1,Dallas Stars,3
2008,New York Islanders,0,Edmonton Oilers,4
2008,Philadelphia Flyers,4,Atlanta Thrashers,1
2008,Carolina Hurricanes,1,Boston Bruins,0
2008,Phoenix Coyotes,3,Calgary Flames,1
2008,Colorado Avalanche,0,Detroit Red Wings,1
2008,Pittsburgh Penguins,3,Florida Panthers,1
2008,Nashville Predators,7,Los Angeles Kings,0
2008,Chicago Blackhawks,3,Montreal Canadiens,4
2008,Buffalo Sabres,1,New Jersey Devils,2
2008,Tampa Bay Lightning,5,New York Rangers,3
2008,Columbus Blue Jackets,1,St. Louis Blues,6
2008,New York Islanders,2,Vancouver Canucks,3
2008,Toronto Maple Leafs,0,Anaheim Ducks,5
2008,Dallas Stars,3,Chicago Blackhawks,1
2008,Colorado Avalanche,1,Washington Capitals,2
2008,Florida Panthers,3,Atlanta Thrashers,2
2008,Montreal Canadiens,5,Boston Bruins,2
2008,New Jersey Devils,4,Carolina Hurricanes,1
2008,Minnesota Wild,6,Detroit Red Wings,5
2008,Phoenix Coyotes,2,Edmonton Oilers,5
2008,Toronto Maple Leafs,2,Los Angeles Kings,5
2008,Philadelphia Flyers,6,New York Rangers,2
2008,Buffalo Sabres,2,Ottawa Senators,3
2008,Vancouver Canucks,1,San Jose Sharks,3
2008,Dallas Stars,2,St. Louis Blues,4
2008,Pittsburgh Penguins,4,Tampa Bay Lightning,1
2008,St. Louis Blues,4,Columbus Blue Jackets,6
2008,New York Islanders,5,Calgary Flames,4
2008,Minnesota Wild,5,Chicago Blackhawks,2
