ID,Date,Time,Matchup_EU_P,Home_Team,Visitor_Team,Home_Odd,Visitor_Odd,Bookies_choice,Sibyl,Confidence,Divergence_Y/N,Home_Team_PTS,Visi_Team_PTS,True_Result,Winner_Odd
953,2016-06-25,00:05,PIT vs LAD,PIT,LAD,1.8,2.06,PIT,LAD,0.518,Y,8,6,LAD,1.8
954,2016-06-25,00:08,DET vs CLE,DET,CLE,1.99,1.87,CLE,DET,0.508,Y,5,7,CLE,1.99
955,2016-06-25,00:10,CIN vs SDP,CIN,SDP,1.78,2.11,CIN,CIN,0.544,N,4,13,SDP,1.78
956,2016-06-25,00:10,MIA vs CHC,MIA,CHC,2.24,1.69,CHC,CHC,0.598,N,4,5,CHC,2.24
957,2016-06-25,00:35,ATL vs NYM,ATL,NYM,2.83,1.47,NYM,NYM,0.598,N,6,8,NYM,2.83
958,2016-06-25,01:05,TEX vs BOS,TEX,BOS,2.66,1.51,BOS,TEX,0.518,Y,7,8,BOS,2.66
959,2016-06-25,01:10,CHW vs TOR,CHW,TOR,2.43,1.61,TOR,TOR,0.507,N,3,2,TOR,2.43
960,2016-06-25,01:10,MIL vs WSN,MIL,WSN,2.57,1.55,WSN,WSN,0.573,N,5,3,WSN,2.57
961,2016-06-25,01:15,KCR vs HOU,KCR,HOU,2.14,1.75,HOU,HOU,0.508,N,4,13,HOU,2.14
962,2016-06-25,01:40,COL vs ARI,COL,ARI,1.74,2.15,COL,COL,0.594,N,9,10,ARI,1.74
963,2016-06-25,03:05,LAA vs OAK,LAA,OAK,1.65,2.33,LAA,LAA,0.523,N,4,7,OAK,1.65
964,2016-06-25,03:10,SEA vs STL,SEA,STL,2.0,1.86,STL,SEA,0.543,Y,4,3,STL,2.0
965,2016-06-25,03:15,SFG vs PHI,SFG,PHI,1.53,2.64,SFG,SFG,0.621,N,5,4,PHI,1.53
966,2016-06-25,18:05,BAL vs TBR,BAL,TBR,1.59,2.46,BAL,BAL,0.6,N,5,0,TBR,1.59
967,2016-06-25,18:05,BAL vs TBR,BAL,TBR,1.59,2.46,BAL,BAL,0.6,N,5,0,TBR,1.59
968,2016-06-25,18:05,NYY vs MIN,NYY,MIN,1.49,2.71,NYY,NYY,0.672,N,2,1,MIN,1.49
969,2016-06-25,19:10,CHW vs TOR,CHW,TOR,2.02,1.84,TOR,TOR,0.507,N,8,10,TOR,2.02
970,2016-06-25,21:10,CIN vs SDP,CIN,SDP,2.31,1.66,SDP,CIN,0.544,Y,0,3,SDP,2.31
971,2016-06-25,21:10,COL vs ARI,COL,ARI,1.78,2.09,COL,COL,0.594,N,11,6,ARI,1.78
972,2016-06-25,21:10,DET vs CLE,DET,CLE,2.21,1.71,CLE,DET,0.508,Y,0,6,CLE,2.21
973,2016-06-25,21:10,MIA vs CHC,MIA,CHC,2.69,1.5,CHC,CHC,0.598,N,9,6,CHC,2.69
974,2016-06-25,21:10,MIL vs WSN,MIL,WSN,2.24,1.68,WSN,WSN,0.573,N,6,5,WSN,2.24
975,2016-06-26,00:05,BAL vs TBR,BAL,TBR,1.67,2.3,BAL,BAL,0.6,N,8,6,TBR,1.67
976,2016-06-26,00:15,ATL vs NYM,ATL,NYM,2.26,1.68,NYM,NYM,0.598,N,0,1,NYM,2.26
977,2016-06-26,00:15,KCR vs HOU,KCR,HOU,2.14,1.76,HOU,HOU,0.508,N,5,13,HOU,2.14
978,2016-06-26,00:15,PIT vs LAD,PIT,LAD,2.3,1.66,LAD,LAD,0.518,N,6,1,LAD,2.3
979,2016-06-26,02:20,TEX vs BOS,TEX,BOS,2.06,1.81,BOS,TEX,0.518,Y,10,3,BOS,2.06
980,2016-06-26,03:05,SFG vs PHI,SFG,PHI,1.35,3.37,SFG,SFG,0.621,N,2,3,PHI,1.35
981,2016-06-26,03:10,SEA vs STL,SEA,STL,1.76,2.13,SEA,SEA,0.543,N,5,4,STL,1.76
982,2016-06-26,18:05,NYY vs MIN,NYY,MIN,1.52,2.63,NYY,NYY,0.672,N,1,7,MIN,1.52
983,2016-06-26,18:08,DET vs CLE,DET,CLE,1.7,2.23,DET,DET,0.508,N,3,9,CLE,1.7
984,2016-06-26,18:10,CIN vs SDP,CIN,SDP,1.74,2.17,CIN,CIN,0.544,N,3,0,SDP,1.74
985,2016-06-26,18:10,MIA vs CHC,MIA,CHC,1.65,2.33,MIA,CHC,0.598,Y,6,1,CHC,1.65
986,2016-06-26,18:35,ATL vs NYM,ATL,NYM,2.09,1.8,NYM,NYM,0.598,N,5,2,NYM,2.09
987,2016-06-26,18:35,BAL vs TBR,BAL,TBR,1.77,2.13,BAL,BAL,0.6,N,12,5,TBR,1.77
988,2016-06-26,19:10,CHW vs TOR,CHW,TOR,1.83,2.04,CHW,TOR,0.507,Y,5,2,TOR,1.83
989,2016-06-26,19:10,MIL vs WSN,MIL,WSN,2.19,1.72,WSN,WSN,0.573,N,2,3,WSN,2.19
990,2016-06-26,19:15,KCR vs HOU,KCR,HOU,1.94,1.91,HOU,HOU,0.508,N,6,1,HOU,1.94
991,2016-06-26,20:05,TEX vs BOS,TEX,BOS,1.8,2.09,TEX,TEX,0.518,N,6,2,BOS,1.8
992,2016-06-26,20:35,LAA vs OAK,LAA,OAK,1.87,2.0,LAA,LAA,0.523,N,7,6,OAK,1.87
993,2016-06-26,21:05,SFG vs PHI,SFG,PHI,1.44,2.9,SFG,SFG,0.621,N,8,7,PHI,1.44
994,2016-06-26,21:10,COL vs ARI,COL,ARI,1.75,2.14,COL,COL,0.594,N,9,7,ARI,1.75
995,2016-06-26,21:10,SEA vs STL,SEA,STL,1.81,2.07,SEA,SEA,0.543,N,6,11,STL,1.81
996,2016-06-27,01:08,PIT vs LAD,PIT,LAD,3.18,1.38,LAD,LAD,0.518,N,4,3,LAD,3.18
997,2016-06-27,17:35,PIT vs LAD,PIT,LAD,1.85,2.02,PIT,LAD,0.518,Y,4,5,LAD,1.85
998,2016-06-28,00:05,WSN vs NYM,WSN,NYM,2.04,1.82,NYM,WSN,0.603,Y,11,4,NYM,2.04
999,2016-06-28,00:05,NYY vs TEX,NYY,TEX,1.77,2.11,NYY,NYY,0.51,N,6,9,TEX,1.77
1000,2016-06-28,00:10,ATL vs CLE,ATL,CLE,2.26,1.67,CLE,CLE,0.636,N,3,8,CLE,2.26
1001,2016-06-28,00:10,CIN vs CHC,CIN,CHC,3.34,1.35,CHC,CHC,0.661,N,8,11,CHC,3.34
1002,2016-06-28,00:10,TBR vs BOS,TBR,BOS,1.91,1.95,TBR,BOS,0.58,Y,13,7,BOS,1.91
1003,2016-06-28,01:15,KCR vs STL,KCR,STL,1.75,2.16,KCR,STL,0.51,Y,6,2,STL,1.75
1004,2016-06-28,01:40,COL vs TOR,COL,TOR,2.04,1.82,TOR,TOR,0.537,N,9,5,TOR,2.04
1005,2016-06-28,02:40,ARI vs PHI,ARI,PHI,1.71,2.2,ARI,ARI,0.534,N,0,8,PHI,1.71
1006,2016-06-28,03:05,LAA vs HOU,LAA,HOU,1.85,2.02,LAA,HOU,0.546,Y,2,4,HOU,1.85
1007,2016-06-28,03:15,SFG vs OAK,SFG,OAK,1.58,2.48,SFG,SFG,0.593,N,3,8,OAK,1.58
1008,2016-06-29,00:05,WSN vs NYM,WSN,NYM,1.79,2.1,WSN,WSN,0.603,N,5,0,NYM,1.79
1009,2016-06-29,00:05,NYY vs TEX,NYY,TEX,2.09,1.78,TEX,NYY,0.51,Y,1,7,TEX,2.09
1010,2016-06-29,00:08,DET vs MIA,DET,MIA,1.89,1.97,DET,DET,0.58,N,7,5,MIA,1.89
1011,2016-06-29,00:10,ATL vs CLE,ATL,CLE,2.79,1.47,CLE,CLE,0.636,N,3,5,CLE,2.79
1012,2016-06-29,00:10,CIN vs CHC,CIN,CHC,3.06,1.4,CHC,CHC,0.661,N,2,7,CHC,3.06
1013,2016-06-29,00:10,TBR vs BOS,TBR,BOS,1.92,1.93,TBR,BOS,0.58,Y,2,8,BOS,1.92
1014,2016-06-29,01:10,CHW vs MIN,CHW,MIN,1.55,2.56,CHW,CHW,0.648,N,0,4,MIN,1.55
1015,2016-06-29,01:10,MIL vs LAD,MIL,LAD,2.2,1.69,LAD,LAD,0.543,N,5,6,LAD,2.2
1016,2016-06-29,01:40,COL vs TOR,COL,TOR,2.27,1.67,TOR,TOR,0.537,N,9,14,TOR,2.27
1017,2016-06-29,02:40,ARI vs PHI,ARI,PHI,1.48,2.76,ARI,ARI,0.534,N,3,4,PHI,1.48
1018,2016-06-29,03:05,LAA vs HOU,LAA,HOU,2.13,1.77,HOU,HOU,0.546,N,1,7,HOU,2.13
1019,2016-06-29,03:10,SDP vs BAL,SDP,BAL,2.36,1.64,BAL,BAL,0.563,N,7,11,BAL,2.36
1020,2016-06-29,03:10,SEA vs PIT,SEA,PIT,1.58,2.47,SEA,SEA,0.568,N,5,2,PIT,1.58
1021,2016-06-29,17:10,TBR vs BOS,TBR,BOS,2.56,1.55,BOS,BOS,0.58,N,4,0,BOS,2.56
1022,2016-06-29,17:35,CIN vs CHC,CIN,CHC,2.55,1.55,CHC,CHC,0.661,N,2,9,CHC,2.55
1023,2016-06-29,18:08,DET vs MIA,DET,MIA,1.73,2.18,DET,DET,0.58,N,10,3,MIA,1.73
1024,2016-06-29,20:10,COL vs TOR,COL,TOR,2.11,1.77,TOR,TOR,0.537,N,3,5,TOR,2.11
1025,2016-06-29,20:35,LAA vs HOU,LAA,HOU,2.32,1.66,HOU,HOU,0.546,N,4,10,HOU,2.32
1026,2016-06-29,20:40,ARI vs PHI,ARI,PHI,1.57,2.49,ARI,ARI,0.534,N,8,9,PHI,1.57
1027,2016-06-29,20:40,SDP vs BAL,SDP,BAL,2.22,1.71,BAL,BAL,0.563,N,6,12,BAL,2.22
1028,2016-06-30,00:05,NYY vs TEX,NYY,TEX,1.52,2.64,NYY,NYY,0.51,N,9,7,TEX,1.52
1029,2016-06-30,01:10,CHW vs MIN,CHW,MIN,1.88,1.97,CHW,CHW,0.648,N,9,6,MIN,1.88
1030,2016-06-30,01:10,MIL vs LAD,MIL,LAD,1.93,1.92,LAD,LAD,0.543,N,7,0,LAD,1.93
1031,2016-06-30,01:15,STL vs KCR,STL,KCR,1.58,2.48,STL,STL,0.59,N,2,3,KCR,1.58
1032,2016-06-30,03:05,OAK vs SFG,OAK,SFG,1.74,2.16,OAK,SFG,0.514,Y,7,1,SFG,1.74
1033,2016-06-30,18:05,NYY vs TEX,NYY,TEX,1.67,2.28,NYY,NYY,0.51,N,2,1,TEX,1.67
1034,2016-06-30,19:10,CHW vs MIN,CHW,MIN,1.62,2.39,CHW,CHW,0.648,N,6,5,MIN,1.62
1035,2016-06-30,19:10,MIL vs LAD,MIL,LAD,2.22,1.71,LAD,LAD,0.543,N,1,8,LAD,2.22
1036,2016-07-01,00:05,WSN vs CIN,WSN,CIN,1.48,2.75,WSN,WSN,0.693,N,13,4,CIN,1.48
1037,2016-07-01,00:07,TOR vs CLE,TOR,CLE,2.06,1.81,CLE,TOR,0.526,Y,1,4,CLE,2.06
1038,2016-07-01,00:10,ATL vs MIA,ATL,MIA,2.46,1.59,MIA,MIA,0.567,N,8,5,MIA,2.46
1039,2016-07-01,00:10,NYM vs CHC,NYM,CHC,2.23,1.7,CHC,CHC,0.567,N,4,3,CHC,2.23
1040,2016-07-01,00:10,TBR vs DET,TBR,DET,1.88,1.98,TBR,DET,0.529,Y,7,10,DET,1.88
1041,2016-07-01,03:10,SEA vs BAL,SEA,BAL,1.9,1.96,SEA,SEA,0.544,N,5,3,BAL,1.9
1042,2016-07-01,18:07,TOR vs CLE,TOR,CLE,1.72,2.19,TOR,TOR,0.526,N,1,2,CLE,1.72
1043,2016-07-01,23:05,WSN vs CIN,WSN,CIN,1.56,2.53,WSN,WSN,0.693,N,3,2,CIN,1.56
1044,2016-07-02,00:05,PHI vs KCR,PHI,KCR,2.09,1.78,KCR,KCR,0.51,N,4,3,KCR,2.09
1045,2016-07-02,00:10,BOS vs LAA,BOS,LAA,1.49,2.73,BOS,BOS,0.679,N,5,4,LAA,1.49
1046,2016-07-02,00:10,NYM vs CHC,NYM,CHC,1.9,1.95,NYM,CHC,0.567,Y,10,2,CHC,1.9
1047,2016-07-02,00:10,TBR vs DET,TBR,DET,1.93,1.93,DET,DET,0.529,N,2,10,DET,1.93
1048,2016-07-02,00:35,ATL vs MIA,ATL,MIA,1.8,2.08,ATL,MIA,0.567,Y,5,7,MIA,1.8
1049,2016-07-02,01:10,HOU vs CHW,HOU,CHW,1.55,2.58,HOU,HOU,0.559,N,5,0,CHW,1.55
1050,2016-07-02,01:10,MIN vs TEX,MIN,TEX,2.05,1.81,TEX,TEX,0.627,N,2,3,TEX,2.05
1051,2016-07-02,01:15,STL vs MIL,STL,MIL,1.52,2.65,STL,STL,0.59,N,7,1,MIL,1.52
1052,2016-07-02,02:40,ARI vs SFG,ARI,SFG,2.3,1.66,SFG,SFG,0.549,N,4,6,SFG,2.3
1053,2016-07-02,03:05,OAK vs PIT,OAK,PIT,1.63,2.37,OAK,PIT,0.507,Y,3,7,PIT,1.63
1054,2016-07-02,03:10,LAD vs COL,LAD,COL,1.55,2.58,LAD,LAD,0.623,N,5,0,COL,1.55
1055,2016-07-02,03:10,SEA vs BAL,SEA,BAL,1.98,1.88,BAL,SEA,0.544,Y,5,2,BAL,1.98
1056,2016-07-02,03:40,SDP vs NYY,SDP,NYY,2.24,1.7,NYY,NYY,0.57,N,7,6,NYY,2.24
1057,2016-07-02,18:07,TOR vs CLE,TOR,CLE,1.59,2.46,TOR,TOR,0.526,N,9,6,CLE,1.59
1058,2016-07-02,19:10,MIN vs TEX,MIN,TEX,1.84,2.02,MIN,TEX,0.627,Y,17,5,TEX,1.84
1059,2016-07-02,19:15,STL vs MIL,STL,MIL,1.52,2.65,STL,STL,0.59,N,3,0,MIL,1.52
1060,2016-07-02,21:10,ATL vs MIA,ATL,MIA,3.19,1.38,MIA,MIA,0.567,N,9,1,MIA,3.19
1061,2016-07-02,21:10,HOU vs CHW,HOU,CHW,1.96,1.9,CHW,HOU,0.559,Y,6,7,CHW,1.96
1062,2016-07-02,21:10,TBR vs DET,TBR,DET,2.16,1.74,DET,DET,0.529,N,2,3,DET,2.16
1063,2016-07-02,22:50,PHI vs KCR,PHI,KCR,2.31,1.65,KCR,KCR,0.51,N,2,6,KCR,2.31
1064,2016-07-03,00:15,BOS vs LAA,BOS,LAA,1.63,2.36,BOS,BOS,0.679,N,2,21,LAA,1.63
1065,2016-07-03,00:15,WSN vs CIN,WSN,CIN,1.46,2.84,WSN,WSN,0.693,N,4,9,CIN,1.46
1066,2016-07-03,00:15,NYM vs CHC,NYM,CHC,2.92,1.44,CHC,CHC,0.567,N,4,3,CHC,2.92
1067,2016-07-03,03:05,OAK vs PIT,OAK,PIT,1.63,2.39,OAK,PIT,0.507,Y,2,4,PIT,1.63
1068,2016-07-03,03:10,ARI vs SFG,ARI,SFG,1.94,1.9,SFG,SFG,0.549,N,6,5,SFG,1.94
1069,2016-07-03,03:10,LAD vs COL,LAD,COL,1.57,2.52,LAD,LAD,0.623,N,6,1,COL,1.57
1070,2016-07-03,03:10,SDP vs NYY,SDP,NYY,1.72,2.2,SDP,NYY,0.57,Y,2,1,NYY,1.72
1071,2016-07-03,03:10,SEA vs BAL,SEA,BAL,1.67,2.29,SEA,SEA,0.544,N,12,6,BAL,1.67
1072,2016-07-03,18:07,TOR vs CLE,TOR,CLE,2.01,1.85,CLE,TOR,0.526,Y,17,1,CLE,2.01
1073,2016-07-03,18:10,NYM vs CHC,NYM,CHC,1.97,1.89,CHC,CHC,0.567,N,14,3,CHC,1.97
1074,2016-07-03,18:35,BOS vs LAA,BOS,LAA,1.92,1.94,BOS,BOS,0.679,N,10,5,LAA,1.92
1075,2016-07-03,18:35,WSN vs CIN,WSN,CIN,1.32,3.6,WSN,WSN,0.693,N,12,1,CIN,1.32
1076,2016-07-03,18:35,PHI vs KCR,PHI,KCR,1.89,1.97,PHI,KCR,0.51,Y,7,2,KCR,1.89
1077,2016-07-03,19:10,HOU vs CHW,HOU,CHW,1.79,2.08,HOU,HOU,0.559,N,1,4,CHW,1.79
1078,2016-07-03,19:10,MIN vs TEX,MIN,TEX,2.44,1.59,TEX,TEX,0.627,N,5,4,TEX,2.44
1079,2016-07-03,19:15,STL vs MIL,STL,MIL,1.53,2.62,STL,STL,0.59,N,9,8,MIL,1.53
1080,2016-07-03,21:05,OAK vs PIT,OAK,PIT,1.69,2.24,OAK,PIT,0.507,Y,3,6,PIT,1.69
1081,2016-07-03,21:10,ARI vs SFG,ARI,SFG,1.75,2.13,ARI,SFG,0.549,Y,4,5,SFG,1.75
1082,2016-07-03,21:10,LAD vs COL,LAD,COL,1.57,2.55,LAD,LAD,0.623,N,4,1,COL,1.57
1083,2016-07-03,21:10,SEA vs BAL,SEA,BAL,1.65,2.32,SEA,SEA,0.544,N,9,4,BAL,1.65
1084,2016-07-03,21:40,SDP vs NYY,SDP,NYY,2.11,1.78,NYY,NYY,0.57,N,3,6,NYY,2.11
1085,2016-07-04,16:05,WSN vs MIL,WSN,MIL,1.38,3.18,WSN,WSN,0.649,N,0,1,MIL,1.38
1086,2016-07-04,18:10,TBR vs LAA,TBR,LAA,1.86,2.0,TBR,TBR,0.567,N,4,2,LAA,1.86
1087,2016-07-04,18:35,BOS vs TEX,BOS,TEX,1.46,2.84,BOS,BOS,0.562,N,12,5,TEX,1.46
1088,2016-07-04,19:10,CHW vs NYY,CHW,NYY,2.06,1.82,NYY,CHW,0.513,Y,8,2,NYY,2.06
1089,2016-07-04,19:10,HOU vs SEA,HOU,SEA,1.66,2.29,HOU,HOU,0.535,N,2,1,SEA,1.66
1090,2016-07-04,19:10,MIN vs OAK,MIN,OAK,1.83,2.04,MIN,OAK,0.521,Y,1,3,OAK,1.83
1091,2016-07-04,19:15,STL vs PIT,STL,PIT,1.53,2.62,STL,STL,0.565,N,2,4,PIT,1.53
1092,2016-07-04,19:20,CHC vs CIN,CHC,CIN,1.44,2.89,CHC,CHC,0.729,N,10,4,CIN,1.44
1093,2016-07-04,21:05,PHI vs ATL,PHI,ATL,1.55,2.57,PHI,PHI,0.579,N,8,2,ATL,1.55
1094,2016-07-04,21:05,SFG vs COL,SFG,COL,1.8,2.08,SFG,SFG,0.574,N,3,1,COL,1.8
1095,2016-07-04,21:10,NYM vs MIA,NYM,MIA,1.56,2.53,NYM,NYM,0.571,N,8,6,MIA,1.56
1096,2016-07-05,00:07,TOR vs KCR,TOR,KCR,1.49,2.72,TOR,TOR,0.614,N,6,2,KCR,1.49
1097,2016-07-05,00:10,CLE vs DET,CLE,DET,1.55,2.57,CLE,CLE,0.572,N,5,3,DET,1.55
1098,2016-07-05,02:10,ARI vs SDP,ARI,SDP,1.67,2.28,ARI,ARI,0.537,N,4,8,SDP,1.67
1099,2016-07-05,02:10,LAD vs BAL,LAD,BAL,1.57,2.51,LAD,LAD,0.573,N,7,5,BAL,1.57
1100,2016-07-05,19:20,CHC vs CIN,CHC,CIN,1.33,3.52,CHC,CHC,0.729,N,5,9,CIN,1.33
1101,2016-07-06,00:05,WSN vs MIL,WSN,MIL,1.59,2.47,WSN,WSN,0.649,N,2,5,MIL,1.59
1102,2016-07-06,00:05,PHI vs ATL,PHI,ATL,1.93,1.93,ATL,PHI,0.579,Y,5,1,ATL,1.93
1103,2016-07-06,00:07,TOR vs KCR,TOR,KCR,1.63,2.37,TOR,TOR,0.614,N,8,3,KCR,1.63
1104,2016-07-06,00:10,BOS vs TEX,BOS,TEX,1.46,2.84,BOS,BOS,0.562,N,2,7,TEX,1.46
1105,2016-07-06,00:10,CLE vs DET,CLE,DET,1.51,2.67,CLE,CLE,0.572,N,12,1,DET,1.51
1106,2016-07-06,00:10,NYM vs MIA,NYM,MIA,1.65,2.33,NYM,NYM,0.571,N,2,5,MIA,1.65
1107,2016-07-06,00:10,TBR vs LAA,TBR,LAA,1.54,2.6,TBR,TBR,0.567,N,5,13,LAA,1.54
1108,2016-07-06,01:09,STL vs PIT,STL,PIT,1.71,2.21,STL,STL,0.565,N,2,5,PIT,1.71
1109,2016-07-06,01:10,CHW vs NYY,CHW,NYY,2.04,1.83,NYY,CHW,0.513,Y,0,9,NYY,2.04
1110,2016-07-06,01:10,HOU vs SEA,HOU,SEA,1.69,2.25,HOU,HOU,0.535,N,5,2,SEA,1.69
1111,2016-07-06,01:10,MIN vs OAK,MIN,OAK,2.06,1.81,OAK,OAK,0.521,N,11,4,OAK,2.06
1112,2016-07-06,02:40,ARI vs SDP,ARI,SDP,1.7,2.22,ARI,ARI,0.537,N,7,5,SDP,1.7
1113,2016-07-06,03:10,LAD vs BAL,LAD,BAL,1.71,2.22,LAD,LAD,0.573,N,1,4,BAL,1.71
1114,2016-07-06,03:15,SFG vs COL,SFG,COL,1.46,2.84,SFG,SFG,0.574,N,3,7,COL,1.46
1115,2016-07-06,17:10,CLE vs DET,CLE,DET,1.81,2.05,CLE,CLE,0.572,N,2,12,DET,1.81
1116,2016-07-06,18:05,PHI vs ATL,PHI,ATL,1.55,2.61,PHI,PHI,0.579,N,4,3,ATL,1.55
1117,2016-07-06,18:10,MIN vs OAK,MIN,OAK,1.92,1.93,MIN,OAK,0.521,Y,4,0,OAK,1.92
1118,2016-07-06,18:10,NYM vs MIA,NYM,MIA,1.42,3.01,NYM,NYM,0.571,N,4,2,MIA,1.42
1119,2016-07-06,19:20,CHC vs CIN,CHC,CIN,1.53,2.62,CHC,CHC,0.729,N,3,5,CIN,1.53
1120,2016-07-06,20:10,LAD vs BAL,LAD,BAL,1.93,1.93,BAL,LAD,0.573,Y,4,6,BAL,1.93
1121,2016-07-07,00:10,TBR vs LAA,TBR,LAA,1.63,2.37,TBR,TBR,0.567,N,2,7,LAA,1.63
1122,2016-07-07,01:15,STL vs PIT,STL,PIT,1.61,2.43,STL,STL,0.565,N,5,7,PIT,1.61
1123,2016-07-07,17:10,TBR vs LAA,TBR,LAA,1.91,1.94,TBR,TBR,0.567,N,1,5,LAA,1.91
1124,2016-07-07,18:45,STL vs PIT,STL,PIT,1.71,2.21,STL,STL,0.565,N,5,1,PIT,1.71
1125,2016-07-08,00:07,TOR vs DET,TOR,DET,1.77,2.11,TOR,TOR,0.558,N,5,4,DET,1.77
1126,2016-07-08,00:10,CLE vs NYY,CLE,NYY,1.65,2.31,CLE,CLE,0.573,N,4,5,NYY,1.65
1127,2016-07-08,00:10,NYM vs WSN,NYM,WSN,1.98,1.88,WSN,WSN,0.524,N,9,7,WSN,1.98
1128,2016-07-08,01:05,TEX vs MIN,TEX,MIN,1.81,2.04,TEX,TEX,0.698,N,1,10,MIN,1.81
1129,2016-07-08,01:10,HOU vs OAK,HOU,OAK,1.81,2.05,HOU,HOU,0.608,N,1,3,OAK,1.81
1130,2016-07-08,01:15,KCR vs SEA,KCR,SEA,1.71,2.22,KCR,SEA,0.513,Y,4,3,SEA,1.71
1131,2016-07-08,01:40,COL vs PHI,COL,PHI,1.58,2.5,COL,COL,0.588,N,11,2,PHI,1.58
1132,2016-07-08,03:10,LAD vs SDP,LAD,SDP,1.68,2.27,LAD,LAD,0.67,N,0,6,SDP,1.68
1133,2016-07-09,00:05,BAL vs LAA,BAL,LAA,1.89,1.95,BAL,BAL,0.626,N,5,9,LAA,1.89
1134,2016-07-09,00:05,PIT vs CHC,PIT,CHC,2.78,1.47,CHC,CHC,0.591,N,8,4,CHC,2.78
1135,2016-07-09,00:07,TOR vs DET,TOR,DET,1.48,2.77,TOR,TOR,0.558,N,6,0,DET,1.48
1136,2016-07-09,00:10,BOS vs TBR,BOS,TBR,1.88,1.97,BOS,BOS,0.655,N,6,5,TBR,1.88
1137,2016-07-09,00:10,CLE vs NYY,CLE,NYY,1.61,2.42,CLE,CLE,0.573,N,10,2,NYY,1.61
1138,2016-07-09,00:10,MIA vs CIN,MIA,CIN,1.35,3.37,MIA,MIA,0.606,N,3,1,CIN,1.35
1139,2016-07-09,00:10,NYM vs WSN,NYM,WSN,1.91,1.95,NYM,WSN,0.524,Y,1,3,WSN,1.91
1140,2016-07-09,01:05,TEX vs MIN,TEX,MIN,1.53,2.64,TEX,TEX,0.698,N,6,5,MIN,1.53
1141,2016-07-09,01:10,CHW vs ATL,CHW,ATL,1.33,3.5,CHW,CHW,0.654,N,8,11,ATL,1.33
1142,2016-07-09,01:10,COL vs PHI,COL,PHI,1.63,2.37,COL,COL,0.588,N,3,5,PHI,1.63
1143,2016-07-09,01:10,HOU vs OAK,HOU,OAK,1.56,2.54,HOU,HOU,0.608,N,10,9,OAK,1.56
1144,2016-07-09,01:10,MIL vs STL,MIL,STL,2.1,1.78,STL,STL,0.51,N,4,3,STL,2.1
1145,2016-07-09,01:15,KCR vs SEA,KCR,SEA,1.96,1.89,SEA,SEA,0.513,N,2,3,SEA,1.96
1146,2016-07-09,03:10,LAD vs SDP,LAD,SDP,1.52,2.67,LAD,LAD,0.67,N,10,6,SDP,1.52
1147,2016-07-09,03:15,SFG vs ARI,SFG,ARI,1.66,2.28,SFG,SFG,0.627,N,6,2,ARI,1.66
1148,2016-07-09,18:07,TOR vs DET,TOR,DET,1.4,3.17,TOR,TOR,0.558,N,2,3,DET,1.4
1149,2016-07-09,19:10,CHW vs ATL,CHW,ATL,1.56,2.54,CHW,CHW,0.654,N,5,4,ATL,1.56
1150,2016-07-09,19:10,MIL vs STL,MIL,STL,2.3,1.66,STL,STL,0.51,N,1,8,STL,2.3
1151,2016-07-09,21:05,BAL vs LAA,BAL,LAA,1.8,2.08,BAL,BAL,0.626,N,3,2,LAA,1.8
1152,2016-07-09,21:05,BOS vs TBR,BOS,TBR,1.52,2.63,BOS,BOS,0.655,N,4,1,TBR,1.52
1153,2016-07-09,21:05,SFG vs ARI,SFG,ARI,1.71,2.19,SFG,SFG,0.627,N,4,2,ARI,1.71
1154,2016-07-09,21:10,CLE vs NYY,CLE,NYY,1.56,2.54,CLE,CLE,0.573,N,6,7,NYY,1.56
1155,2016-07-09,21:10,HOU vs OAK,HOU,OAK,1.46,2.86,HOU,HOU,0.608,N,2,3,OAK,1.46
1156,2016-07-09,21:10,MIA vs CIN,MIA,CIN,1.55,2.56,MIA,MIA,0.606,N,4,2,CIN,1.55
1157,2016-07-09,21:15,KCR vs SEA,KCR,SEA,2.04,1.83,SEA,SEA,0.513,N,5,3,SEA,2.04
1158,2016-07-10,00:15,LAD vs SDP,LAD,SDP,1.42,3.02,LAD,LAD,0.67,N,4,3,SDP,1.42
1159,2016-07-10,00:15,NYM vs WSN,NYM,WSN,2.8,1.47,WSN,WSN,0.524,N,1,6,WSN,2.8
1160,2016-07-10,00:15,PIT vs CHC,PIT,CHC,2.45,1.59,CHC,CHC,0.591,N,12,6,CHC,2.45
1161,2016-07-10,01:40,COL vs PHI,COL,PHI,1.64,2.36,COL,COL,0.588,N,8,3,PHI,1.64
1162,2016-07-10,02:05,TEX vs MIN,TEX,MIN,1.67,2.29,TEX,TEX,0.698,N,6,8,MIN,1.67
1163,2016-07-10,18:10,CLE vs NYY,CLE,NYY,1.7,2.22,CLE,CLE,0.573,N,7,11,NYY,1.7
1164,2016-07-10,18:10,MIA vs CIN,MIA,CIN,1.65,2.33,MIA,MIA,0.606,N,7,3,CIN,1.65
1165,2016-07-10,18:10,NYM vs WSN,NYM,WSN,1.96,1.91,WSN,WSN,0.524,N,2,3,WSN,1.96
1166,2016-07-10,18:35,BAL vs LAA,BAL,LAA,1.48,2.77,BAL,BAL,0.626,N,4,2,LAA,1.48
1167,2016-07-10,18:35,BOS vs TBR,BOS,TBR,1.43,2.97,BOS,BOS,0.655,N,4,0,TBR,1.43
1168,2016-07-10,18:35,PIT vs CHC,PIT,CHC,2.35,1.64,CHC,CHC,0.591,N,5,6,CHC,2.35
