ID,Date,Time,Matchup_US_P,Visitor_Team,Home_Team,Visitor_Odd,Home_Odd,Bookies_choice,Sibyl,Confidence,Divergence_Y/N,Visi_Team_PTS,Home_Team_PTS,True_Result,Winner_Odd
891,2016-06-16,02:05,TEX @ OAK,TEX,OAK,2.28,1.68,OAK,TEX,0.567,Y,7,5,TEX,1.68
892,2016-06-16,16:10,CIN @ ATL,CIN,ATL,2.01,1.86,ATL,ATL,0.5,N,2,7,ATL,1.86
893,2016-06-16,17:10,SEA @ TBR,SEA,TBR,1.85,2.0,SEA,SEA,0.525,N,6,4,SEA,2.0
894,2016-06-16,19:35,TEX @ OAK,TEX,OAK,1.96,1.9,OAK,TEX,0.567,Y,5,1,TEX,1.9
895,2016-06-16,23:05,TOR @ PHI,TOR,PHI,1.73,2.18,TOR,TOR,0.585,N,13,2,TOR,2.18
896,2016-06-16,23:10,BAL @ BOS,BAL,BOS,2.16,1.75,BOS,BOS,0.598,N,5,1,BAL,1.75
897,2016-06-16,23:10,PIT @ NYM,PIT,NYM,2.11,1.78,NYM,NYM,0.564,N,4,6,NYM,1.78
898,2016-06-17,00:10,NYY @ MIN,NYY,MIN,1.76,2.14,NYY,NYY,0.598,N,4,1,NYY,2.14
899,2016-06-17,00:15,DET @ KCR,DET,KCR,1.92,1.94,DET,DET,0.518,N,10,4,KCR,1.94
900,2016-06-17,02:10,MIL @ LAD,MIL,LAD,2.35,1.63,LAD,LAD,0.621,N,8,6,LAD,1.63
901,2016-06-17,02:10,WSN @ SDP,WSN,SDP,1.53,2.61,WSN,WSN,0.624,N,8,5,WSN,2.61
902,2016-06-17,18:20,PIT @ CHC,PIT,CHC,3.29,1.36,CHC,CHC,0.665,N,0,6,CHC,1.36
903,2016-06-17,23:05,TOR @ BAL,TOR,BAL,1.7,2.22,TOR,BAL,0.514,Y,13,3,TOR,2.22
904,2016-06-17,23:05,ARI @ PHI,ARI,PHI,1.68,2.27,ARI,PHI,0.546,Y,10,2,ARI,2.27
905,2016-06-17,23:10,SEA @ BOS,SEA,BOS,2.12,1.77,BOS,BOS,0.595,N,8,4,SEA,1.77
906,2016-06-17,23:10,CHW @ CLE,CHW,CLE,1.85,2.02,CHW,CLE,0.6,Y,2,3,CLE,2.02
907,2016-06-17,23:10,COL @ MIA,COL,MIA,2.09,1.79,MIA,MIA,0.559,N,1,5,MIA,1.79
908,2016-06-17,23:10,ATL @ NYM,ATL,NYM,2.87,1.45,NYM,NYM,0.672,N,5,1,ATL,1.45
909,2016-06-17,23:10,SFG @ TBR,SFG,TBR,2.04,1.83,TBR,SFG,0.504,Y,5,1,SFG,1.83
910,2016-06-18,00:10,CIN @ HOU,CIN,HOU,3.35,1.36,HOU,HOU,0.635,N,4,2,HOU,1.36
911,2016-06-18,00:10,NYY @ MIN,NYY,MIN,1.57,2.51,NYY,NYY,0.598,N,8,2,NYY,2.51
912,2016-06-18,00:15,DET @ KCR,DET,KCR,1.87,1.99,DET,DET,0.518,N,3,10,KCR,1.99
913,2016-06-18,00:15,TEX @ STL,TEX,STL,2.04,1.82,STL,STL,0.504,N,1,0,TEX,1.82
914,2016-06-18,01:35,LAA @ OAK,LAA,OAK,1.68,2.27,LAA,OAK,0.557,Y,2,3,LAA,2.27
915,2016-06-18,02:10,MIL @ LAD,MIL,LAD,2.45,1.6,LAD,LAD,0.621,N,2,3,LAD,1.6
916,2016-06-18,02:40,WSN @ SDP,WSN,SDP,1.56,2.55,WSN,WSN,0.624,N,7,5,SDP,2.55
917,2016-06-18,18:10,NYY @ MIN,NYY,MIN,1.65,2.34,NYY,NYY,0.598,N,7,6,NYY,2.34
918,2016-06-18,19:05,ARI @ PHI,ARI,PHI,1.65,2.33,ARI,PHI,0.546,Y,4,1,ARI,2.33
919,2016-06-18,20:05,TOR @ BAL,TOR,BAL,1.99,1.86,BAL,BAL,0.514,N,2,4,BAL,1.86
920,2016-06-18,20:05,SEA @ BOS,SEA,BOS,2.58,1.55,BOS,BOS,0.595,N,2,6,BOS,1.55
921,2016-06-18,20:05,LAA @ OAK,LAA,OAK,2.08,1.81,OAK,OAK,0.557,N,7,1,LAA,1.81
922,2016-06-18,20:10,CIN @ HOU,CIN,HOU,2.93,1.43,HOU,HOU,0.635,N,4,5,HOU,1.43
923,2016-06-18,20:10,COL @ MIA,COL,MIA,2.06,1.81,MIA,MIA,0.559,N,6,9,MIA,1.81
924,2016-06-18,20:10,SFG @ TBR,SFG,TBR,2.2,1.72,TBR,SFG,0.504,Y,6,4,SFG,1.72
925,2016-06-18,20:15,TEX @ STL,TEX,STL,2.57,1.55,STL,STL,0.504,N,4,3,TEX,1.55
926,2016-06-18,22:10,CHW @ CLE,CHW,CLE,2.78,1.48,CLE,CLE,0.6,N,2,13,CLE,1.48
927,2016-06-19,00:15,PIT @ CHC,PIT,CHC,3.2,1.38,CHC,CHC,0.665,N,3,4,CHC,1.38
928,2016-06-19,00:15,DET @ KCR,DET,KCR,2.22,1.7,KCR,DET,0.518,Y,5,16,KCR,1.7
929,2016-06-19,00:15,ATL @ NYM,ATL,NYM,3.18,1.38,NYM,NYM,0.672,N,4,3,ATL,1.38
930,2016-06-19,02:10,MIL @ LAD,MIL,LAD,2.45,1.59,LAD,LAD,0.621,N,6,10,LAD,1.59
931,2016-06-19,02:10,WSN @ SDP,WSN,SDP,1.39,3.14,WSN,WSN,0.624,N,3,7,SDP,3.14
932,2016-06-19,17:10,CHW @ CLE,CHW,CLE,2.46,1.59,CLE,CLE,0.6,N,2,3,CLE,1.59
933,2016-06-19,17:10,COL @ MIA,COL,MIA,2.18,1.73,MIA,MIA,0.559,N,0,3,MIA,1.73
934,2016-06-19,17:10,ATL @ NYM,ATL,NYM,2.6,1.53,NYM,NYM,0.672,N,6,0,ATL,1.53
935,2016-06-19,17:10,SFG @ TBR,SFG,TBR,2.2,1.71,TBR,SFG,0.504,Y,5,1,SFG,1.71
936,2016-06-19,17:35,TOR @ BAL,TOR,BAL,1.89,1.97,TOR,BAL,0.514,Y,6,11,BAL,1.97
937,2016-06-19,17:35,ARI @ PHI,ARI,PHI,1.72,2.17,ARI,PHI,0.546,Y,5,1,ARI,2.17
938,2016-06-19,18:10,CIN @ HOU,CIN,HOU,2.75,1.49,HOU,HOU,0.635,N,0,6,HOU,1.49
939,2016-06-19,18:10,NYY @ MIN,NYY,MIN,1.62,2.39,NYY,NYY,0.598,N,4,7,MIN,2.39
940,2016-06-19,18:15,DET @ KCR,DET,KCR,1.93,1.92,KCR,DET,0.518,Y,1,2,KCR,1.92
941,2016-06-19,18:15,TEX @ STL,TEX,STL,2.06,1.81,STL,STL,0.504,N,5,4,TEX,1.81
942,2016-06-19,20:05,LAA @ OAK,LAA,OAK,1.72,2.19,LAA,OAK,0.557,Y,2,0,LAA,2.19
943,2016-06-19,20:10,MIL @ LAD,MIL,LAD,2.78,1.48,LAD,LAD,0.621,N,1,2,LAD,1.48
944,2016-06-19,20:40,WSN @ SDP,WSN,SDP,1.84,2.03,WSN,WSN,0.624,N,3,6,SDP,2.03
945,2016-06-20,17:05,ARI @ PHI,ARI,PHI,2.08,1.78,PHI,PHI,0.546,N,3,1,ARI,1.78
946,2016-06-20,23:05,SFG @ PIT,SFG,PIT,1.64,2.34,SFG,PIT,0.533,Y,0,1,PIT,2.34
947,2016-06-20,23:08,SEA @ DET,SEA,DET,1.7,2.22,SEA,DET,0.544,Y,7,8,DET,2.22
948,2016-06-20,23:10,CHW @ BOS,CHW,BOS,2.85,1.45,BOS,BOS,0.618,N,3,1,CHW,1.45
949,2016-06-20,23:10,TBR @ CLE,TBR,CLE,2.06,1.8,CLE,CLE,0.638,N,4,7,CLE,1.8
950,2016-06-20,23:10,COL @ MIA,COL,MIA,1.94,1.91,MIA,MIA,0.559,N,5,3,COL,1.91
951,2016-06-21,00:05,STL @ CHC,STL,CHC,2.4,1.61,CHC,CHC,0.643,N,3,2,STL,1.61
952,2016-06-21,00:10,LAA @ HOU,LAA,HOU,2.25,1.68,HOU,HOU,0.624,N,7,10,HOU,1.68
953,2016-06-21,02:10,WSN @ LAD,WSN,LAD,3.5,1.34,LAD,LAD,0.51,N,1,4,LAD,1.34
954,2016-06-21,23:05,SDP @ BAL,SDP,BAL,2.52,1.56,BAL,BAL,0.64,N,10,7,SDP,1.56
955,2016-06-21,23:05,COL @ NYY,COL,NYY,2.44,1.6,NYY,NYY,0.597,N,8,4,COL,1.6
956,2016-06-21,23:05,SFG @ PIT,SFG,PIT,1.53,2.6,SFG,PIT,0.533,Y,15,4,SFG,2.6
957,2016-06-21,23:07,ARI @ TOR,ARI,TOR,2.68,1.5,TOR,TOR,0.666,N,4,2,ARI,1.5
958,2016-06-21,23:08,SEA @ DET,SEA,DET,2.15,1.75,DET,DET,0.544,N,2,4,DET,1.75
959,2016-06-21,23:10,CHW @ BOS,CHW,BOS,1.92,1.93,CHW,BOS,0.618,Y,3,1,CHW,1.93
960,2016-06-21,23:10,TBR @ CLE,TBR,CLE,2.47,1.58,CLE,CLE,0.638,N,0,6,CLE,1.58
961,2016-06-21,23:10,ATL @ MIA,ATL,MIA,3.3,1.36,MIA,MIA,0.644,N,3,2,ATL,1.36
962,2016-06-21,23:10,KCR @ NYM,KCR,NYM,2.25,1.69,NYM,NYM,0.589,N,1,2,NYM,1.69
963,2016-06-22,00:05,STL @ CHC,STL,CHC,2.25,1.69,CHC,CHC,0.643,N,4,3,STL,1.69
964,2016-06-22,00:05,CIN @ TEX,CIN,TEX,2.68,1.5,TEX,TEX,0.67,N,8,2,TEX,1.5
965,2016-06-22,00:10,LAA @ HOU,LAA,HOU,2.39,1.62,HOU,HOU,0.624,N,2,3,HOU,1.62
966,2016-06-22,00:10,PHI @ MIN,PHI,MIN,2.18,1.73,MIN,MIN,0.508,N,10,14,MIN,1.73
967,2016-06-22,02:05,MIL @ OAK,MIL,OAK,2.35,1.64,OAK,OAK,0.518,N,3,5,MIL,1.64
968,2016-06-22,02:10,WSN @ LAD,WSN,LAD,2.16,1.74,LAD,LAD,0.51,N,2,3,LAD,1.74
969,2016-06-22,16:10,ATL @ MIA,ATL,MIA,2.44,1.6,MIA,MIA,0.644,N,0,3,MIA,1.6
970,2016-06-22,17:05,COL @ NYY,COL,NYY,2.15,1.74,NYY,NYY,0.597,N,8,9,NYY,1.74
971,2016-06-22,17:10,KCR @ NYM,KCR,NYM,2.29,1.67,NYM,NYM,0.589,N,3,4,NYM,1.67
972,2016-06-22,18:10,LAA @ HOU,LAA,HOU,2.21,1.71,HOU,HOU,0.624,N,2,3,HOU,1.71
973,2016-06-22,18:20,STL @ CHC,STL,CHC,3.11,1.39,CHC,CHC,0.643,N,7,2,STL,1.39
974,2016-06-22,19:35,MIL @ OAK,MIL,OAK,2.12,1.76,OAK,OAK,0.518,N,4,2,MIL,1.76
975,2016-06-22,20:07,ARI @ TOR,ARI,TOR,2.44,1.59,TOR,TOR,0.666,N,2,5,TOR,1.59
976,2016-06-22,23:05,SDP @ BAL,SDP,BAL,2.57,1.55,BAL,BAL,0.64,N,2,7,BAL,1.55
977,2016-06-22,23:05,SFG @ PIT,SFG,PIT,2.01,1.85,PIT,PIT,0.533,N,7,6,SFG,1.85
978,2016-06-22,23:08,SEA @ DET,SEA,DET,2.09,1.79,DET,DET,0.544,N,1,5,DET,1.79
979,2016-06-22,23:10,CHW @ BOS,CHW,BOS,2.02,1.84,BOS,BOS,0.618,N,8,6,CHW,1.84
980,2016-06-22,23:10,TBR @ CLE,TBR,CLE,2.09,1.78,CLE,CLE,0.638,N,1,6,CLE,1.78
981,2016-06-23,00:10,PHI @ MIN,PHI,MIN,2.45,1.6,MIN,MIN,0.508,N,5,6,PHI,1.6
982,2016-06-23,17:08,SEA @ DET,SEA,DET,2.22,1.69,DET,DET,0.544,N,4,5,DET,1.69
983,2016-06-23,17:10,PHI @ MIN,PHI,MIN,2.29,1.67,MIN,MIN,0.508,N,7,3,PHI,1.67
984,2016-06-23,17:35,CHW @ BOS,CHW,BOS,3.12,1.4,BOS,BOS,0.618,N,7,8,BOS,1.4
985,2016-06-23,23:10,NYM @ ATL,NYM,ATL,1.64,2.34,NYM,NYM,0.598,N,3,4,ATL,2.34
986,2016-06-23,23:10,SDP @ CIN,SDP,CIN,1.87,1.99,SDP,CIN,0.544,Y,7,4,SDP,1.99
987,2016-06-23,23:10,CHC @ MIA,CHC,MIA,1.55,2.55,CHC,CHC,0.598,N,2,4,MIA,2.55
988,2016-06-24,00:40,ARI @ COL,ARI,COL,1.59,2.43,ARI,COL,0.594,Y,7,6,ARI,2.43
989,2016-06-24,02:05,OAK @ LAA,OAK,LAA,2.25,1.69,LAA,LAA,0.523,N,5,4,OAK,1.69
990,2016-06-24,23:05,TBR @ BAL,TBR,BAL,2.3,1.66,BAL,BAL,0.6,N,3,6,BAL,1.66
991,2016-06-24,23:05,MIN @ NYY,MIN,NYY,2.75,1.48,NYY,NYY,0.672,N,3,5,NYY,1.48
992,2016-06-24,23:05,LAD @ PIT,LAD,PIT,2.06,1.8,PIT,LAD,0.518,Y,6,8,PIT,1.8
993,2016-06-24,23:08,CLE @ DET,CLE,DET,1.87,1.99,CLE,DET,0.508,Y,7,5,CLE,1.99
994,2016-06-24,23:10,SDP @ CIN,SDP,CIN,2.11,1.78,CIN,CIN,0.544,N,13,4,SDP,1.78
995,2016-06-24,23:10,CHC @ MIA,CHC,MIA,1.69,2.24,CHC,CHC,0.598,N,5,4,CHC,2.24
996,2016-06-24,23:35,NYM @ ATL,NYM,ATL,1.46,2.84,NYM,NYM,0.598,N,8,6,NYM,2.84
997,2016-06-25,00:05,BOS @ TEX,BOS,TEX,1.51,2.66,BOS,TEX,0.518,Y,8,7,TEX,2.66
998,2016-06-25,00:10,TOR @ CHW,TOR,CHW,1.6,2.43,TOR,TOR,0.507,N,2,3,TOR,2.43
999,2016-06-25,00:10,WSN @ MIL,WSN,MIL,1.55,2.57,WSN,WSN,0.573,N,3,5,MIL,2.57
1000,2016-06-25,00:15,HOU @ KCR,HOU,KCR,1.75,2.14,HOU,HOU,0.508,N,13,4,HOU,2.14
1001,2016-06-25,00:40,ARI @ COL,ARI,COL,2.15,1.74,COL,COL,0.594,N,10,9,COL,1.74
1002,2016-06-25,02:05,OAK @ LAA,OAK,LAA,2.32,1.65,LAA,LAA,0.523,N,7,4,OAK,1.65
1003,2016-06-25,02:10,STL @ SEA,STL,SEA,1.86,2.0,STL,SEA,0.543,Y,3,4,SEA,2.0
1004,2016-06-25,02:15,PHI @ SFG,PHI,SFG,2.63,1.53,SFG,SFG,0.621,N,4,5,PHI,1.53
1005,2016-06-25,17:05,TBR @ BAL,TBR,BAL,2.45,1.59,BAL,BAL,0.6,N,0,5,BAL,1.59
1006,2016-06-25,17:05,TBR @ BAL,TBR,BAL,2.45,1.59,BAL,BAL,0.6,N,0,5,BAL,1.59
1007,2016-06-25,17:05,MIN @ NYY,MIN,NYY,2.71,1.49,NYY,NYY,0.672,N,1,2,NYY,1.49
1008,2016-06-25,18:10,TOR @ CHW,TOR,CHW,1.84,2.02,TOR,TOR,0.507,N,10,8,TOR,2.02
1009,2016-06-25,20:10,SDP @ CIN,SDP,CIN,1.65,2.31,SDP,CIN,0.544,Y,3,0,SDP,2.31
1010,2016-06-25,20:10,ARI @ COL,ARI,COL,2.09,1.78,COL,COL,0.594,N,6,11,COL,1.78
1011,2016-06-25,20:10,CLE @ DET,CLE,DET,1.71,2.21,CLE,DET,0.508,Y,6,0,CLE,2.21
1012,2016-06-25,20:10,CHC @ MIA,CHC,MIA,1.5,2.69,CHC,CHC,0.598,N,6,9,MIA,2.69
1013,2016-06-25,20:10,WSN @ MIL,WSN,MIL,1.69,2.24,WSN,WSN,0.573,N,5,6,MIL,2.24
1014,2016-06-25,23:05,TBR @ BAL,TBR,BAL,2.29,1.66,BAL,BAL,0.6,N,6,8,BAL,1.66
1015,2016-06-25,23:05,TBR @ BAL,TBR,BAL,2.29,1.66,BAL,BAL,0.6,N,6,8,BAL,1.66
1016,2016-06-25,23:15,NYM @ ATL,NYM,ATL,1.68,2.27,NYM,NYM,0.598,N,1,0,NYM,2.27
1017,2016-06-25,23:15,HOU @ KCR,HOU,KCR,1.76,2.14,HOU,HOU,0.508,N,13,5,HOU,2.14
1018,2016-06-25,23:15,LAD @ PIT,LAD,PIT,1.66,2.29,LAD,LAD,0.518,N,1,6,PIT,2.29
1019,2016-06-26,01:20,BOS @ TEX,BOS,TEX,1.81,2.06,BOS,TEX,0.518,Y,3,10,TEX,2.06
1020,2016-06-26,02:05,OAK @ LAA,OAK,LAA,2.23,1.69,LAA,LAA,0.523,N,7,3,LAA,1.69
1021,2016-06-26,02:05,PHI @ SFG,PHI,SFG,3.37,1.35,SFG,SFG,0.621,N,3,2,SFG,1.35
1022,2016-06-26,02:10,STL @ SEA,STL,SEA,2.12,1.76,SEA,SEA,0.543,N,4,5,STL,1.76
1023,2016-06-26,17:05,MIN @ NYY,MIN,NYY,2.62,1.53,NYY,NYY,0.672,N,7,1,MIN,1.53
1024,2016-06-26,17:08,CLE @ DET,CLE,DET,2.22,1.7,DET,DET,0.508,N,9,3,CLE,1.7
1025,2016-06-26,17:10,SDP @ CIN,SDP,CIN,2.16,1.74,CIN,CIN,0.544,N,0,3,CIN,1.74
1026,2016-06-26,17:10,CHC @ MIA,CHC,MIA,2.33,1.65,MIA,CHC,0.598,Y,1,6,MIA,1.65
1027,2016-06-26,17:35,NYM @ ATL,NYM,ATL,1.79,2.08,NYM,NYM,0.598,N,2,5,ATL,2.08
1028,2016-06-26,17:35,TBR @ BAL,TBR,BAL,2.12,1.77,BAL,BAL,0.6,N,5,12,BAL,1.77
1029,2016-06-26,18:10,TOR @ CHW,TOR,CHW,2.04,1.83,CHW,TOR,0.507,Y,2,5,CHW,1.83
1030,2016-06-26,18:10,WSN @ MIL,WSN,MIL,1.72,2.19,WSN,WSN,0.573,N,3,2,WSN,2.19
1031,2016-06-26,18:15,HOU @ KCR,HOU,KCR,1.91,1.94,HOU,HOU,0.508,N,1,6,KCR,1.94
1032,2016-06-26,19:05,BOS @ TEX,BOS,TEX,2.08,1.8,TEX,TEX,0.518,N,2,6,TEX,1.8
1033,2016-06-26,20:05,PHI @ SFG,PHI,SFG,2.89,1.44,SFG,SFG,0.621,N,7,8,SFG,1.44
1034,2016-06-26,20:10,ARI @ COL,ARI,COL,2.14,1.75,COL,COL,0.594,N,7,9,COL,1.75
1035,2016-06-26,20:10,STL @ SEA,STL,SEA,2.07,1.81,SEA,SEA,0.543,N,11,6,STL,1.81
1036,2016-06-27,00:08,LAD @ PIT,LAD,PIT,1.38,3.18,LAD,LAD,0.518,N,3,4,LAD,3.18
1037,2016-06-27,16:35,LAD @ PIT,LAD,PIT,2.01,1.85,PIT,LAD,0.518,Y,5,4,LAD,1.85
1038,2016-06-27,23:05,NYM @ WSN,NYM,WSN,1.82,2.04,NYM,WSN,0.603,Y,4,11,WSN,2.04
1039,2016-06-27,23:05,TEX @ NYY,TEX,NYY,2.11,1.77,NYY,NYY,0.51,N,9,6,TEX,1.77
1040,2016-06-27,23:10,CLE @ ATL,CLE,ATL,1.67,2.26,CLE,CLE,0.636,N,8,3,CLE,2.26
1041,2016-06-27,23:10,CHC @ CIN,CHC,CIN,1.35,3.33,CHC,CHC,0.661,N,11,8,CHC,3.33
1042,2016-06-27,23:10,BOS @ TBR,BOS,TBR,1.95,1.9,TBR,BOS,0.58,Y,7,13,TBR,1.9
1043,2016-06-28,00:15,STL @ KCR,STL,KCR,2.16,1.74,KCR,STL,0.51,Y,2,6,STL,1.74
1044,2016-06-28,00:40,TOR @ COL,TOR,COL,1.82,2.05,TOR,TOR,0.537,N,5,9,TOR,2.05
1045,2016-06-28,01:40,PHI @ ARI,PHI,ARI,2.2,1.71,ARI,ARI,0.534,N,8,0,PHI,1.71
1046,2016-06-28,02:05,HOU @ LAA,HOU,LAA,2.02,1.85,LAA,HOU,0.546,Y,4,2,HOU,1.85
1047,2016-06-28,02:15,OAK @ SFG,OAK,SFG,2.47,1.58,SFG,SFG,0.593,N,8,3,OAK,1.58
1048,2016-06-28,23:05,NYM @ WSN,NYM,WSN,2.09,1.79,WSN,WSN,0.603,N,0,5,WSN,1.79
1049,2016-06-28,23:05,TEX @ NYY,TEX,NYY,1.78,2.09,TEX,NYY,0.51,Y,7,1,TEX,2.09
1050,2016-06-28,23:08,MIA @ DET,MIA,DET,1.97,1.89,DET,DET,0.58,N,5,7,DET,1.89
1051,2016-06-28,23:10,CLE @ ATL,CLE,ATL,1.46,2.8,CLE,CLE,0.636,N,5,3,CLE,2.8
1052,2016-06-28,23:10,CHC @ CIN,CHC,CIN,1.4,3.06,CHC,CHC,0.661,N,7,2,CHC,3.06
1053,2016-06-28,23:10,BOS @ TBR,BOS,TBR,1.93,1.92,TBR,BOS,0.58,Y,8,2,BOS,1.92
1054,2016-06-29,00:10,MIN @ CHW,MIN,CHW,2.56,1.55,CHW,CHW,0.648,N,4,0,CHW,1.55
1055,2016-06-29,00:10,LAD @ MIL,LAD,MIL,1.68,2.2,LAD,LAD,0.543,N,6,5,MIL,2.2
1056,2016-06-29,00:40,TOR @ COL,TOR,COL,1.67,2.27,TOR,TOR,0.537,N,14,9,TOR,2.27
1057,2016-06-29,01:40,PHI @ ARI,PHI,ARI,2.75,1.48,ARI,ARI,0.534,N,4,3,PHI,1.48
1058,2016-06-29,02:05,HOU @ LAA,HOU,LAA,1.77,2.12,HOU,HOU,0.546,N,7,1,HOU,2.12
1059,2016-06-29,02:10,BAL @ SDP,BAL,SDP,1.63,2.36,BAL,BAL,0.563,N,11,7,BAL,2.36
1060,2016-06-29,02:10,PIT @ SEA,PIT,SEA,2.47,1.58,SEA,SEA,0.568,N,2,5,PIT,1.58
1061,2016-06-29,16:10,BOS @ TBR,BOS,TBR,1.55,2.56,BOS,BOS,0.58,N,0,4,TBR,2.56
1062,2016-06-29,16:35,CHC @ CIN,CHC,CIN,1.55,2.55,CHC,CHC,0.661,N,9,2,CHC,2.55
1063,2016-06-29,17:08,MIA @ DET,MIA,DET,2.17,1.73,DET,DET,0.58,N,3,10,DET,1.73
1064,2016-06-29,19:10,TOR @ COL,TOR,COL,1.78,2.11,TOR,TOR,0.537,N,5,3,TOR,2.11
1065,2016-06-29,19:35,HOU @ LAA,HOU,LAA,1.66,2.32,HOU,HOU,0.546,N,10,4,HOU,2.32
1066,2016-06-29,19:40,PHI @ ARI,PHI,ARI,2.48,1.57,ARI,ARI,0.534,N,9,8,PHI,1.57
1067,2016-06-29,19:40,BAL @ SDP,BAL,SDP,1.7,2.22,BAL,BAL,0.563,N,12,6,BAL,2.22
1068,2016-06-29,23:05,NYM @ WSN,NYM,WSN,3.14,1.39,WSN,WSN,0.603,N,2,4,WSN,1.39
1069,2016-06-29,23:05,TEX @ NYY,TEX,NYY,2.64,1.52,NYY,NYY,0.51,N,7,9,NYY,1.52
1070,2016-06-29,23:10,CLE @ ATL,CLE,ATL,1.43,2.96,CLE,CLE,0.636,N,3,0,CLE,2.96
1071,2016-06-30,00:10,MIN @ CHW,MIN,CHW,1.97,1.88,CHW,CHW,0.648,N,6,9,CHW,1.88
1072,2016-06-30,00:10,LAD @ MIL,LAD,MIL,1.92,1.93,LAD,LAD,0.543,N,0,7,LAD,1.93
1073,2016-06-30,00:15,KCR @ STL,KCR,STL,2.47,1.58,STL,STL,0.59,N,3,2,KCR,1.58
1074,2016-06-30,02:05,SFG @ OAK,SFG,OAK,2.16,1.74,OAK,SFG,0.514,Y,1,7,SFG,1.74
1075,2016-06-30,17:05,TEX @ NYY,TEX,NYY,2.28,1.67,NYY,NYY,0.51,N,1,2,NYY,1.67
1076,2016-06-30,18:10,MIN @ CHW,MIN,CHW,2.39,1.62,CHW,CHW,0.648,N,5,6,CHW,1.62
1077,2016-06-30,18:10,LAD @ MIL,LAD,MIL,1.71,2.22,LAD,LAD,0.543,N,8,1,LAD,2.22
1078,2016-06-30,23:05,CIN @ WSN,CIN,WSN,2.74,1.48,WSN,WSN,0.693,N,4,13,WSN,1.48
1079,2016-06-30,23:10,MIA @ ATL,MIA,ATL,1.59,2.46,MIA,MIA,0.567,N,5,8,ATL,2.46
1080,2016-06-30,23:10,CHC @ NYM,CHC,NYM,1.69,2.23,CHC,CHC,0.567,N,3,4,NYM,2.23
1081,2016-06-30,23:10,DET @ TBR,DET,TBR,1.98,1.88,TBR,DET,0.529,Y,10,7,DET,1.88
1082,2016-06-30,23:15,KCR @ STL,KCR,STL,2.19,1.72,STL,STL,0.59,N,4,2,KCR,1.72
1083,2016-07-01,02:10,BAL @ SEA,BAL,SEA,1.96,1.9,SEA,SEA,0.544,N,3,5,SEA,1.9
1084,2016-07-01,17:07,CLE @ TOR,CLE,TOR,2.19,1.72,TOR,TOR,0.526,N,2,1,CLE,1.72
1085,2016-07-01,22:05,CIN @ WSN,CIN,WSN,2.52,1.56,WSN,WSN,0.693,N,2,3,WSN,1.56
1086,2016-07-01,23:05,KCR @ PHI,KCR,PHI,1.78,2.09,KCR,KCR,0.51,N,3,4,PHI,2.09
1087,2016-07-01,23:10,LAA @ BOS,LAA,BOS,2.72,1.49,BOS,BOS,0.679,N,4,5,BOS,1.49
1088,2016-07-01,23:10,CHC @ NYM,CHC,NYM,1.95,1.9,NYM,CHC,0.567,Y,2,10,NYM,1.9
1089,2016-07-01,23:10,DET @ TBR,DET,TBR,1.93,1.92,TBR,DET,0.529,Y,10,2,DET,1.92
1090,2016-07-01,23:35,MIA @ ATL,MIA,ATL,2.08,1.8,ATL,MIA,0.567,Y,7,5,MIA,1.8
1091,2016-07-02,00:10,CHW @ HOU,CHW,HOU,2.58,1.55,HOU,HOU,0.559,N,0,5,CHW,1.55
1092,2016-07-02,00:10,TEX @ MIN,TEX,MIN,1.81,2.05,TEX,TEX,0.627,N,3,2,MIN,2.05
1093,2016-07-02,00:15,MIL @ STL,MIL,STL,2.64,1.52,STL,STL,0.59,N,1,7,STL,1.52
1094,2016-07-02,01:40,SFG @ ARI,SFG,ARI,1.66,2.3,SFG,SFG,0.549,N,6,4,ARI,2.3
1095,2016-07-02,02:05,PIT @ OAK,PIT,OAK,2.36,1.63,OAK,PIT,0.507,Y,7,3,PIT,1.63
1096,2016-07-02,02:10,COL @ LAD,COL,LAD,2.57,1.55,LAD,LAD,0.623,N,0,5,LAD,1.55
1097,2016-07-02,02:10,BAL @ SEA,BAL,SEA,1.88,1.98,BAL,SEA,0.544,Y,2,5,SEA,1.98
1098,2016-07-02,02:40,NYY @ SDP,NYY,SDP,1.7,2.24,NYY,NYY,0.57,N,6,7,SDP,2.24
1099,2016-07-02,17:07,CLE @ TOR,CLE,TOR,2.46,1.59,TOR,TOR,0.526,N,6,9,TOR,1.59
1100,2016-07-02,18:10,TEX @ MIN,TEX,MIN,2.02,1.84,MIN,TEX,0.627,Y,5,17,MIN,1.84
1101,2016-07-02,18:15,MIL @ STL,MIL,STL,2.64,1.52,STL,STL,0.59,N,0,3,STL,1.52
1102,2016-07-02,20:10,MIA @ ATL,MIA,ATL,1.38,3.19,MIA,MIA,0.567,N,1,9,ATL,3.19
1103,2016-07-02,20:10,CHW @ HOU,CHW,HOU,1.9,1.95,CHW,HOU,0.559,Y,7,6,CHW,1.95
1104,2016-07-02,20:10,DET @ TBR,DET,TBR,1.73,2.16,DET,DET,0.529,N,3,2,DET,2.16
1105,2016-07-02,21:50,KCR @ PHI,KCR,PHI,1.65,2.31,KCR,KCR,0.51,N,6,2,KCR,2.31
1106,2016-07-02,23:15,LAA @ BOS,LAA,BOS,2.35,1.64,BOS,BOS,0.679,N,21,2,LAA,1.64
1107,2016-07-02,23:15,CIN @ WSN,CIN,WSN,2.83,1.46,WSN,WSN,0.693,N,9,4,CIN,1.46
