Season_Yr,Visitor_Team,Visitor_Team_PTS,Home_Team,Home_Team_PTS
2017,New York Rangers,0,Arizona Coyotes,1
2017,Boston Bruins,0,Buffalo Sabres,1
2017,Anaheim Ducks,0,Calgary Flames,1
2017,Colorado Avalanche,0,Dallas Stars,1
2017,Los Angeles Kings,0,Edmonton Oilers,1
2017,Montreal Canadiens,0,Florida Panthers,1
2017,New York Islanders,0,Minnesota Wild,1
2017,Chicago Blackhawks,0,Nashville Predators,1
2017,Detroit Red Wings,0,Ottawa Senators,1
2017,Toronto Maple Leafs,0,Tampa Bay Lightning,1
2017,Columbus Blue Jackets,0,Winnipeg Jets,1
2017,New Jersey Devils,0,Washington Capitals,1
2017,Chicago Blackhawks,0,Carolina Hurricanes,1
2017,Philadelphia Flyers,0,San Jose Sharks,1
2017,Nashville Predators,0,St. Louis Blues,1
2017,Anaheim Ducks,0,Vancouver Canucks,1
2017,Buffalo Sabres,0,Boston Bruins,1
2017,Arizona Coyotes,0,Calgary Flames,1
2017,New York Rangers,0,Colorado Avalanche,1
2017,Florida Panthers,0,Dallas Stars,1
2017,Vancouver Canucks,0,Edmonton Oilers,1
2017,San Jose Sharks,0,Los Angeles Kings,1
2017,Columbus Blue Jackets,0,Minnesota Wild,1
2017,Washington Capitals,0,New Jersey Devils,1
2017,Montreal Canadiens,0,Pittsburgh Penguins,1
2017,Carolina Hurricanes,0,Tampa Bay Lightning,1
2017,New York Islanders,0,Winnipeg Jets,1
2017,Philadelphia Flyers,0,Anaheim Ducks,1
2017,Detroit Red Wings,0,Toronto Maple Leafs,1
2017,Ottawa Senators,0,Washington Capitals,1
2017,Boston Bruins,0,New Jersey Devils,1
2017,Chicago Blackhawks,0,St. Louis Blues,1
2017,Colorado Avalanche,0,Vancouver Canucks,1
2017,New Jersey Devils,0,Carolina Hurricanes,1
2017,Edmonton Oilers,0,Columbus Blue Jackets,1
2017,Montreal Canadiens,0,Nashville Predators,1
2017,Buffalo Sabres,0,New York Rangers,1
2017,Los Angeles Kings,0,San Jose Sharks,1
2017,Winnipeg Jets,0,Tampa Bay Lightning,1
2017,Toronto Maple Leafs,0,Washington Capitals,1
2017,Detroit Red Wings,0,Anaheim Ducks,1
2017,Colorado Avalanche,0,Calgary Flames,1
2017,Montreal Canadiens,0,Dallas Stars,1
2017,Winnipeg Jets,0,Florida Panthers,1
2017,New York Rangers,0,Philadelphia Flyers,1
2017,Arizona Coyotes,0,Vancouver Canucks,1
2017,Edmonton Oilers,0,Boston Bruins,1
2017,Buffalo Sabres,0,Chicago Blackhawks,1
2017,Detroit Red Wings,0,Los Angeles Kings,1
2017,Minnesota Wild,0,San Jose Sharks,1
2017,Carolina Hurricanes,0,St. Louis Blues,1
2017,Nashville Predators,0,Tampa Bay Lightning,1
2017,Columbus Blue Jackets,0,Washington Capitals,1
2017,Arizona Coyotes,0,Anaheim Ducks,1
2017,Carolina Hurricanes,0,Chicago Blackhawks,1
2017,New York Islanders,0,Colorado Avalanche,1
2017,Nashville Predators,0,Florida Panthers,1
2017,Toronto Maple Leafs,0,New Jersey Devils,1
2017,Calgary Flames,0,Vancouver Canucks,1
2017,New York Islanders,0,Arizona Coyotes,1
2017,Winnipeg Jets,0,Buffalo Sabres,1
2017,New York Rangers,0,Columbus Blue Jackets,1
2017,Vancouver Canucks,0,Calgary Flames,1
2017,Boston Bruins,0,Florida Panthers,1
2017,Minnesota Wild,0,Los Angeles Kings,1
2017,Edmonton Oilers,0,New Jersey Devils,1
2017,Washington Capitals,0,Ottawa Senators,1
2017,Tampa Bay Lightning,0,Philadelphia Flyers,1
2017,Detroit Red Wings,0,San Jose Sharks,1
2017,Dallas Stars,0,St. Louis Blues,1
2017,Montreal Canadiens,0,Toronto Maple Leafs,1
2017,Minnesota Wild,0,Anaheim Ducks,1
2017,Boston Bruins,0,Carolina Hurricanes,1
2017,Philadelphia Flyers,0,Columbus Blue Jackets,1
2017,Nashville Predators,0,Chicago Blackhawks,1
2017,Edmonton Oilers,0,Ottawa Senators,1
2017,Tampa Bay Lightning,0,Pittsburgh Penguins,1
2017,Dallas Stars,0,Los Angeles Kings,1
2017,Washington Capitals,0,Montreal Canadiens,1
2017,Florida Panthers,0,New Jersey Devils,1
2017,Calgary Flames,0,Winnipeg Jets,1
2017,Dallas Stars,0,Anaheim Ducks,1
2017,Philadelphia Flyers,0,Buffalo Sabres,1
2017,Columbus Blue Jackets,0,Carolina Hurricanes,1
2017,Detroit Red Wings,0,Chicago Blackhawks,1
2017,San Jose Sharks,0,Edmonton Oilers,1
2017,Vancouver Canucks,0,Nashville Predators,1
2017,Boston Bruins,0,St. Louis Blues,1
2017,San Jose Sharks,0,Calgary Flames,1
2017,Florida Panthers,0,New York Islanders,1
2017,Montreal Canadiens,0,Winnipeg Jets,1
2017,Pittsburgh Penguins,0,Washington Capitals,1
2017,Anaheim Ducks,0,Colorado Avalanche,1
2017,Detroit Red Wings,0,Dallas Stars,1
2017,New Jersey Devils,0,Edmonton Oilers,1
2017,St. Louis Blues,0,Los Angeles Kings,1
2017,Montreal Canadiens,0,Minnesota Wild,1
2017,Boston Bruins,0,Nashville Predators,1
2017,Pittsburgh Penguins,0,Ottawa Senators,1
2017,Vancouver Canucks,0,Philadelphia Flyers,1
2017,Buffalo Sabres,0,Tampa Bay Lightning,1
2017,Winnipeg Jets,0,Arizona Coyotes,1
2017,Buffalo Sabres,0,Carolina Hurricanes,1
2017,New Jersey Devils,0,Calgary Flames,1
2017,New York Islanders,0,Florida Panthers,1
2017,Toronto Maple Leafs,0,New York Rangers,1
2017,Columbus Blue Jackets,0,Tampa Bay Lightning,1
2017,Chicago Blackhawks,0,Washington Capitals,1
2017,Anaheim Ducks,0,Arizona Coyotes,1
2017,Philadelphia Flyers,0,Boston Bruins,1
2017,New York Islanders,0,Carolina Hurricanes,1
2017,Nashville Predators,0,Colorado Avalanche,1
2017,Minnesota Wild,0,Dallas Stars,1
2017,Pittsburgh Penguins,0,Detroit Red Wings,1
2017,Calgary Flames,0,Edmonton Oilers,1
2017,Columbus Blue Jackets,0,Florida Panthers,1
2017,Winnipeg Jets,0,Los Angeles Kings,1
2017,New York Rangers,0,Montreal Canadiens,1
2017,Toronto Maple Leafs,0,Ottawa Senators,1
2017,St. Louis Blues,0,San Jose Sharks,1
2017,St. Louis Blues,0,Anaheim Ducks,1
2017,Minnesota Wild,0,Chicago Blackhawks,1
2017,New Jersey Devils,0,Vancouver Canucks,1
2017,Philadelphia Flyers,0,Washington Capitals,1
2017,New York Islanders,0,Boston Bruins,1
2017,Dallas Stars,0,Buffalo Sabres,1
2017,Montreal Canadiens,0,Detroit Red Wings,1
2017,Arizona Coyotes,0,Edmonton Oilers,1
2017,Tampa Bay Lightning,0,Los Angeles Kings,1
2017,Washington Capitals,0,Pittsburgh Penguins,1
2017,Winnipeg Jets,0,San Jose Sharks,1
2017,Tampa Bay Lightning,0,Anaheim Ducks,1
2017,Carolina Hurricanes,0,Columbus Blue Jackets,1
2017,Florida Panthers,0,Calgary Flames,1
2017,Chicago Blackhawks,0,Colorado Avalanche,1
2017,New Jersey Devils,0,Minnesota Wild,1
2017,Dallas Stars,0,New York Rangers,1
2017,Ottawa Senators,0,St. Louis Blues,1
2017,Buffalo Sabres,0,Toronto Maple Leafs,1
2017,Nashville Predators,0,Vancouver Canucks,1
2017,Boston Bruins,0,Detroit Red Wings,1
2017,Florida Panthers,0,Edmonton Oilers,1
2017,San Jose Sharks,0,Los Angeles Kings,1
2017,Pittsburgh Penguins,0,Montreal Canadiens,1
2017,Arizona Coyotes,0,Winnipeg Jets,1
2017,Colorado Avalanche,0,Anaheim Ducks,1
2017,Ottawa Senators,0,Columbus Blue Jackets,1
2017,Nashville Predators,0,Calgary Flames,1
2017,Arizona Coyotes,0,Minnesota Wild,1
2017,Dallas Stars,0,New York Islanders,1
2017,Tampa Bay Lightning,0,San Jose Sharks,1
2017,Washington Capitals,0,St. Louis Blues,1
2017,New York Rangers,0,Toronto Maple Leafs,1
2017,Chicago Blackhawks,0,Boston Bruins,1
2017,Detroit Red Wings,0,Buffalo Sabres,1
2017,Pittsburgh Penguins,0,Carolina Hurricanes,1
2017,Nashville Predators,0,Edmonton Oilers,1
2017,Montreal Canadiens,0,New Jersey Devils,1
2017,Florida Panthers,0,Vancouver Canucks,1
2017,Tampa Bay Lightning,0,Arizona Coyotes,1
2017,Carolina Hurricanes,0,Columbus Blue Jackets,1
2017,Edmonton Oilers,0,Calgary Flames,1
2017,Washington Capitals,0,Dallas Stars,1
2017,Anaheim Ducks,0,Minnesota Wild,1
2017,Buffalo Sabres,0,Montreal Canadiens,1
2017,Los Angeles Kings,0,New York Islanders,1
2017,New Jersey Devils,0,Philadelphia Flyers,1
2017,Colorado Avalanche,0,San Jose Sharks,1
2017,Ottawa Senators,0,Toronto Maple Leafs,1
2017,St. Louis Blues,0,Winnipeg Jets,1
2017,Vancouver Canucks,0,Chicago Blackhawks,1
2017,New York Rangers,0,Detroit Red Wings,1
2017,Nashville Predators,0,Minnesota Wild,1
2017,Philadelphia Flyers,0,New York Islanders,1
2017,Columbus Blue Jackets,0,Ottawa Senators,1
2017,Boston Bruins,0,Pittsburgh Penguins,1
2017,Florida Panthers,0,Arizona Coyotes,1
2017,San Jose Sharks,0,Colorado Avalanche,1
2017,Los Angeles Kings,0,New York Rangers,1
2017,Calgary Flames,0,Toronto Maple Leafs,1
2017,Anaheim Ducks,0,Winnipeg Jets,1
2017,Carolina Hurricanes,0,Washington Capitals,1
2017,Detroit Red Wings,0,Boston Bruins,1
2017,Tampa Bay Lightning,0,Chicago Blackhawks,1
2017,Minnesota Wild,0,Dallas Stars,1
2017,Calgary Flames,0,Montreal Canadiens,1
2017,Los Angeles Kings,0,New Jersey Devils,1
2017,Buffalo Sabres,0,Nashville Predators,1
2017,Columbus Blue Jackets,0,New York Islanders,1
2017,Washington Capitals,0,Ottawa Senators,1
2017,St. Louis Blues,0,Pittsburgh Penguins,1
2017,San Jose Sharks,0,Winnipeg Jets,1
2017,Edmonton Oilers,0,Anaheim Ducks,1
2017,Vancouver Canucks,0,Colorado Avalanche,1
2017,Toronto Maple Leafs,0,Detroit Red Wings,1
2017,Philadelphia Flyers,0,New York Rangers,1
2017,Vancouver Canucks,0,Arizona Coyotes,1
2017,Pittsburgh Penguins,0,Boston Bruins,1
2017,Los Angeles Kings,0,Carolina Hurricanes,1
2017,Winnipeg Jets,0,Chicago Blackhawks,1
2017,Buffalo Sabres,0,Dallas Stars,1
2017,Tampa Bay Lightning,0,Florida Panthers,1
2017,St. Louis Blues,0,Minnesota Wild,1
2017,Washington Capitals,0,New Jersey Devils,1
2017,Columbus Blue Jackets,0,Nashville Predators,1
2017,Montreal Canadiens,0,New York Islanders,1
2017,Calgary Flames,0,Ottawa Senators,1
2017,Toronto Maple Leafs,0,Philadelphia Flyers,1
2017,Edmonton Oilers,0,San Jose Sharks,1
2017,Colorado Avalanche,0,Anaheim Ducks,1
2017,Los Angeles Kings,0,Arizona Coyotes,1
2017,Philadelphia Flyers,0,Carolina Hurricanes,1
2017,Toronto Maple Leafs,0,Dallas Stars,1
2017,New Jersey Devils,0,Detroit Red Wings,1
2017,Minnesota Wild,0,Edmonton Oilers,1
2017,Ottawa Senators,0,Florida Panthers,1
2017,Buffalo Sabres,0,Montreal Canadiens,1
2017,Washington Capitals,0,New York Islanders,1
2017,Columbus Blue Jackets,0,New York Rangers,1
2017,Nashville Predators,0,Pittsburgh Penguins,1
2017,Chicago Blackhawks,0,San Jose Sharks,1
2017,Winnipeg Jets,0,St. Louis Blues,1
2017,Boston Bruins,0,Tampa Bay Lightning,1
2017,Minnesota Wild,0,Calgary Flames,1
2017,Colorado Avalanche,0,Los Angeles Kings,1
2017,Boston Bruins,0,Washington Capitals,1
2017,Chicago Blackhawks,0,Arizona Coyotes,1
2017,New York Rangers,0,Buffalo Sabres,1
2017,Winnipeg Jets,0,Dallas Stars,1
2017,Edmonton Oilers,0,Nashville Predators,1
2017,Montreal Canadiens,0,Philadelphia Flyers,1
2017,Toronto Maple Leafs,0,St. Louis Blues,1
2017,Ottawa Senators,0,Tampa Bay Lightning,1
2017,San Jose Sharks,0,Vancouver Canucks,1
2017,Edmonton Oilers,0,Carolina Hurricanes,1
2017,New York Islanders,0,Detroit Red Wings,1
2017,Anaheim Ducks,0,Florida Panthers,1
2017,Calgary Flames,0,New Jersey Devils,1
2017,Columbus Blue Jackets,0,Pittsburgh Penguins,1
2017,Toronto Maple Leafs,0,Boston Bruins,1
2017,Ottawa Senators,0,Buffalo Sabres,1
2017,New Jersey Devils,0,Columbus Blue Jackets,1
2017,Winnipeg Jets,0,Colorado Avalanche,1
2017,Chicago Blackhawks,0,Dallas Stars,1
2017,Washington Capitals,0,Montreal Canadiens,1
2017,Detroit Red Wings,0,Nashville Predators,1
2017,Carolina Hurricanes,0,New York Islanders,1
2017,Los Angeles Kings,0,Philadelphia Flyers,1
2017,Arizona Coyotes,0,San Jose Sharks,1
2017,Pittsburgh Penguins,0,St. Louis Blues,1
2017,Anaheim Ducks,0,Tampa Bay Lightning,1
2017,Minnesota Wild,0,Vancouver Canucks,1
2017,Edmonton Oilers,0,Montreal Canadiens,1
2017,Calgary Flames,0,New York Rangers,1
2017,Los Angeles Kings,0,Washington Capitals,1
2017,Buffalo Sabres,0,New Jersey Devils,1
2017,Toronto Maple Leafs,0,New York Islanders,1
2017,St. Louis Blues,0,Philadelphia Flyers,1
2017,San Jose Sharks,0,Buffalo Sabres,1
2017,Montreal Canadiens,0,Colorado Avalanche,1
2017,Columbus Blue Jackets,0,Detroit Red Wings,1
2017,Vancouver Canucks,0,Nashville Predators,1
2017,Anaheim Ducks,0,New York Rangers,1
2017,St. Louis Blues,0,Ottawa Senators,1
2017,Calgary Flames,0,Pittsburgh Penguins,1
2017,Los Angeles Kings,0,Tampa Bay Lightning,1
2017,Dallas Stars,0,Toronto Maple Leafs,1
2017,Minnesota Wild,0,Winnipeg Jets,1
2017,Carolina Hurricanes,0,Washington Capitals,1
2017,Chicago Blackhawks,0,Minnesota Wild,1
2017,Montreal Canadiens,0,Arizona Coyotes,1
2017,San Jose Sharks,0,Boston Bruins,1
2017,Anaheim Ducks,0,Buffalo Sabres,1
2017,Vancouver Canucks,0,Columbus Blue Jackets,1
2017,Pittsburgh Penguins,0,Colorado Avalanche,1
2017,Los Angeles Kings,0,Florida Panthers,1
2017,Nashville Predators,0,New York Rangers,1
2017,Dallas Stars,0,Ottawa Senators,1
2017,New York Islanders,0,Philadelphia Flyers,1
2017,St. Louis Blues,0,Toronto Maple Leafs,1
2017,Detroit Red Wings,0,Washington Capitals,1
2017,Tampa Bay Lightning,0,Minnesota Wild,1
2017,Chicago Blackhawks,0,Winnipeg Jets,1
2017,Pittsburgh Penguins,0,Arizona Coyotes,1
2017,Vancouver Canucks,0,Boston Bruins,1
2017,Detroit Red Wings,0,Columbus Blue Jackets,1
2017,Carolina Hurricanes,0,Dallas Stars,1
2017,Chicago Blackhawks,0,Edmonton Oilers,1
2017,St. Louis Blues,0,Montreal Canadiens,1
2017,Florida Panthers,0,Nashville Predators,1
2017,Colorado Avalanche,0,New York Rangers,1
2017,New York Islanders,0,Ottawa Senators,1
2017,San Jose Sharks,0,Philadelphia Flyers,1
2017,Buffalo Sabres,0,Toronto Maple Leafs,1
2017,Tampa Bay Lightning,0,Winnipeg Jets,1
2017,Anaheim Ducks,0,Washington Capitals,1
2017,Montreal Canadiens,0,Boston Bruins,1
2017,Vancouver Canucks,0,Buffalo Sabres,1
2017,Detroit Red Wings,0,Minnesota Wild,1
2017,San Jose Sharks,0,New Jersey Devils,1
2017,Dallas Stars,0,Nashville Predators,1
2017,Colorado Avalanche,0,New York Islanders,1
2017,New York Rangers,0,Columbus Blue Jackets,1
2017,Arizona Coyotes,0,Calgary Flames,1
2017,Arizona Coyotes,0,Edmonton Oilers,1
2017,Anaheim Ducks,0,Minnesota Wild,1
2017,Colorado Avalanche,0,New Jersey Devils,1
2017,Buffalo Sabres,0,Ottawa Senators,1
2017,Vancouver Canucks,0,Pittsburgh Penguins,1
2017,New York Islanders,0,Toronto Maple Leafs,1
2017,Dallas Stars,0,Winnipeg Jets,1
2017,Toronto Maple Leafs,0,Columbus Blue Jackets,1
2017,Philadelphia Flyers,0,Calgary Flames,1
2017,St. Louis Blues,0,Detroit Red Wings,1
2017,Florida Panthers,0,San Jose Sharks,1
2017,Colorado Avalanche,0,Buffalo Sabres,1
2017,Philadelphia Flyers,0,Edmonton Oilers,1
2017,Arizona Coyotes,0,Los Angeles Kings,1
2017,Dallas Stars,0,Minnesota Wild,1
2017,Ottawa Senators,0,New Jersey Devils,1
2017,New York Rangers,0,New York Islanders,1
2017,Winnipeg Jets,0,Pittsburgh Penguins,1
2017,Vancouver Canucks,0,St. Louis Blues,1
2017,Florida Panthers,0,Anaheim Ducks,1
2017,Colorado Avalanche,0,Carolina Hurricanes,1
2017,Pittsburgh Penguins,0,Columbus Blue Jackets,1
2017,San Jose Sharks,0,Arizona Coyotes,1
2017,St. Louis Blues,0,Buffalo Sabres,1
2017,Edmonton Oilers,0,Chicago Blackhawks,1
2017,Tampa Bay Lightning,0,Dallas Stars,1
2017,Washington Capitals,0,Detroit Red Wings,1
2017,Florida Panthers,0,Los Angeles Kings,1
2017,Nashville Predators,0,Minnesota Wild,1
2017,Winnipeg Jets,0,Montreal Canadiens,1
2017,New York Islanders,0,New Jersey Devils,1
2017,Ottawa Senators,0,Toronto Maple Leafs,1
2017,Calgary Flames,0,Vancouver Canucks,1
2017,Los Angeles Kings,0,Anaheim Ducks,1
2017,Chicago Blackhawks,0,Buffalo Sabres,1
2017,Toronto Maple Leafs,0,Carolina Hurricanes,1
2017,Nashville Predators,0,Columbus Blue Jackets,1
2017,Tampa Bay Lightning,0,Colorado Avalanche,1
2017,New Jersey Devils,0,New York Islanders,1
2017,Washington Capitals,0,New York Rangers,1
2017,Winnipeg Jets,0,Ottawa Senators,1
2017,Detroit Red Wings,0,Pittsburgh Penguins,1
2017,Boston Bruins,0,San Jose Sharks,1
2017,Philadelphia Flyers,0,Vancouver Canucks,1
2017,Anaheim Ducks,0,Arizona Coyotes,1
2017,Florida Panthers,0,St. Louis Blues,1
2017,Pittsburgh Penguins,0,Carolina Hurricanes,1
2017,Los Angeles Kings,0,Colorado Avalanche,1
2017,New York Islanders,0,Detroit Red Wings,1
2017,Chicago Blackhawks,0,Minnesota Wild,1
2017,Ottawa Senators,0,New Jersey Devils,1
2017,Calgary Flames,0,Nashville Predators,1
2017,Montreal Canadiens,0,New York Rangers,1
2017,Edmonton Oilers,0,Tampa Bay Lightning,1
2017,Winnipeg Jets,0,Toronto Maple Leafs,1
2017,Boston Bruins,0,Anaheim Ducks,1
2017,Edmonton Oilers,0,Florida Panthers,1
2017,Washington Capitals,0,Philadelphia Flyers,1
2017,Arizona Coyotes,0,Chicago Blackhawks,1
2017,Boston Bruins,0,Los Angeles Kings,1
2017,New York Islanders,0,Montreal Canadiens,1
2017,Colorado Avalanche,0,Nashville Predators,1
2017,Calgary Flames,0,Tampa Bay Lightning,1
2017,New York Rangers,0,Toronto Maple Leafs,1
2017,Ottawa Senators,0,Carolina Hurricanes,1
2017,Arizona Coyotes,0,Dallas Stars,1
2017,Calgary Flames,0,Florida Panthers,1
2017,Edmonton Oilers,0,Washington Capitals,1
2017,New York Islanders,0,Columbus Blue Jackets,1
2017,Buffalo Sabres,0,Colorado Avalanche,1
2017,Anaheim Ducks,0,Los Angeles Kings,1
2017,New York Rangers,0,New Jersey Devils,1
2017,Washington Capitals,0,Nashville Predators,1
2017,Philadelphia Flyers,0,Pittsburgh Penguins,1
2017,Montreal Canadiens,0,Toronto Maple Leafs,1
2017,San Jose Sharks,0,Vancouver Canucks,1
2017,Buffalo Sabres,0,Arizona Coyotes,1
2017,Calgary Flames,0,Carolina Hurricanes,1
2017,St. Louis Blues,0,Chicago Blackhawks,1
2017,Boston Bruins,0,Dallas Stars,1
2017,Ottawa Senators,0,Florida Panthers,1
2017,Edmonton Oilers,0,Nashville Predators,1
2017,Columbus Blue Jackets,0,New York Rangers,1
2017,Los Angeles Kings,0,Minnesota Wild,1
2017,Montreal Canadiens,0,New Jersey Devils,1
2017,Ottawa Senators,0,Tampa Bay Lightning,1
2017,Arizona Coyotes,0,Boston Bruins,1
2017,Nashville Predators,0,Buffalo Sabres,1
2017,Los Angeles Kings,0,Calgary Flames,1
2017,Pittsburgh Penguins,0,Dallas Stars,1
2017,Carolina Hurricanes,0,Florida Panthers,1
2017,Columbus Blue Jackets,0,Montreal Canadiens,1
2017,Washington Capitals,0,New York Rangers,1
2017,Colorado Avalanche,0,Philadelphia Flyers,1
2017,Toronto Maple Leafs,0,San Jose Sharks,1
2017,Edmonton Oilers,0,St. Louis Blues,1
2017,Detroit Red Wings,0,Vancouver Canucks,1
2017,Minnesota Wild,0,Winnipeg Jets,1
2017,Pittsburgh Penguins,0,Chicago Blackhawks,1
2017,Carolina Hurricanes,0,Tampa Bay Lightning,1
2017,New York Rangers,0,Boston Bruins,1
2017,Arizona Coyotes,0,Buffalo Sabres,1
2017,Minnesota Wild,0,Columbus Blue Jackets,1
2017,New York Islanders,0,Dallas Stars,1
2017,Toronto Maple Leafs,0,Los Angeles Kings,1
2017,Nashville Predators,0,Montreal Canadiens,1
2017,Colorado Avalanche,0,Ottawa Senators,1
2017,Florida Panthers,0,Philadelphia Flyers,1
2017,Vancouver Canucks,0,San Jose Sharks,1
2017,New Jersey Devils,0,Washington Capitals,1
2017,Toronto Maple Leafs,0,Anaheim Ducks,1
2017,Arizona Coyotes,0,Carolina Hurricanes,1
2017,Detroit Red Wings,0,Calgary Flames,1
2017,New York Islanders,0,Chicago Blackhawks,1
2017,Tampa Bay Lightning,0,Pittsburgh Penguins,1
2017,St. Louis Blues,0,Winnipeg Jets,1
2017,New Jersey Devils,0,Boston Bruins,1
2017,Tampa Bay Lightning,0,Buffalo Sabres,1
2017,Detroit Red Wings,0,Edmonton Oilers,1
2017,Dallas Stars,0,Florida Panthers,1
2017,Vancouver Canucks,0,Los Angeles Kings,1
2017,Chicago Blackhawks,0,Nashville Predators,1
2017,Montreal Canadiens,0,New York Rangers,1
2017,Columbus Blue Jackets,0,Ottawa Senators,1
2017,Colorado Avalanche,0,Winnipeg Jets,1
2017,Philadelphia Flyers,0,Washington Capitals,1
2017,Vancouver Canucks,0,Anaheim Ducks,1
2017,Carolina Hurricanes,0,Arizona Coyotes,1
2017,New York Islanders,0,Calgary Flames,1
2017,St. Louis Blues,0,Colorado Avalanche,1
2017,San Jose Sharks,0,Minnesota Wild,1
2017,Columbus Blue Jackets,0,New Jersey Devils,1
2017,Buffalo Sabres,0,Pittsburgh Penguins,1
2017,Boston Bruins,0,Ottawa Senators,1
2017,New York Rangers,0,Tampa Bay Lightning,1
2017,San Jose Sharks,0,Winnipeg Jets,1
2017,Dallas Stars,0,Washington Capitals,1
2017,Nashville Predators,0,Anaheim Ducks,1
2017,Philadelphia Flyers,0,Buffalo Sabres,1
2017,New Jersey Devils,0,Columbus Blue Jackets,1
2017,Carolina Hurricanes,0,Colorado Avalanche,1
2017,New York Islanders,0,Edmonton Oilers,1
2017,New York Rangers,0,Florida Panthers,1
2017,St. Louis Blues,0,Minnesota Wild,1
2017,Detroit Red Wings,0,Toronto Maple Leafs,1
2017,Montreal Canadiens,0,Vancouver Canucks,1
2017,Detroit Red Wings,0,Boston Bruins,1
2017,Ottawa Senators,0,Dallas Stars,1
2017,Pittsburgh Penguins,0,Winnipeg Jets,1
2017,Ottawa Senators,0,Arizona Coyotes,1
2017,New York Rangers,0,Carolina Hurricanes,1
2017,Montreal Canadiens,0,Calgary Flames,1
2017,Anaheim Ducks,0,Chicago Blackhawks,1
2017,New Jersey Devils,0,Colorado Avalanche,1
2017,Nashville Predators,0,Los Angeles Kings,1
2017,Washington Capitals,0,San Jose Sharks,1
2017,Minnesota Wild,0,Tampa Bay Lightning,1
2017,Philadelphia Flyers,0,Toronto Maple Leafs,1
2017,New York Islanders,0,Vancouver Canucks,1
2017,Buffalo Sabres,0,Columbus Blue Jackets,1
2017,Chicago Blackhawks,0,Detroit Red Wings,1
2017,Pittsburgh Penguins,0,Edmonton Oilers,1
2017,Minnesota Wild,0,Florida Panthers,1
2017,Anaheim Ducks,0,St. Louis Blues,1
2017,New Jersey Devils,0,Arizona Coyotes,1
2017,Philadelphia Flyers,0,Boston Bruins,1
2017,Columbus Blue Jackets,0,Buffalo Sabres,1
2017,Toronto Maple Leafs,0,Carolina Hurricanes,1
2017,Ottawa Senators,0,Colorado Avalanche,1
2017,Washington Capitals,0,Los Angeles Kings,1
2017,Nashville Predators,0,San Jose Sharks,1
2017,New York Islanders,0,St. Louis Blues,1
2017,Florida Panthers,0,Tampa Bay Lightning,1
2017,Pittsburgh Penguins,0,Vancouver Canucks,1
2017,Calgary Flames,0,Winnipeg Jets,1
2017,Washington Capitals,0,Anaheim Ducks,1
2017,Minnesota Wild,0,Chicago Blackhawks,1
2017,New York Rangers,0,Detroit Red Wings,1
2017,Montreal Canadiens,0,Edmonton Oilers,1
2017,Dallas Stars,0,San Jose Sharks,1
2017,Colorado Avalanche,0,Arizona Coyotes,1
2017,Pittsburgh Penguins,0,Calgary Flames,1
2017,St. Louis Blues,0,Los Angeles Kings,1
2017,Winnipeg Jets,0,Nashville Predators,1
2017,Carolina Hurricanes,0,New York Islanders,1
2017,Tampa Bay Lightning,0,New York Rangers,1
2017,Columbus Blue Jackets,0,Philadelphia Flyers,1
2017,Boston Bruins,0,Vancouver Canucks,1
2017,New York Islanders,0,Carolina Hurricanes,1
2017,Dallas Stars,0,Edmonton Oilers,1
2017,Toronto Maple Leafs,0,Florida Panthers,1
2017,Arizona Coyotes,0,Los Angeles Kings,1
2017,Chicago Blackhawks,0,Montreal Canadiens,1
2017,Winnipeg Jets,0,New Jersey Devils,1
2017,Tampa Bay Lightning,0,Ottawa Senators,1
2017,Buffalo Sabres,0,San Jose Sharks,1
2017,Minnesota Wild,0,Washington Capitals,1
2017,St. Louis Blues,0,Anaheim Ducks,1
2017,Boston Bruins,0,Calgary Flames,1
2017,Detroit Red Wings,0,Colorado Avalanche,1
2017,Pittsburgh Penguins,0,Philadelphia Flyers,1
2017,Detroit Red Wings,0,Arizona Coyotes,1
2017,Minnesota Wild,0,Carolina Hurricanes,1
2017,Florida Panthers,0,Columbus Blue Jackets,1
2017,Boston Bruins,0,Edmonton Oilers,1
2017,Buffalo Sabres,0,Los Angeles Kings,1
2017,Philadelphia Flyers,0,New Jersey Devils,1
2017,Winnipeg Jets,0,New York Islanders,1
2017,Chicago Blackhawks,0,Ottawa Senators,1
2017,St. Louis Blues,0,San Jose Sharks,1
2017,Toronto Maple Leafs,0,Tampa Bay Lightning,1
2017,Dallas Stars,0,Vancouver Canucks,1
2017,Nashville Predators,0,Washington Capitals,1
2017,Buffalo Sabres,0,Anaheim Ducks,1
2017,Dallas Stars,0,Calgary Flames,1
2017,Florida Panthers,0,New York Rangers,1
2017,New Jersey Devils,0,Pittsburgh Penguins,1
2017,St. Louis Blues,0,Arizona Coyotes,1
2017,Nashville Predators,0,Carolina Hurricanes,1
2017,Colorado Avalanche,0,Detroit Red Wings,1
2017,Vancouver Canucks,0,Edmonton Oilers,1
2017,New York Rangers,0,Minnesota Wild,1
2017,Columbus Blue Jackets,0,New York Islanders,1
2017,Montreal Canadiens,0,Ottawa Senators,1
2017,Anaheim Ducks,0,San Jose Sharks,1
2017,Washington Capitals,0,Tampa Bay Lightning,1
2017,Chicago Blackhawks,0,Toronto Maple Leafs,1
2017,Los Angeles Kings,0,Calgary Flames,1
2017,Colorado Avalanche,0,Chicago Blackhawks,1
